ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr4:83277706-83277836|-|83277951|83277954	ENSG00000138668.19_6	HNRNPD	chr4	-	83277951	83278032	83277954	83278032	83277706	83277836	chr4:83277706-83277836|-|83277951|83277954	321,280,219	52,0,18	187,188,204	38,37,41	103	100	1.96292106336e-06	0.000236519040107	0.857,1.0,0.922	0.827,0.831,0.828	0.098
chr9:131013003-131013523|+|131012635|131012609	ENSG00000106976.20_2	DNM1	chr9	+	131012393	131012635	131012393	131012609	131013003	131013523	chr9:131013003-131013523|+|131012635|131012609	63,78,105	8,10,5	7,35,68	4,12,18	126	100	0.000205133125062	0.00982981576307	0.862,0.861,0.943	0.581,0.698,0.75	0.212
chr7:91871347-91871451|-|91874740|91875103	ENSG00000285953.1_1	AC000120.3	chr7	-	91874740	91875238	91875103	91875238	91871347	91871451	chr7:91871347-91871451|-|91874740|91875103	55,34,57	0,0,0	34,48,32	4,0,5	200	100	5.98730773972e-05	0.00385846735259	1.0,1.0,1.0	0.81,1.0,0.762	0.143
chr7:91871347-91871451|-|91874778|91875103	ENSG00000285953.1_1	AC000120.3	chr7	-	91874778	91875238	91875103	91875238	91871347	91871451	chr7:91871347-91871451|-|91874778|91875103	13,9,16	0,0,0	14,12,5	4,0,5	200	100	6.65003816913e-06	0.000641367039218	1.0,1.0,1.0	0.636,1.0,0.333	0.344
chr1:8385877-8386102|+|8385450|8385409	ENSG00000162426.14_3	SLC45A1	chr1	+	8385357	8385450	8385357	8385409	8385877	8386102	chr1:8385877-8386102|+|8385450|8385409	12,20,5	0,0,0	67,88,63	4,5,7	141	100	0.000133241320983	0.00717539080817	1.0,1.0,1.0	0.922,0.926,0.865	0.096
chr13:20409616-20409829|-|20425487|20425494	ENSG00000132950.19_4	ZMYM5	chr13	-	20425487	20425588	20425494	20425588	20409616	20409829	chr13:20409616-20409829|-|20425487|20425494	2,6,2	14,14,14	1,0,0	11,12,8	107	100	0.000118706557086	0.00658684367247	0.118,0.286,0.118	0.078,0.0,0.0	0.148
chr8:101178041-101178201|+|101170356|101170346	ENSG00000104450.12_2	SPAG1	chr8	+	101170133	101170356	101170133	101170346	101178041	101178201	chr8:101178041-101178201|+|101170356|101170346	5,15,12	11,34,19	4,0,1	24,6,12	110	100	0.000207749097531	0.00992912405751	0.292,0.286,0.365	0.132,0.0,0.07	0.247
chr2:85823979-85824054|+|85823857|85823772	ENSG00000168894.9_5	RNF181	chr2	+	85823641	85823857	85823641	85823772	85823979	85824054	chr2:85823979-85824054|+|85823857|85823772	39,67,36	81,133,72	27,38,37	123,138,140	185	100	8.78627576777e-05	0.00523958905348	0.207,0.214,0.213	0.106,0.13,0.125	0.091
chr2:85823979-85824054|+|85823862|85823772	ENSG00000168894.9_5	RNF181	chr2	+	85823641	85823862	85823641	85823772	85823979	85824054	chr2:85823979-85824054|+|85823862|85823772	39,48,34	81,133,72	27,28,30	123,138,140	190	100	9.7231891491e-05	0.00566363365908	0.202,0.16,0.199	0.104,0.096,0.101	0.087
chr3:52282652-52282716|+|52282378|52282253	ENSG00000164088.18_4	PPM1M	chr3	+	52282168	52282378	52282168	52282253	52282652	52282716	chr3:52282652-52282716|+|52282378|52282253	16,19,20	0,0,0	48,35,34	3,0,6	200	100	0.000108101783294	0.00618632097455	1.0,1.0,1.0	0.889,1.0,0.739	0.124
chr1:1310084-1310170|-|1310421|1310533	ENSG00000175756.13_2	AURKAIP1	chr1	-	1310421	1310875	1310533	1310875	1310084	1310170	chr1:1310084-1310170|-|1310421|1310533	477,401,465	2590,2692,2360	31,49,150	1012,1131,1776	200	100	0	0.0	0.084,0.069,0.09	0.015,0.021,0.041	0.055
chr1:1310084-1310170|-|1310441|1310533	ENSG00000175756.13_2	AURKAIP1	chr1	-	1310441	1310875	1310533	1310875	1310084	1310170	chr1:1310084-1310170|-|1310441|1310533	475,401,462	2590,2692,2360	31,49,150	1012,1131,1776	192	100	0	0.0	0.087,0.072,0.093	0.016,0.022,0.042	0.057
chr11:9430032-9430186|+|9424914|9424905	ENSG00000205339.10_3	IPO7	chr11	+	9424465	9424914	9424465	9424905	9430032	9430186	chr11:9430032-9430186|+|9424914|9424905	93,40,130	0,0,0	87,36,49	0,21,0	109	100	0.000196903629716	0.00955578964744	1.0,1.0,1.0	1.0,0.611,1.0	0.13
chr11:9430032-9430186|+|9424943|9424905	ENSG00000205339.10_3	IPO7	chr11	+	9424465	9424943	9424465	9424905	9430032	9430186	chr11:9430032-9430186|+|9424943|9424905	154,83,197	0,0,0	143,75,82	0,21,0	138	100	1.71279477018e-05	0.00140680213615	1.0,1.0,1.0	1.0,0.721,1.0	0.093
chr2:219524759-219525321|+|219524534|219524466	ENSG00000074582.14_6	BCS1L	chr2	+	219524381	219524534	219524381	219524466	219524759	219525321	chr2:219524759-219525321|+|219524534|219524466	12,7,12	82,26,61	1,1,1	33,38,24	168	100	8.1557019781e-06	0.000761649166122	0.08,0.138,0.105	0.018,0.015,0.024	0.089
chr2:219525661-219526030|+|219524534|219524523	ENSG00000074582.14_6	BCS1L	chr2	+	219524459	219524534	219524459	219524523	219525661	219526030	chr2:219525661-219526030|+|219524534|219524523	9,3,8	34,18,15	0,0,0	19,10,2	111	100	5.03527857187e-07	7.51457733796e-05	0.193,0.131,0.325	0.0,0.0,0.0	0.216
chr19:55777253-55777350|-|55777449|55777568	ENSG00000133265.11_4	HSPBP1	chr19	-	55777449	55777654	55777568	55777654	55777253	55777350	chr19:55777253-55777350|-|55777449|55777568	207,158,212	0,0,0	103,102,137	0,0,16	200	100	7.89483984232e-06	0.000741076363986	1.0,1.0,1.0	1.0,1.0,0.811	0.063
chr19:55777253-55777350|-|55777482|55777568	ENSG00000133265.11_4	HSPBP1	chr19	-	55777482	55777654	55777568	55777654	55777253	55777350	chr19:55777253-55777350|-|55777482|55777568	207,155,212	0,0,0	104,102,136	0,0,16	186	100	9.39107097508e-06	0.000853456792476	1.0,1.0,1.0	1.0,1.0,0.82	0.06
chr1:153512529-153512681|-|153512967|153513096	ENSG00000196420.7_2	S100A5	chr1	-	153512967	153513170	153513096	153513170	153512529	153512681	chr1:153512529-153512681|-|153512967|153513096	6,46,4	9,73,35	1,5,3	34,41,21	200	100	4.56827089675e-05	0.00310676436399	0.25,0.24,0.054	0.014,0.057,0.067	0.135
chr2:216236631-216236738|-|216236835|216236992	ENSG00000115414.19_6	FN1	chr2	-	216236835	216237023	216236992	216237023	216236631	216236738	chr2:216236631-216236738|-|216236835|216236992	110,100,100	0,0,0	30,67,46	11,0,6	200	100	8.08732829594e-08	1.63780053787e-05	1.0,1.0,1.0	0.577,1.0,0.793	0.21
chr2:216236631-216236738|-|216236975|216236992	ENSG00000115414.19_6	FN1	chr2	-	216236975	216237023	216236992	216237023	216236631	216236738	chr2:216236631-216236738|-|216236975|216236992	12,19,12	0,0,0	11,11,5	11,0,6	117	100	4.43692394381e-07	6.73159487515e-05	1.0,1.0,1.0	0.461,1.0,0.416	0.374
chr4:174223197-174223315|+|174219448|174219128	ENSG00000109586.12_4	GALNT7	chr4	+	174218971	174219448	174218971	174219128	174223197	174223315	chr4:174223197-174223315|+|174219448|174219128	141,153,172	3,0,2	132,156,101	16,23,12	200	100	1.69864122768e-13	1.22160392039e-10	0.959,1.0,0.977	0.805,0.772,0.808	0.184
chr22:45724272-45725293|+|45724190|45723944	ENSG00000100376.12_3	FAM118A	chr22	+	45723722	45724190	45723722	45723944	45724272	45725293	chr22:45724272-45725293|+|45724190|45723944	37,12,34	0,0,0	11,18,17	9,0,6	200	100	4.04463301518e-07	6.25063471757e-05	1.0,1.0,1.0	0.379,1.0,0.586	0.345
chr12:6439033-6439065|-|6439763|6440018	ENSG00000067182.7_2	TNFRSF1A	chr12	-	6439763	6440126	6440018	6440126	6439033	6439065	chr12:6439033-6439065|-|6439763|6440018	16,17,7	0,0,1	14,23,24	1,3,10	200	100	2.29954863356e-05	0.00179510234955	1.0,1.0,0.778	0.875,0.793,0.545	0.188
chr20:33502125-33502240|+|33501920|33501628	ENSG00000131069.20_6	ACSS2	chr20	+	33501562	33501920	33501562	33501628	33502125	33502240	chr20:33502125-33502240|+|33501920|33501628	12,39,29	0,0,1	20,33,25	3,5,2	200	100	2.56130692741e-05	0.00196748870402	1.0,1.0,0.935	0.769,0.767,0.862	0.179
chr1:153948325-153948381|-|153949164|153949451	ENSG00000285641.1_2	AL358472.6	chr1	-	153949164	153949489	153949451	153949489	153948325	153948381	chr1:153948325-153948381|-|153949164|153949451	231,248,247	78,17,48	103,131,110	55,63,50	200	100	5.90065131708e-05	0.00381127333334	0.597,0.879,0.72	0.484,0.51,0.524	0.226
chr1:23847404-23847563|-|23848328|23848334	ENSG00000007968.7_3	E2F2	chr1	-	23848328	23848548	23848334	23848548	23847404	23847563	chr1:23847404-23847563|-|23848328|23848334	51,28,96	1,1,5	56,42,49	15,4,8	106	100	5.14850922761e-05	0.00342519086288	0.98,0.964,0.948	0.779,0.908,0.852	0.118
chr12:52639195-52639416|+|52638395|52638178	ENSG00000135480.16_4	KRT7	chr12	+	52638120	52638395	52638120	52638178	52639195	52639416	chr12:52639195-52639416|+|52638395|52638178	325,194,306	6,8,5	139,71,222	12,14,24	200	100	6.58493271022e-09	1.77937350342e-06	0.964,0.924,0.968	0.853,0.717,0.822	0.155
chr17:7126451-7126556|+|7126155|7126049	ENSG00000072778.20_3	ACADVL	chr17	+	7125910	7126155	7125910	7126049	7126451	7126556	chr17:7126451-7126556|+|7126155|7126049	567,734,859	0,35,0	373,426,411	48,0,31	200	100	1.02453099804e-06	0.000136804845285	1.0,0.913,1.0	0.795,1.0,0.869	0.083
chr7:2279052-2279342|-|2281609|2281796	ENSG00000286192.1_1	AC069288.1	chr7	-	2281609	2281850	2281796	2281850	2279052	2279342	chr7:2279052-2279342|-|2281609|2281796	97,53,69	245,229,280	35,51,25	222,249,204	200	100	0.000124643775368	0.00681689495776	0.165,0.104,0.11	0.073,0.093,0.058	0.052
chr1:33099551-33099673|-|33116025|33116029	ENSG00000176261.15_5	ZBTB8OS	chr1	-	33116025	33116155	33116029	33116155	33099551	33099673	chr1:33099551-33099673|-|33116025|33116029	1,5,9	7,16,16	0,1,2	26,7,13	104	100	0.000168724727451	0.00856603905337	0.121,0.231,0.351	0.0,0.121,0.129	0.151
chr6:26468175-26469881|+|26466412|26466316	ENSG00000112763.17_5	BTN2A1	chr6	+	26466289	26466412	26466289	26466316	26468175	26469881	chr6:26468175-26469881|+|26466412|26466316	65,33,58	121,101,109	51,47,34	179,167,175	196	100	0.000139425690958	0.00744261020337	0.215,0.143,0.214	0.127,0.126,0.09	0.076
chr1:155172883-155172928|-|155173013|155173303	ENSG00000169231.13_3	THBS3	chr1	-	155173013	155173383	155173303	155173383	155172883	155172928	chr1:155172883-155172928|-|155173013|155173303	55,179,84	0,0,4	95,141,72	2,11,7	200	100	7.03448101351e-05	0.00437959978792	1.0,1.0,0.913	0.96,0.865,0.837	0.084
chr3:195605919-195606046|-|195608910|195608935	ENSG00000061938.18_6	TNK2	chr3	-	195608910	195609192	195608935	195609192	195605919	195606046	chr3:195605919-195606046|-|195608910|195608935	3,1,4	20,4,5	0,0,0	9,10,19	125	100	9.30497653837e-05	0.00548297243326	0.107,0.167,0.39	0.0,0.0,0.0	0.221
chr1:2336051-2336330|-|2336469|2337086	ENSG00000157911.10_5	PEX10	chr1	-	2336469	2337273	2337086	2337273	2336051	2336330	chr1:2336051-2336330|-|2336469|2337086	15,22,10	0,0,0	8,9,13	0,7,7	200	100	2.81772517874e-07	4.67067352949e-05	1.0,1.0,1.0	1.0,0.391,0.481	0.376
chr1:2336051-2336330|-|2336469|2337113	ENSG00000157911.10_5	PEX10	chr1	-	2336469	2337273	2337113	2337273	2336051	2336330	chr1:2336051-2336330|-|2336469|2337113	15,22,10	0,0,0	8,9,13	0,11,7	200	100	2.48637924916e-07	4.18987015393e-05	1.0,1.0,1.0	1.0,0.29,0.481	0.41
chr1:1203241-1203372|-|1208848|1208878	ENSG00000160087.20_5	UBE2J2	chr1	-	1208848	1209106	1208878	1209106	1203241	1203372	chr1:1203241-1203372|-|1208848|1208878	31,9,33	111,60,113	2,2,1	53,33,46	130	100	1.52225712036e-08	3.80914607756e-06	0.177,0.103,0.183	0.028,0.045,0.016	0.125
chr1:1203241-1203372|-|1208848|1209045	ENSG00000160087.20_5	UBE2J2	chr1	-	1208848	1209213	1209045	1209213	1203241	1203372	chr1:1203241-1203372|-|1208848|1209045	134,80,162	997,958,1062	0,8,10	415,435,575	200	100	0	0.0	0.063,0.04,0.071	0.0,0.009,0.009	0.052
chr7:99032547-99032891|-|99036046|99036189	ENSG00000106246.17_4	PTCD1	chr7	-	99036046	99036378	99036189	99036378	99032547	99032891	chr7:99032547-99032891|-|99036046|99036189	9,1,6	8,3,4	1,1,2	8,13,9	200	100	0.000177100460412	0.00889240981378	0.36,0.143,0.429	0.059,0.037,0.1	0.245
chr14:105957958-105958037|+|105957877|105957697	ENSG00000185347.17_8	TEDC1	chr14	+	105957570	105957877	105957570	105957697	105957958	105958037	chr14:105957958-105958037|+|105957877|105957697	202,167,206	18,34,16	69,60,101	48,33,55	200	100	2.46469511467e-14	2.02802219462e-11	0.849,0.711,0.866	0.418,0.476,0.479	0.351
chr5:131531104-131531173|-|131533898|131534013	ENSG00000072682.18_5	P4HA2	chr5	-	131533898	131534133	131534013	131534133	131531104	131531173	chr5:131531104-131531173|-|131533898|131534013	106,128,122	217,206,234	86,86,145	257,257,430	200	100	0.000109429398726	0.00623494990845	0.196,0.237,0.207	0.143,0.143,0.144	0.07
chr2:24276771-24277486|+|24272756|24272643	ENSG00000119782.14_4	FKBP1B	chr2	+	24272621	24272756	24272621	24272643	24276771	24277486	chr2:24276771-24277486|+|24272756|24272643	19,42,27	0,0,0	35,75,70	6,3,1	200	100	0.000187406539666	0.0092339519812	1.0,1.0,1.0	0.745,0.926,0.972	0.119
chr11:3845112-3845365|+|3829881|3829545	ENSG00000148985.19_5	PGAP2	chr11	+	3829527	3829881	3829527	3829545	3845112	3845365	chr11:3845112-3845365|+|3829881|3829545	43,47,61	17,22,15	8,11,13	13,24,28	200	100	7.06845915133e-10	2.39107647455e-07	0.558,0.516,0.67	0.235,0.186,0.188	0.378
chr1:7833501-7833571|+|7833258|7833064	ENSG00000049245.13_4	VAMP3	chr1	+	7832766	7833258	7832766	7833064	7833501	7833571	chr1:7833501-7833571|+|7833258|7833064	112,65,101	2,5,0	175,181,180	14,26,8	200	100	0.000171344040586	0.00866050725118	0.966,0.867,1.0	0.862,0.777,0.918	0.092
chr1:1601102-1601175|-|1601475|1601536	ENSG00000189339.11_2	SLC35E2B	chr1	-	1601475	1601590	1601536	1601590	1601102	1601175	chr1:1601102-1601175|-|1601475|1601536	23,51,52	146,106,167	16,34,14	222,318,171	161	100	1.78038095378e-09	5.5121801367e-07	0.089,0.23,0.162	0.043,0.062,0.048	0.109
chr1:40776901-40776958|-|40777159|40777171	ENSG00000049089.15_6	COL9A2	chr1	-	40777159	40777219	40777171	40777219	40776901	40776958	chr1:40776901-40776958|-|40777159|40777171	4,5,3	19,41,17	1,0,0	22,40,34	112	100	2.82060478367e-05	0.0021255537732	0.158,0.098,0.136	0.039,0.0,0.0	0.118
chr1:1685005-1685088|-|1685458|1685722	ENSG00000008130.15_2	NADK	chr1	-	1685458	1685822	1685722	1685822	1685005	1685088	chr1:1685005-1685088|-|1685458|1685722	115,102,144	56,64,62	70,68,95	93,69,70	200	100	0.000117415083771	0.00654539067195	0.507,0.443,0.537	0.273,0.33,0.404	0.16
chr1:1685005-1685088|-|1685462|1685722	ENSG00000008130.15_2	NADK	chr1	-	1685462	1685822	1685722	1685822	1685005	1685088	chr1:1685005-1685088|-|1685462|1685722	116,103,144	56,64,62	70,74,94	93,69,70	200	100	0.000148479565982	0.00779381188471	0.509,0.446,0.537	0.273,0.349,0.402	0.156
chr1:155028861-155028946|+|155028720|155028476	ENSG00000143537.13_3	ADAM15	chr1	+	155028407	155028720	155028407	155028476	155028861	155028946	chr1:155028861-155028946|+|155028720|155028476	107,55,99	5,3,1	180,153,133	18,22,12	200	100	9.36098593693e-05	0.00550177792512	0.915,0.902,0.98	0.833,0.777,0.847	0.113
chr1:222837339-222837490|+|222835871|222835674	ENSG00000154305.18_7	MIA3	chr1	+	222835403	222835871	222835403	222835674	222837339	222837490	chr1:222837339-222837490|+|222835871|222835674	122,180,154	309,454,250	145,144,92	367,550,474	200	100	1.39340845128e-05	0.00117620672356	0.165,0.165,0.235	0.165,0.116,0.088	0.065
chr3:183898636-183898772|+|183898438|183898039	ENSG00000161203.13_4	AP2M1	chr3	+	183897958	183898438	183897958	183898039	183898636	183898772	chr3:183898636-183898772|+|183898438|183898039	2701,3644,3854	2265,1244,2686	4239,4037,4378	5493,5360,5878	200	100	9.95537071069e-06	0.000892309939637	0.374,0.594,0.418	0.278,0.274,0.271	0.188
chr1:22167593-22167778|-|22168067|22168100	ENSG00000142798.20_6	HSPG2	chr1	-	22168067	22168166	22168100	22168166	22167593	22167778	chr1:22167593-22167778|-|22168067|22168100	72,105,98	0,0,2	380,1125,286	25,86,21	133	100	9.96763860339e-09	2.57170707402e-06	1.0,1.0,0.974	0.92,0.908,0.911	0.078
chr11:65191097-65193984|+|65190854|65190851	ENSG00000245532.9_5	NEAT1	chr11	+	65190440	65190854	65190440	65190851	65191097	65193984	chr11:65191097-65193984|+|65190854|65190851	140,152,116	0,0,0	295,444,308	0,88,0	103	100	2.9778773647e-07	4.86550002196e-05	1.0,1.0,1.0	1.0,0.83,1.0	0.057
chr2:220249087-220249165|-|220250689|220251007	ENSG00000123992.19_5	DNPEP	chr2	-	220250689	220251110	220251007	220251110	220249087	220249165	chr2:220249087-220249165|-|220250689|220251007	20,17,47	1,2,6	9,5,6	7,5,2	200	100	0.000188381008497	0.00925529372247	0.909,0.81,0.797	0.391,0.333,0.6	0.397
chr17:72860269-72860469|-|72860601|72860945	ENSG00000161513.12_4	FDXR	chr17	-	72860601	72861051	72860945	72861051	72860269	72860469	chr17:72860269-72860469|-|72860601|72860945	289,254,255	4,3,4	101,116,109	10,7,8	200	100	1.19552545907e-06	0.000154444303082	0.973,0.977,0.97	0.835,0.892,0.872	0.107
chr1:11114645-11114942|-|11115837|11116067	ENSG00000116649.10_5	SRM	chr1	-	11115837	11116175	11116067	11116175	11114645	11114942	chr1:11114645-11114942|-|11115837|11116067	24,29,23	4,4,4	18,15,19	10,13,15	200	100	1.17405942298e-05	0.00102235561837	0.75,0.784,0.742	0.474,0.366,0.388	0.349
chr12:49952625-49952753|-|49953235|49953511	ENSG00000187778.14_3	MCRS1	chr12	-	49953235	49953637	49953511	49953637	49952625	49952753	chr12:49952625-49952753|-|49953235|49953511	30,12,27	0,0,0	16,14,18	5,2,0	200	100	0.000203605833117	0.00977624705506	1.0,1.0,1.0	0.615,0.778,1.0	0.202
chr12:49953721-49953750|-|49954023|49954087	ENSG00000187778.14_3	MCRS1	chr12	-	49954023	49954148	49954087	49954148	49953721	49953750	chr12:49953721-49953750|-|49954023|49954087	72,91,115	0,0,0	69,69,53	0,9,16	164	100	6.0058937823e-09	1.62772196651e-06	1.0,1.0,1.0	1.0,0.824,0.669	0.169
chr1:16935002-16935274|-|16939754|16939994	ENSG00000219481.10_3	NBPF1	chr1	-	16939754	16940029	16939994	16940029	16935002	16935274	chr1:16935002-16935274|-|16939754|16939994	64,55,101	4,0,3	75,166,101	29,12,13	200	100	2.96197274289e-05	0.00221563323914	0.889,1.0,0.944	0.564,0.874,0.795	0.2
chr8:132982722-132982890|+|132980668|132980623	ENSG00000132294.15_5	EFR3A	chr8	+	132980541	132980668	132980541	132980623	132982722	132982890	chr8:132982722-132982890|+|132980668|132980623	118,89,111	0,0,0	143,83,53	0,44,20	145	100	2.20444995591e-10	8.45971564173e-08	1.0,1.0,1.0	1.0,0.565,0.646	0.263
chr8:132982722-132982890|+|132980677|132980623	ENSG00000132294.15_5	EFR3A	chr8	+	132980541	132980677	132980541	132980623	132982722	132982890	chr8:132982722-132982890|+|132980677|132980623	581,583,791	0,0,0	755,638,413	0,44,20	154	100	1.64313007645e-14	1.41578907927e-11	1.0,1.0,1.0	1.0,0.904,0.931	0.055
chr3:179287611-179287688|+|179281161|179280761	ENSG00000136518.17_4	ACTL6A	chr3	+	179280673	179281161	179280673	179280761	179287611	179287688	chr3:179287611-179287688|+|179281161|179280761	269,281,398	135,141,169	268,244,223	183,177,192	200	100	4.75324851915e-05	0.00320393505718	0.499,0.499,0.541	0.423,0.408,0.367	0.114
chr1:155295654-155296923|+|155295467|155295281	ENSG00000160753.16_4	RUSC1	chr1	+	155295049	155295467	155295049	155295281	155295654	155296923	chr1:155295654-155296923|+|155295467|155295281	51,16,30	17,4,11	16,18,17	24,32,20	200	100	3.46177932986e-08	7.86512819188e-06	0.6,0.667,0.577	0.25,0.22,0.298	0.359
chr15:75192333-75192478|-|75192836|75192938	ENSG00000178761.15_4	FAM219B	chr15	-	75192836	75192940	75192938	75192940	75192333	75192478	chr15:75192333-75192478|-|75192836|75192938	14,33,13	0,0,0	39,60,49	0,13,0	200	100	0.000192266912404	0.00938562596339	1.0,1.0,1.0	1.0,0.698,1.0	0.101
chr15:75192333-75192478|-|75192849|75192938	ENSG00000178761.15_4	FAM219B	chr15	-	75192849	75192940	75192938	75192940	75192333	75192478	chr15:75192333-75192478|-|75192849|75192938	10,14,19	0,0,0	23,37,27	0,13,0	189	100	0.000187577950383	0.00923571133169	1.0,1.0,1.0	1.0,0.601,1.0	0.133
chr7:23385558-23385681|-|23386947|23387267	ENSG00000136231.14_3	IGF2BP3	chr7	-	23386947	23387422	23387267	23387422	23385558	23385681	chr7:23385558-23385681|-|23386947|23387267	76,79,122	5,0,9	319,188,179	40,35,21	200	100	0.000110988033371	0.00628864434042	0.884,1.0,0.871	0.799,0.729,0.81	0.139
chr6:170153959-170154128|+|170152078|170151759	ENSG00000130023.16_6	ERMARD	chr6	+	170151717	170152078	170151717	170151759	170153959	170154128	chr6:170153959-170154128|+|170152078|170151759	4,5,3	18,12,26	0,1,0	14,22,15	200	100	0.000166486657161	0.00847124921735	0.1,0.172,0.055	0.0,0.022,0.0	0.102
chr8:145112110-145112223|-|145112350|145112758	ENSG00000178814.17_4	OPLAH	chr8	-	145112350	145112842	145112758	145112842	145112110	145112223	chr8:145112110-145112223|-|145112350|145112758	315,505,368	4,11,8	179,194,167	17,15,10	200	100	2.19203071472e-07	3.75622764162e-05	0.975,0.958,0.958	0.84,0.866,0.893	0.097
chr10:81841596-81841700|+|81838945|81838542	ENSG00000133678.14_4	TMEM254	chr10	+	81838447	81838945	81838447	81838542	81841596	81841700	chr10:81841596-81841700|+|81838945|81838542	82,65,139	437,555,442	28,54,36	848,873,855	200	100	0	0.0	0.086,0.055,0.136	0.016,0.03,0.021	0.07
chr3:49053861-49053944|-|49054044|49054206	ENSG00000178149.17_5	DALRD3	chr3	-	49054044	49054277	49054206	49054277	49053861	49053944	chr3:49053861-49053944|-|49054044|49054206	323,553,441	39,25,31	477,663,581	92,102,73	200	100	1.64554629734e-06	0.00020365084759	0.805,0.917,0.877	0.722,0.765,0.799	0.104
chr1:78050201-78050340|-|78097534|78098799	ENSG00000036549.13_5	AC118549.1	chr1	-	78097534	78099090	78098799	78099090	78050201	78050340	chr1:78050201-78050340|-|78097534|78098799	359,306,422	3,18,12	392,272,273	25,34,15	200	100	2.34953509191e-05	0.00182135831391	0.984,0.895,0.946	0.887,0.8,0.901	0.079
chr7:12254434-12254653|+|12251303|12251051	ENSG00000106460.19_7	TMEM106B	chr7	+	12250895	12251303	12250895	12251051	12254434	12254653	chr7:12254434-12254653|+|12251303|12251051	106,91,108	273,371,564	14,29,39	236,245,196	200	100	3.26201952117e-07	5.25912895274e-05	0.163,0.109,0.087	0.029,0.056,0.09	0.061
chr16:722927-723134|+|722566|722384	ENSG00000140983.14_4	RHOT2	chr16	+	722253	722566	722253	722384	722927	723134	chr16:722927-723134|+|722566|722384	160,84,106	1,0,0	73,97,109	6,8,3	200	100	7.59485976332e-07	0.000107787798653	0.988,1.0,1.0	0.859,0.858,0.948	0.108
chr7:107221203-107221309|+|107220746|107220515	ENSG00000075790.10_6	BCAP29	chr7	+	107220421	107220746	107220421	107220515	107221203	107221309	chr7:107221203-107221309|+|107220746|107220515	347,213,318	0,0,1	218,207,236	11,7,5	200	100	1.71992467268e-07	3.05617898939e-05	1.0,1.0,0.994	0.908,0.937,0.959	0.063
chr6:4061248-4061381|+|4060872|4060734	ENSG00000112739.17_3	PRPF4B	chr6	+	4060618	4060872	4060618	4060734	4061248	4061381	chr6:4061248-4061381|+|4060872|4060734	61,49,60	0,2,0	50,35,27	5,5,0	200	100	0.000205092730614	0.00982981576307	1.0,0.925,1.0	0.833,0.778,1.0	0.105
chr6:4061248-4061381|+|4060878|4060734	ENSG00000112739.17_3	PRPF4B	chr6	+	4060618	4060878	4060618	4060734	4061248	4061381	chr6:4061248-4061381|+|4060878|4060734	63,55,63	0,2,0	52,39,28	5,5,0	200	100	0.000199139316169	0.00963159607174	1.0,0.932,1.0	0.839,0.796,1.0	0.099
chr5:6604717-6604798|-|6605036|6605436	ENSG00000037474.15_3	NSUN2	chr5	-	6605036	6605488	6605436	6605488	6604717	6604798	chr5:6604717-6604798|-|6605036|6605436	168,134,160	0,0,0	260,169,169	0,0,18	200	100	8.56956505447e-05	0.00513915072019	1.0,1.0,1.0	1.0,1.0,0.824	0.059
chr5:6604717-6604798|-|6605097|6605436	ENSG00000037474.15_3	NSUN2	chr5	-	6605097	6605488	6605436	6605488	6604717	6604798	chr5:6604717-6604798|-|6605097|6605436	176,134,160	0,0,0	252,169,181	0,0,18	200	100	7.99249755753e-05	0.00489267273404	1.0,1.0,1.0	1.0,1.0,0.834	0.055
chr10:5808203-5808258|-|5809902|5810175	ENSG00000057608.17_5	GDI2	chr10	-	5809902	5810347	5810175	5810347	5808203	5808258	chr10:5808203-5808258|-|5809902|5810175	11,2,9	44,32,52	3,2,5	111,76,112	200	100	2.14863668794e-05	0.0016976088517	0.111,0.03,0.08	0.013,0.013,0.022	0.058
chr8:21959685-21959826|+|21959573|21959362	ENSG00000158863.22_3	FAM160B2	chr8	+	21959218	21959573	21959218	21959362	21959685	21959826	chr8:21959685-21959826|+|21959573|21959362	78,89,91	206,222,275	41,33,30	194,197,156	200	100	8.40866771823e-06	0.00078207460018	0.159,0.167,0.142	0.096,0.077,0.088	0.069
chr10:134059403-134059459|-|134062518|134062533	ENSG00000165752.17_4	STK32C	chr10	-	134062518	134062612	134062533	134062612	134059403	134059459	chr10:134059403-134059459|-|134062518|134062533	5,3,10	84,78,104	0,0,0	33,43,36	115	100	0.000157998952444	0.00812995849156	0.049,0.032,0.077	0.0,0.0,0.0	0.053
chr7:150105729-150105872|+|150105576|150104951	ENSG00000284691.1_4	AC073111.4	chr7	+	150104671	150105576	150104671	150104951	150105729	150105872	chr7:150105729-150105872|+|150105576|150104951	27,41,28	0,0,0	22,43,41	5,9,2	200	100	1.14532224149e-07	2.19762314295e-05	1.0,1.0,1.0	0.688,0.705,0.911	0.232
chr1:22356772-22357110|+|22352132|22351865	ENSG00000285959.1_2	AL590556.3	chr1	+	22351784	22352132	22351784	22351865	22356772	22357110	chr1:22356772-22357110|+|22352132|22351865	19,19,14	0,1,0	20,41,25	23,39,16	200	100	5.99520433298e-15	5.47565992548e-12	1.0,0.905,1.0	0.303,0.345,0.439	0.606
