ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr1:1246288-1246451|+|1245231|1244987	ENSG00000169972.12_3	PUSL1	chr1	+	1244853	1245231	1244853	1244987	1246288	1246451	chr1:1246288-1246451|+|1245231|1244987	32,13,24	0,0,2	22,17,22	1,2,0	200	100	0.914240540402	1.0	1.0,1.0,0.857	0.917,0.81,1.0	0.043
chr1:1246709-1247057|+|1246464|1246437	ENSG00000169972.12_3	PUSL1	chr1	+	1245987	1246464	1245987	1246437	1246709	1247057	chr1:1246709-1247057|+|1246464|1246437	45,24,21	7,0,0	28,10,33	0,0,0	127	100	0.0113059400395	0.19709897443	0.835,1.0,1.0	1.0,1.0,1.0	-0.055
chr1:1335537-1335988|+|1335394|1335065	ENSG00000224870.7_7	MRPL20-AS1	chr1	+	1334931	1335394	1334931	1335065	1335537	1335988	chr1:1335537-1335988|+|1335394|1335065	93,93,93	63,142,93	62,80,81	66,94,65	200	100	0.925681763928	1.0	0.425,0.247,0.333	0.32,0.299,0.384	0.001
chr1:1335984-1337426|+|1335629|1335493	ENSG00000224870.7_7	MRPL20-AS1	chr1	+	1335185	1335629	1335185	1335493	1335984	1337426	chr1:1335984-1337426|+|1335629|1335493	23,25,8	0,0,9	15,18,10	0,2,5	200	100	0.481016578845	1.0	1.0,1.0,0.308	1.0,0.818,0.5	-0.003
chr1:1335984-1337426|+|1335683|1335629	ENSG00000224870.7_7	MRPL20-AS1	chr1	+	1335358	1335683	1335358	1335629	1335984	1337426	chr1:1335984-1337426|+|1335683|1335629	256,352,315	23,25,8	217,271,226	15,18,10	154	100	0.894930297467	1.0	0.878,0.901,0.962	0.904,0.907,0.936	-0.002
chr1:36929406-36929451|-|36929819|36929889	ENSG00000116898.12_3	MRPS15	chr1	-	36929819	36929946	36929889	36929946	36929406	36929451	chr1:36929406-36929451|-|36929819|36929889	20,12,28	0,2,0	8,12,13	0,0,0	170	100	1	1.0	1.0,0.779,1.0	1.0,1.0,1.0	-0.074
chr1:36929406-36929451|-|36929819|36929936	ENSG00000116898.12_3	MRPS15	chr1	-	36929819	36929946	36929936	36929946	36929406	36929451	chr1:36929406-36929451|-|36929819|36929936	20,12,28	0,2,0	8,12,13	0,1,0	200	100	1	1.0	1.0,0.75,1.0	1.0,0.857,1.0	-0.036
chr17:45893472-45893568|-|45893928|45894061	ENSG00000006025.12_4	AC003665.1	chr17	-	45893928	45894081	45894061	45894081	45893472	45893568	chr17:45893472-45893568|-|45893928|45894061	13,10,32	2,0,0	21,30,11	1,0,0	200	100	1	1.0	0.765,1.0,1.0	0.913,1.0,1.0	-0.049
chr17:45896351-45896465|-|45896883|45897094	ENSG00000006025.12_4	AC003665.1	chr17	-	45896883	45897148	45897094	45897148	45896351	45896465	chr17:45896351-45896465|-|45896883|45897094	7,14,14	51,113,68	12,13,4	70,90,65	200	100	0.544975105974	1.0	0.064,0.058,0.093	0.079,0.067,0.03	0.013
chr17:45897569-45897731|-|45898762|45899031	ENSG00000006025.12_4	AC003665.1	chr17	-	45898762	45899107	45899031	45899107	45897569	45897731	chr17:45897569-45897731|-|45898762|45899031	6,11,11	62,112,73	12,7,9	85,140,69	200	100	0.591294436678	1.0	0.046,0.047,0.07	0.066,0.024,0.061	0.004
chr11:3832479-3832654|+|3829881|3829545	ENSG00000148985.19_5	PGAP2	chr11	+	3829527	3829881	3829527	3829545	3832479	3832654	chr11:3832479-3832654|+|3829881|3829545	110,72,92	44,68,58	42,48,29	34,43,57	200	100	0.0234167552276	0.331075220117	0.556,0.346,0.442	0.382,0.358,0.203	0.134
chr11:3844138-3844223|+|3829881|3829545	ENSG00000148985.19_5	PGAP2	chr11	+	3829527	3829881	3829527	3829545	3844138	3844223	chr11:3844138-3844223|+|3829881|3829545	23,25,17	7,7,7	3,9,6	7,4,7	200	100	0.0113769320623	0.19788625271	0.622,0.641,0.548	0.176,0.529,0.3	0.269
chr11:3844842-3844970|+|3829881|3829545	ENSG00000148985.19_5	PGAP2	chr11	+	3829527	3829881	3829527	3829545	3844842	3844970	chr11:3844842-3844970|+|3829881|3829545	17,19,8	2,4,1	4,7,8	4,5,4	200	100	0.00276726383731	0.0710357715899	0.81,0.704,0.8	0.333,0.412,0.5	0.356
chr11:3845112-3845365|+|3829881|3829545	ENSG00000148985.19_5	PGAP2	chr11	+	3829527	3829881	3829527	3829545	3845112	3845365	chr11:3845112-3845365|+|3829881|3829545	43,47,61	17,22,15	8,11,13	13,24,28	200	100	7.06845915133e-10	2.39107647455e-07	0.558,0.516,0.67	0.235,0.186,0.188	0.378
chr11:3845499-3845606|+|3829881|3829545	ENSG00000148985.19_5	PGAP2	chr11	+	3829527	3829881	3829527	3829545	3845499	3845606	chr11:3845499-3845606|+|3829881|3829545	71,99,106	9,45,28	27,25,40	10,23,18	200	100	0.0368149092777	0.459854065094	0.798,0.524,0.654	0.574,0.352,0.526	0.175
chr11:3846025-3846358|+|3845690|3845606	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845606	3846025	3846358	chr11:3846025-3846358|+|3845690|3845606	68,66,93	12,2,13	56,58,59	1,2,4	184	100	0.00428749003746	0.0979718826824	0.755,0.947,0.795	0.968,0.94,0.889	-0.1
chr11:3846249-3846358|+|3845690|3845594	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845594	3846249	3846358	chr11:3846249-3846358|+|3845690|3845594	133,114,169	85,103,134	94,102,85	52,52,55	196	100	0.0383221959838	0.473244922659	0.444,0.361,0.392	0.48,0.5,0.441	-0.075
chr11:3846249-3846358|+|3845690|3845606	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845606	3846249	3846358	chr11:3846249-3846358|+|3845690|3845606	69,67,98	135,151,149	62,59,61	84,119,80	184	100	0.225630937747	1.0	0.217,0.194,0.263	0.286,0.212,0.293	-0.039
chr11:3846249-3846358|+|3845690|3845679	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845679	3846249	3846358	chr11:3846249-3846358|+|3845690|3845679	5,3,10	15,27,20	7,11,2	13,19,12	111	100	0.349452130473	1.0	0.231,0.091,0.311	0.327,0.343,0.131	-0.056
chr11:3846249-3846358|+|3845690|3845685	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845685	3846249	3846358	chr11:3846249-3846358|+|3845690|3845685	1,1,5	30,48,42	6,4,2	13,12,20	105	100	0.00310506809906	0.077698161578	0.031,0.019,0.102	0.305,0.241,0.087	-0.16
chr11:3846557-3847601|+|3845690|3845606	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845606	3846557	3847601	chr11:3846557-3847601|+|3845690|3845606	69,66,93	19,12,18	56,57,59	5,2,4	184	100	6.45603035317e-05	0.00410619242404	0.664,0.749,0.737	0.859,0.939,0.889	-0.179
chr3:127294027-127294108|-|127294782|127295027	ENSG00000163870.15_5	TPRA1	chr3	-	127294782	127295098	127295027	127295098	127294027	127294108	chr3:127294027-127294108|-|127294782|127295027	30,15,27	5,3,1	15,6,9	0,0,0	200	100	1.89392833856e-05	0.00152791421781	0.75,0.714,0.931	1.0,1.0,1.0	-0.202
chr3:127295458-127295539|-|127295663|127295832	ENSG00000163870.15_5	TPRA1	chr3	-	127295663	127296017	127295832	127296017	127295458	127295539	chr3:127295458-127295539|-|127295663|127295832	260,290,223	20,12,37	185,230,237	20,12,33	200	100	0.641536590226	1.0	0.867,0.924,0.751	0.822,0.906,0.782	0.011
chr3:127295459-127295539|-|127295661|127295832	ENSG00000163870.15_5	TPRA1	chr3	-	127295661	127295919	127295832	127295919	127295459	127295539	chr3:127295459-127295539|-|127295661|127295832	10,11,2	20,12,37	12,11,7	20,12,33	200	100	0.420139804161	1.0	0.2,0.314,0.026	0.231,0.314,0.096	-0.034
chr3:127298864-127299006|-|127309725|127309801	ENSG00000163870.15_5	TPRA1	chr3	-	127309725	127309938	127309801	127309938	127298864	127299006	chr3:127298864-127299006|-|127309725|127309801	16,15,17	0,0,6	14,22,11	0,0,0	176	100	0.00909010683931	0.16939234816	1.0,1.0,0.617	1.0,1.0,1.0	-0.128
chr3:127313642-127313776|-|127316849|127316897	ENSG00000163870.15_5	TPRA1	chr3	-	127316849	127317047	127316897	127317047	127313642	127313776	chr3:127313642-127313776|-|127316849|127316897	2,3,0	25,20,20	2,0,2	13,15,6	148	100	0.890916785919	1.0	0.051,0.092,0.0	0.094,0.0,0.184	-0.045
chr3:127313642-127313776|-|127316897|127317038	ENSG00000163870.15_5	TPRA1	chr3	-	127316897	127317094	127317038	127317094	127313642	127313776	chr3:127313642-127313776|-|127316897|127317038	25,20,20	2,3,5	13,15,6	1,0,2	200	100	0.0545482856742	0.601849857909	0.862,0.769,0.667	0.867,1.0,0.6	-0.056
chr2:131099413-131099517|-|131099583|131099706	ENSG00000136710.10_4	CCDC115	chr2	-	131099583	131099897	131099706	131099897	131099413	131099517	chr2:131099413-131099517|-|131099583|131099706	48,66,58	8,8,6	33,47,59	12,19,11	200	100	0.00487303410659	0.10752572622	0.75,0.805,0.829	0.579,0.553,0.728	0.175
chr2:131099413-131099517|-|131099611|131099706	ENSG00000136710.10_4	CCDC115	chr2	-	131099611	131099897	131099706	131099897	131099413	131099517	chr2:131099413-131099517|-|131099611|131099706	9,6,3	8,8,6	6,6,7	12,19,11	195	100	0.217016057074	1.0	0.366,0.278,0.204	0.204,0.139,0.246	0.086
chr6:13807156-13807276|-|13810653|13810730	ENSG00000050393.11_4	MCUR1	chr6	-	13810653	13810832	13810730	13810832	13807156	13807276	chr6:13807156-13807276|-|13810653|13810730	13,10,18	27,30,21	6,1,11	14,8,19	177	100	0.443684970454	1.0	0.214,0.158,0.326	0.195,0.066,0.246	0.064
chr22:24324818-24324969|+|24324665|24324608	ENSG00000099984.11_4	GSTT2	chr22	+	24324556	24324665	24324556	24324608	24324818	24324969	chr22:24324818-24324969|+|24324665|24324608	13,19,20	0,2,0	13,9,8	0,2,0	157	100	1	1.0	1.0,0.858,1.0	1.0,0.741,1.0	0.039
chr1:153713126-153713210|+|153703652|153703527	ENSG00000143624.14_4	INTS3	chr1	+	153703417	153703652	153703417	153703527	153713126	153713210	chr1:153713126-153713210|+|153703652|153703527	0,7,8	3,4,12	10,7,7	9,5,12	200	100	0.536067030439	1.0	0.0,0.467,0.25	0.357,0.412,0.226	-0.093
chr5:132159730-132159872|-|132159968|132159972	ENSG00000164403.14_3	SHROOM1	chr5	-	132159968	132160111	132159972	132160111	132159730	132159872	chr5:132159730-132159872|-|132159968|132159972	6,4,8	9,4,8	8,6,0	4,4,9	104	100	0.639830835272	1.0	0.391,0.49,0.49	0.658,0.591,0.0	0.041
chr1:7833501-7833571|+|7833258|7833064	ENSG00000049245.13_4	VAMP3	chr1	+	7832766	7833258	7832766	7833064	7833501	7833571	chr1:7833501-7833571|+|7833258|7833064	112,65,101	2,5,0	175,181,180	14,26,8	200	100	0.000171344040586	0.00866050725118	0.966,0.867,1.0	0.862,0.777,0.918	0.092
chr8:146054829-146054989|+|146054611|146054475	ENSG00000147789.15_2	ZNF7	chr8	+	146054427	146054611	146054427	146054475	146054829	146054989	chr8:146054829-146054989|+|146054611|146054475	68,48,68	27,39,24	37,55,30	14,16,13	200	100	0.241665591836	1.0	0.557,0.381,0.586	0.569,0.632,0.536	-0.071
chr8:146054862-146055362|+|146054611|146054475	ENSG00000147789.15_2	ZNF7	chr8	+	146054427	146054611	146054427	146054475	146054862	146055362	chr8:146054862-146055362|+|146054611|146054475	75,46,76	152,205,225	37,50,37	94,121,126	200	100	0.710223915859	1.0	0.198,0.101,0.144	0.164,0.171,0.128	-0.007
chr8:146062775-146062892|+|146054611|146054475	ENSG00000147789.15_2	ZNF7	chr8	+	146054427	146054611	146054427	146054475	146062775	146062892	chr8:146062775-146062892|+|146054611|146054475	70,46,68	21,36,24	39,51,36	15,16,15	200	100	0.499717329608	1.0	0.625,0.39,0.586	0.565,0.614,0.545	-0.041
chr1:1462540-1462618|+|1462260|1461911	ENSG00000197785.13_5	ATAD3A	chr1	+	1461840	1462260	1461840	1461911	1462540	1462618	chr1:1462540-1462618|+|1462260|1461911	24,15,26	10,4,12	17,12,17	0,3,8	200	100	0.158920659403	1.0	0.545,0.652,0.52	1.0,0.667,0.515	-0.155
chr1:1464602-1464711|+|1463209|1463189	ENSG00000197785.13_5	ATAD3A	chr1	+	1462983	1463209	1462983	1463189	1464602	1464711	chr1:1464602-1464711|+|1463209|1463189	0,0,9	58,80,57	0,4,5	69,28,34	120	100	0.522576169186	1.0	0.0,0.0,0.116	0.0,0.106,0.109	-0.033
chr1:1464602-1464711|+|1463242|1463189	ENSG00000197785.13_5	ATAD3A	chr1	+	1462983	1463242	1462983	1463189	1464602	1464711	chr1:1464602-1464711|+|1463242|1463189	1379,1198,1462	58,80,57	905,758,1172	69,28,34	153	100	0.711109149006	1.0	0.94,0.907,0.944	0.896,0.947,0.958	-0.003
chr1:1469305-1470067|+|1463242|1463189	ENSG00000197785.13_5	ATAD3A	chr1	+	1462983	1463242	1462983	1463189	1469305	1470067	chr1:1469305-1470067|+|1463242|1463189	51,27,49	7,4,1	48,24,47	0,2,5	153	100	0.223336153769	1.0	0.826,0.815,0.97	1.0,0.887,0.86	-0.045
chr1:33290913-33291086|+|33283675|33283290	ENSG00000116497.18_4	S100PBP	chr1	+	33283253	33283675	33283253	33283290	33290913	33291086	chr1:33290913-33291086|+|33283675|33283290	4,8,14	54,54,70	5,3,7	58,57,38	200	100	0.203774899005	1.0	0.036,0.069,0.091	0.041,0.026,0.084	0.015
chr18:18945987-18946097|+|18822391|18822354	ENSG00000141449.14_5	GREB1L	chr18	+	18822202	18822391	18822202	18822354	18945987	18946097	chr18:18945987-18946097|+|18822391|18822354	7,1,6	70,27,47	6,5,0	56,85,37	137	100	0.272091674056	1.0	0.068,0.026,0.085	0.073,0.041,0.0	0.022
chr18:19093781-19093947|+|19088552|19088493	ENSG00000141449.14_5	GREB1L	chr18	+	19088188	19088552	19088188	19088493	19093781	19093947	chr18:19093781-19093947|+|19088552|19088493	56,27,37	2,1,0	141,105,67	1,4,5	159	100	0.176735331155	1.0	0.946,0.944,1.0	0.989,0.943,0.894	0.021
chr8:30416403-30416473|+|30414315|30414311	ENSG00000157110.16_5	RBPMS	chr8	+	30414174	30414315	30414174	30414311	30416403	30416473	chr8:30416403-30416473|+|30414315|30414311	0,2,0	16,16,24	0,2,5	7,18,17	104	100	0.00651526400267	0.132430423498	0.0,0.107,0.0	0.0,0.097,0.22	-0.07
chr1:36024707-36024848|+|36024085|36023969	ENSG00000020129.16_4	NCDN	chr1	+	36023756	36024085	36023756	36023969	36024707	36024848	chr1:36024707-36024848|+|36024085|36023969	17,2,7	8,3,7	1,3,7	7,11,3	200	100	0.0835156967944	0.80090536025	0.515,0.25,0.333	0.067,0.12,0.538	0.124
chr1:36024707-36024848|+|36024286|36023969	ENSG00000020129.16_4	NCDN	chr1	+	36023824	36024286	36023824	36023969	36024707	36024848	chr1:36024707-36024848|+|36024286|36023969	77,23,56	8,3,7	62,40,57	7,11,3	200	100	0.870684493609	1.0	0.828,0.793,0.8	0.816,0.645,0.905	0.018
chr1:36024707-36024848|+|36024286|36024085	ENSG00000020129.16_4	NCDN	chr1	+	36023824	36024286	36023824	36024085	36024707	36024848	chr1:36024707-36024848|+|36024286|36024085	155,59,89	17,2,7	97,88,103	1,3,7	200	100	0.0179472027008	0.274985709021	0.82,0.937,0.864	0.98,0.936,0.88	-0.058
chr9:17143285-17143374|+|17135423|17135234	ENSG00000044459.15_4	CNTLN	chr9	+	17134979	17135423	17134979	17135234	17143285	17143374	chr9:17143285-17143374|+|17135423|17135234	77,52,78	6,2,7	61,45,45	7,2,0	200	100	0.479588293916	1.0	0.865,0.929,0.848	0.813,0.918,1.0	-0.03
chr5:96108343-96110387|+|96107405|96107399	ENSG00000153113.23_7	CAST	chr5	+	96107347	96107405	96107347	96107399	96108343	96110387	chr5:96108343-96110387|+|96107405|96107399	15,19,15	41,39,48	30,33,25	51,85,49	106	100	0.300957601325	1.0	0.257,0.315,0.228	0.357,0.268,0.325	-0.05
chr7:45023955-45024025|-|45025217|45025619	ENSG00000232956.9_3	SNHG15	chr7	-	45025217	45025696	45025619	45025696	45023955	45024025	chr7:45023955-45024025|-|45025217|45025619	236,124,201	411,818,511	119,118,106	345,360,339	200	100	0.985253476773	1.0	0.223,0.07,0.164	0.147,0.141,0.135	0.011
chr5:52404351-52404473|-|52404876|52405080	ENSG00000164172.19_5	MOCS2	chr5	-	52404876	52405238	52405080	52405238	52404351	52404473	chr5:52404351-52404473|-|52404876|52405080	5,5,1	31,23,39	4,11,10	122,98,101	200	100	0.627640989455	1.0	0.075,0.098,0.013	0.016,0.053,0.047	0.023
chr1:1601102-1601175|-|1601475|1601536	ENSG00000189339.11_2	SLC35E2B	chr1	-	1601475	1601590	1601536	1601590	1601102	1601175	chr1:1601102-1601175|-|1601475|1601536	23,51,52	146,106,167	16,34,14	222,318,171	161	100	1.78038095378e-09	5.5121801367e-07	0.089,0.23,0.162	0.043,0.062,0.048	0.109
chr14:20849471-20849560|-|20849711|20850071	ENSG00000129566.13_6	TEP1	chr14	-	20849711	20850205	20850071	20850205	20849471	20849560	chr14:20849471-20849560|-|20849711|20850071	62,70,24	41,11,39	77,104,49	66,62,43	200	100	0.514973343893	1.0	0.431,0.761,0.235	0.368,0.456,0.363	0.08
chr3:184035108-184035285|+|184033644|184033333	ENSG00000114867.20_4	EIF4G1	chr3	+	184033249	184033644	184033249	184033333	184035108	184035285	chr3:184035108-184035285|+|184033644|184033333	44,15,33	42,12,41	80,66,46	34,34,23	200	100	0.000270663667405	0.0121597616324	0.344,0.385,0.287	0.541,0.493,0.5	-0.173
chr3:184035504-184035604|+|184033644|184033333	ENSG00000114867.20_4	EIF4G1	chr3	+	184033249	184033644	184033249	184033333	184035504	184035604	chr3:184035504-184035604|+|184033644|184033333	28,15,18	10,5,7	27,40,23	15,21,9	200	100	0.271285030825	1.0	0.583,0.6,0.563	0.474,0.488,0.561	0.074
chr3:184038417-184038510|+|184033644|184033333	ENSG00000114867.20_4	EIF4G1	chr3	+	184033249	184033644	184033249	184033333	184038417	184038510	chr3:184038417-184038510|+|184033644|184033333	28,15,18	5,0,0	24,36,25	0,5,0	200	100	0.751432184327	1.0	0.737,1.0,1.0	1.0,0.783,1.0	-0.015
chr3:184041192-184041381|+|184041006|184040742	ENSG00000114867.20_4	EIF4G1	chr3	+	184040608	184041006	184040608	184040742	184041192	184041381	chr3:184041192-184041381|+|184041006|184040742	37,26,40	3,0,3	25,24,22	3,0,0	200	100	0.14650120269	1.0	0.86,1.0,0.87	0.806,1.0,1.0	-0.025
chr3:184041195-184041381|+|184041006|184040997	ENSG00000114867.20_4	EIF4G1	chr3	+	184040608	184041006	184040608	184040997	184041195	184041381	chr3:184041195-184041381|+|184041006|184040997	44,32,27	0,0,0	39,48,40	0,8,0	109	100	0.0133390574606	0.222405643699	1.0,1.0,1.0	1.0,0.846,1.0	0.051
chr3:184044314-184044417|+|184043695|184043427	ENSG00000114867.20_4	EIF4G1	chr3	+	184043267	184043695	184043267	184043427	184044314	184044417	chr3:184044314-184044417|+|184043695|184043427	31,11,27	0,1,1	21,23,16	2,0,1	200	100	0.746568452715	1.0	1.0,0.846,0.931	0.84,1.0,0.889	0.016
chr3:184046418-184046544|+|184045717|184045492	ENSG00000114867.20_4	EIF4G1	chr3	+	184045373	184045717	184045373	184045492	184046418	184046544	chr3:184046418-184046544|+|184045717|184045492	25,39,35	4,0,2	24,23,34	10,3,4	200	100	0.00879610549105	0.165611935461	0.758,1.0,0.897	0.545,0.793,0.81	0.169
chr1:40776901-40776958|-|40777159|40777171	ENSG00000049089.15_6	COL9A2	chr1	-	40777159	40777219	40777171	40777219	40776901	40776958	chr1:40776901-40776958|-|40777159|40777171	4,5,3	19,41,17	1,0,0	22,40,34	112	100	2.82060478367e-05	0.0021255537732	0.158,0.098,0.136	0.039,0.0,0.0	0.118
chr8:102214560-102214675|-|102216867|102216877	ENSG00000120963.12_4	ZNF706	chr8	-	102216867	102216921	102216877	102216921	102214560	102214675	chr8:102214560-102214675|-|102216867|102216877	0,6,1	13,25,21	0,3,1	18,15,20	110	100	0.308839689879	1.0	0.0,0.179,0.041	0.0,0.154,0.043	0.008
chr1:1637080-1637171|-|1638847|1638967	ENSG00000268575.1_7	AL031282.2	chr1	-	1638847	1639023	1638967	1639023	1637080	1637171	chr1:1637080-1637171|-|1638847|1638967	12,20,17	0,0,2	43,49,39	0,1,0	200	100	1	1.0	1.0,1.0,0.81	1.0,0.961,1.0	-0.05
chr1:32052310-32052356|+|32051475|32051086	ENSG00000142910.16_3	TINAGL1	chr1	+	32051040	32051475	32051040	32051086	32052310	32052356	chr1:32052310-32052356|+|32051475|32051086	59,44,64	165,157,184	4,11,1	9,13,11	200	100	0.791378967853	1.0	0.152,0.123,0.148	0.182,0.297,0.043	-0.033
chr1:1716724-1718492|-|1718760|1718764	ENSG00000078369.18_3	GNB1	chr1	-	1718760	1718876	1718764	1718876	1716724	1718492	chr1:1716724-1718492|-|1718760|1718764	5321,6523,6661	389,304,409	8027,7811,7585	504,544,491	104	100	0.289915414989	1.0	0.929,0.954,0.94	0.939,0.932,0.937	0.005
chr1:1770628-1770677|-|1784590|1784632	ENSG00000078369.18_3	GNB1	chr1	-	1784590	1784736	1784632	1784736	1770628	1770677	chr1:1770628-1770677|-|1784590|1784632	42,35,31	7,0,2	73,46,57	7,0,0	142	100	0.184099790639	1.0	0.809,1.0,0.916	0.88,1.0,1.0	-0.052
chr15:69339752-69339877|+|69339340|69339206	ENSG00000255346.10_5	NOX5	chr15	+	69339161	69339340	69339161	69339206	69339752	69339877	chr15:69339752-69339877|+|69339340|69339206	0,24,0	24,24,50	0,0,1	22,36,21	200	100	0.000343357604491	0.0144850916622	0.0,0.333,0.0	0.0,0.0,0.023	0.103
chr1:6246782-6246876|-|6253006|6253018	ENSG00000116251.11_5	RPL22	chr1	-	6253006	6253094	6253018	6253094	6246782	6246876	chr1:6246782-6246876|-|6253006|6253018	1643,2108,729	0,0,1022	997,1035,1225	0,0,0	112	100	0.00161513246494	0.0471449372173	1.0,1.0,0.389	1.0,1.0,1.0	-0.204
chr1:6257711-6257816|-|6259407|6259429	ENSG00000116251.11_5	RPL22	chr1	-	6259407	6259613	6259429	6259613	6257711	6257816	chr1:6257711-6257816|-|6259407|6259429	4,1,1	76,36,31	4,0,0	13,12,7	122	100	0.603005563731	1.0	0.041,0.022,0.026	0.201,0.0,0.0	-0.037
chr1:6257711-6257816|-|6259429|6259455	ENSG00000116251.11_5	RPL22	chr1	-	6259429	6259613	6259455	6259613	6257711	6257816	chr1:6257711-6257816|-|6259429|6259455	76,36,31	0,0,0	13,12,7	2,0,0	126	100	1	1.0	1.0,1.0,1.0	0.838,1.0,1.0	0.054
chr1:6257711-6257816|-|6259429|6259498	ENSG00000116251.11_5	RPL22	chr1	-	6259429	6259613	6259498	6259613	6257711	6257816	chr1:6257711-6257816|-|6259429|6259498	76,36,31	18,12,16	13,12,7	15,1,4	169	100	0.549262808657	1.0	0.714,0.64,0.534	0.339,0.877,0.509	0.054
chr1:6257711-6257816|-|6259429|6259510	ENSG00000116251.11_5	RPL22	chr1	-	6259429	6259613	6259510	6259613	6257711	6257816	chr1:6257711-6257816|-|6259429|6259510	76,36,31	11,9,12	13,12,7	2,2,8	181	100	0.584913965017	1.0	0.792,0.688,0.588	0.782,0.768,0.326	0.064
chr1:6257711-6257816|-|6259429|6259582	ENSG00000116251.11_5	RPL22	chr1	-	6259429	6259613	6259582	6259613	6257711	6257816	chr1:6257711-6257816|-|6259429|6259582	76,36,31	4,2,0	13,12,7	4,2,2	200	100	0.00391670269993	0.0918429074186	0.905,0.9,1.0	0.619,0.75,0.636	0.267
chr1:6257711-6257816|-|6259498|6259510	ENSG00000116251.11_5	RPL22	chr1	-	6259498	6259613	6259510	6259613	6257711	6257816	chr1:6257711-6257816|-|6259498|6259510	18,12,16	11,9,12	15,1,4	2,2,8	112	100	0.962118317466	1.0	0.594,0.543,0.543	0.87,0.309,0.309	0.064
chr1:6257711-6257816|-|6259498|6259624	ENSG00000116251.11_5	RPL22	chr1	-	6259498	6259655	6259624	6259655	6257711	6257816	chr1:6257711-6257816|-|6259498|6259624	19,13,16	8,6,13	15,3,6	4,1,5	200	100	0.575350831061	1.0	0.543,0.52,0.381	0.652,0.6,0.375	-0.061
chr1:169762282-169763038|-|169763710|169764010	ENSG00000171806.12_4	METTL18	chr1	-	169763710	169764104	169764010	169764104	169762282	169763038	chr1:169762282-169763038|-|169763710|169764010	33,19,57	35,34,48	17,20,20	19,2,15	200	100	0.124116051218	1.0	0.32,0.218,0.373	0.309,0.833,0.4	-0.21
chr1:1684413-1684499|-|1685458|1685722	ENSG00000008130.15_2	NADK	chr1	-	1685458	1685822	1685722	1685822	1684413	1684499	chr1:1684413-1684499|-|1685458|1685722	115,102,144	78,17,60	70,69,94	83,40,47	200	100	0.051602784038	0.580787267693	0.424,0.75,0.545	0.297,0.463,0.5	0.153
chr1:1684413-1684499|-|1685462|1685722	ENSG00000008130.15_2	NADK	chr1	-	1685462	1685822	1685722	1685822	1684413	1684499	chr1:1684413-1684499|-|1685462|1685722	116,102,149	78,17,60	71,68,94	83,40,47	200	100	0.0440537261462	0.519912524078	0.426,0.75,0.554	0.3,0.459,0.5	0.157
chr1:1685005-1685088|-|1685458|1685722	ENSG00000008130.15_2	NADK	chr1	-	1685458	1685822	1685722	1685822	1685005	1685088	chr1:1685005-1685088|-|1685458|1685722	115,102,144	56,64,62	70,68,95	93,69,70	200	100	0.000117415083771	0.00654539067195	0.507,0.443,0.537	0.273,0.33,0.404	0.16
chr1:1685005-1685088|-|1685462|1685722	ENSG00000008130.15_2	NADK	chr1	-	1685462	1685822	1685722	1685822	1685005	1685088	chr1:1685005-1685088|-|1685462|1685722	116,103,144	56,64,62	70,74,94	93,69,70	200	100	0.000148479565982	0.00779381188471	0.509,0.446,0.537	0.273,0.349,0.402	0.156
chr1:1685982-1686137|-|1687696|1687941	ENSG00000008130.15_2	NADK	chr1	-	1687696	1688044	1687941	1688044	1685982	1686137	chr1:1685982-1686137|-|1687696|1687941	79,114,98	13,16,10	18,26,30	1,3,2	200	100	0.0710223314766	0.719341971649	0.752,0.781,0.831	0.9,0.813,0.882	-0.077
chr1:1686812-1686915|-|1687652|1687941	ENSG00000008130.15_2	NADK	chr1	-	1687652	1688044	1687941	1688044	1686812	1686915	chr1:1686812-1686915|-|1687652|1687941	27,27,27	1,5,4	11,14,21	0,0,0	200	100	8.79944776844e-06	0.000808540002498	0.931,0.73,0.771	1.0,1.0,1.0	-0.189
chr1:1686812-1686915|-|1687664|1687941	ENSG00000008130.15_2	NADK	chr1	-	1687664	1688044	1687941	1688044	1686812	1686915	chr1:1686812-1686915|-|1687664|1687941	30,29,38	1,5,4	13,18,23	0,0,0	200	100	1.97785905829e-05	0.0015860033295	0.938,0.744,0.826	1.0,1.0,1.0	-0.164
chr1:1687941-1688047|-|1688138|1688217	ENSG00000008130.15_2	NADK	chr1	-	1688138	1688313	1688217	1688313	1687941	1688047	chr1:1687941-1688047|-|1688138|1688217	49,54,95	19,18,14	66,29,34	11,16,12	179	100	0.631441914644	1.0	0.59,0.626,0.791	0.77,0.503,0.613	0.04
