ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr7:99696645-99697376|-|99696297|99696293	ENSG00000166508.17_3	MCM7	chr7	-	99696189	99696297	99696189	99696293	99696645	99697376	chr7:99696645-99697376|-|99696297|99696293	56,77,58	0,0,0	29,41,26	5,0,13	104	100	1.01428039967e-07	1.21760801414e-05	1.0,1.0,1.0	0.848,1.0,0.658	0.165
chr6:79911992-79912106|-|79911916|79911872	ENSG00000118418.14_3	HMGN3	chr6	-	79911676	79911916	79911676	79911872	79911992	79912106	chr6:79911992-79912106|-|79911916|79911872	2,36,2	26,129,37	1,9,1	57,133,67	144	100	1.04843566253e-05	0.000626925878754	0.051,0.162,0.036	0.012,0.045,0.01	0.061
chr13:76410532-76410593|+|76413888|76414220	ENSG00000136153.20_7	LMO7	chr13	+	76413888	76414246	76414220	76414246	76410532	76410593	chr13:76410532-76410593|+|76413888|76414220	39,52,46	1,0,2	212,143,147	98,97,62	200	100	0	0.0	0.951,1.0,0.92	0.52,0.424,0.542	0.462
chr14:77746734-77746806|-|77746561|77746271	ENSG00000009830.11_7	POMT2	chr14	-	77746165	77746561	77746165	77746271	77746734	77746806	chr14:77746734-77746806|-|77746561|77746271	13,16,12	0,0,0	7,13,16	2,5,0	200	100	9.44624014692e-05	0.00385804815865	1.0,1.0,1.0	0.636,0.565,1.0	0.266
chr6:31633877-31633985|+|31634608|31634616	ENSG00000204435.13_4	CSNK2B	chr6	+	31634608	31634643	31634616	31634643	31633877	31633985	chr6:31633877-31633985|+|31634608|31634616	158,152,171	0,0,0	107,146,122	0,0,35	108	100	6.45417206457e-07	6.00029343981e-05	1.0,1.0,1.0	1.0,1.0,0.763	0.079
chr1:115266503-115266908|-|115263398|115263358	ENSG00000009307.16_7	CSDE1	chr1	-	115263159	115263398	115263159	115263358	115266503	115266908	chr1:115266503-115266908|-|115263398|115263358	0,0,24	28,25,24	0,0,0	28,14,21	140	100	0.000295723707807	0.00968866520588	0.0,0.0,0.417	0.0,0.0,0.0	0.139
chr20:62701844-62701988|+|62703112|62703228	ENSG00000171703.17_4	TCEA2	chr20	+	62703112	62703294	62703228	62703294	62701844	62701988	chr20:62701844-62701988|+|62703112|62703228	9,14,8	0,0,0	16,18,16	0,13,5	200	100	8.21094666148e-07	7.36824730589e-05	1.0,1.0,1.0	1.0,0.409,0.615	0.325
chr20:62701844-62701988|+|62703210|62703228	ENSG00000171703.17_4	TCEA2	chr20	+	62703210	62703294	62703228	62703294	62701844	62701988	chr20:62701844-62701988|+|62703210|62703228	9,14,9	0,0,0	16,27,17	0,13,5	118	100	1.81261476428e-06	0.000142011352018	1.0,1.0,1.0	1.0,0.638,0.742	0.207
chr17:79670400-79670605|+|79671280|79671373	ENSG00000262660.1_7	AC139530.3	chr17	+	79671280	79671460	79671373	79671460	79670400	79670605	chr17:79670400-79670605|+|79671280|79671373	376,405,385	0,0,0	141,149,288	22,0,0	193	100	3.70120861382e-06	0.000262211771947	1.0,1.0,1.0	0.769,1.0,1.0	0.077
chr17:79671273-79671460|+|79671663|79671674	ENSG00000262660.1_7	AC139530.3	chr17	+	79671663	79671746	79671674	79671746	79671273	79671460	chr17:79671273-79671460|+|79671663|79671674	509,531,596	0,0,0	285,267,314	0,0,92	111	100	4.32304390063e-08	5.7699411572e-06	1.0,1.0,1.0	1.0,1.0,0.755	0.082
chr11:20403723-20403785|+|20404525|20404527	ENSG00000109854.13_2	HTATIP2	chr11	+	20404525	20404880	20404527	20404880	20403723	20403785	chr11:20403723-20403785|+|20404525|20404527	811,867,794	0,0,54	717,630,667	58,55,71	102	100	0	0.0	1.0,1.0,0.935	0.924,0.918,0.902	0.064
chr9:35660762-35660855|+|35660936|35660946	ENSG00000159884.12_5	CCDC107	chr9	+	35660936	35661174	35660946	35661174	35660762	35660855	chr9:35660762-35660855|+|35660936|35660946	94,133,127	0,0,0	181,204,234	13,30,0	110	100	8.94612806057e-09	1.44935292878e-06	1.0,1.0,1.0	0.927,0.861,1.0	0.071
chr1:154904827-154904891|-|154901631|154901533	ENSG00000163344.6_3	PMVK	chr1	-	154901499	154901631	154901499	154901533	154904827	154904891	chr1:154904827-154904891|-|154901631|154901533	1104,1386,1444	0,0,0	964,880,1143	0,36,64	198	100	0	0.0	1.0,1.0,1.0	1.0,0.925,0.9	0.058
chr1:154904827-154904891|-|154901649|154901533	ENSG00000163344.6_3	PMVK	chr1	-	154901499	154901649	154901499	154901533	154904827	154904891	chr1:154904827-154904891|-|154901649|154901533	1118,1418,1444	0,0,0	964,877,1143	0,36,64	200	100	0	0.0	1.0,1.0,1.0	1.0,0.924,0.899	0.059
chr1:154904827-154904891|-|154901672|154901533	ENSG00000163344.6_3	PMVK	chr1	-	154901499	154901672	154901499	154901533	154904827	154904891	chr1:154904827-154904891|-|154901672|154901533	1086,1386,1444	0,0,0	964,862,1120	0,36,64	200	100	0	0.0	1.0,1.0,1.0	1.0,0.923,0.897	0.06
chr1:154904827-154904891|-|154901707|154901533	ENSG00000163344.6_3	PMVK	chr1	-	154901499	154901707	154901499	154901533	154904827	154904891	chr1:154904827-154904891|-|154901707|154901533	1091,1393,1445	0,0,0	966,867,1129	0,36,64	200	100	0	0.0	1.0,1.0,1.0	1.0,0.923,0.898	0.06
chr1:169772309-169772450|+|169773220|169773252	ENSG00000000460.17_6	C1orf112	chr1	+	169773220	169773381	169773252	169773381	169772309	169772450	chr1:169772309-169772450|+|169773220|169773252	1,1,22	28,35,35	0,0,1	13,22,10	132	100	0.000115274387447	0.00456523500764	0.026,0.021,0.323	0.0,0.0,0.07	0.1
chr9:131029736-131029796|-|131028603|131028299	ENSG00000167110.17_4	GOLGA2	chr9	-	131028248	131028603	131028248	131028299	131029736	131029796	chr9:131029736-131029796|-|131028603|131028299	37,31,36	4,1,9	21,23,23	13,12,10	200	100	0.000205062189394	0.00724588846956	0.822,0.939,0.667	0.447,0.489,0.535	0.319
chr9:131029736-131029796|-|131028631|131028299	ENSG00000167110.17_4	GOLGA2	chr9	-	131028248	131028631	131028248	131028299	131029736	131029796	chr9:131029736-131029796|-|131028631|131028299	38,31,36	4,1,9	21,23,22	13,12,10	200	100	0.000153036907563	0.0057322696498	0.826,0.939,0.667	0.447,0.489,0.524	0.324
chr8:144461506-144461678|+|144461784|144462005	ENSG00000158106.14_4	RHPN1	chr8	+	144461784	144462155	144462005	144462155	144461506	144461678	chr8:144461506-144461678|+|144461784|144462005	32,43,42	0,0,0	19,15,0	0,22,10	200	100	6.65074487705e-08	8.38100218932e-06	1.0,1.0,1.0	1.0,0.254,0.0	0.582
chr8:144461506-144461678|+|144461998|144462005	ENSG00000158106.14_4	RHPN1	chr8	+	144461998	144462155	144462005	144462155	144461506	144461678	chr8:144461506-144461678|+|144461998|144462005	177,425,306	0,0,0	90,175,96	0,22,10	107	100	6.89559520595e-13	2.99825692719e-10	1.0,1.0,1.0	1.0,0.881,0.9	0.073
chr8:144461506-144461678|+|144461998|144462234	ENSG00000158106.14_4	RHPN1	chr8	+	144461998	144462337	144462234	144462337	144461506	144461678	chr8:144461506-144461678|+|144461998|144462234	512,627,577	29,8,28	214,287,194	20,23,20	200	100	2.173434268e-05	0.00114488952746	0.898,0.975,0.912	0.843,0.862,0.829	0.084
chr8:144461506-144461678|+|144462040|144462234	ENSG00000158106.14_4	RHPN1	chr8	+	144462040	144462337	144462234	144462337	144461506	144461678	chr8:144461506-144461678|+|144462040|144462234	272,203,196	29,8,28	93,84,74	20,23,20	200	100	2.59302448252e-05	0.00132562745353	0.824,0.927,0.778	0.699,0.646,0.649	0.178
chr8:144461506-144461678|+|144462094|144462234	ENSG00000158106.14_4	RHPN1	chr8	+	144462094	144462337	144462234	144462337	144461506	144461678	chr8:144461506-144461678|+|144462094|144462234	282,169,207	29,8,28	99,87,74	20,23,20	200	100	4.12352734184e-05	0.00194391129298	0.829,0.914,0.787	0.712,0.654,0.649	0.172
chr1:206905183-206905264|+|206905382|206905922	ENSG00000162889.10_4	MAPKAPK2	chr1	+	206905382	206906208	206905922	206906208	206905183	206905264	chr1:206905183-206905264|+|206905382|206905922	174,434,298	0,14,0	142,133,122	14,20,0	200	100	4.02496934171e-06	0.000280747158675	1.0,0.939,1.0	0.835,0.769,1.0	0.112
chr12:110937261-110937351|-|110933992|110933899	ENSG00000111237.18_3	VPS29	chr12	-	110933816	110933992	110933816	110933899	110937261	110937351	chr12:110937261-110937351|-|110933992|110933899	226,275,238	2,0,0	271,310,283	5,0,34	193	100	1.16100364211e-07	1.38064501722e-05	0.983,1.0,1.0	0.966,1.0,0.812	0.068
chr12:110937339-110937351|-|110933992|110933899	ENSG00000111237.18_3	VPS29	chr12	-	110933816	110933992	110933816	110933899	110937339	110937351	chr12:110937339-110937351|-|110933992|110933899	228,276,238	5,6,5	273,283,285	16,15,17	193	100	0.000283513939043	0.00937114294492	0.959,0.96,0.961	0.898,0.907,0.897	0.059
chr12:110937339-110937351|-|110934019|110933899	ENSG00000111237.18_3	VPS29	chr12	-	110933816	110934019	110933816	110933899	110937339	110937351	chr12:110937339-110937351|-|110934019|110933899	226,275,239	5,6,5	272,277,283	16,15,17	200	100	0.000254546978573	0.00857496662723	0.958,0.958,0.96	0.895,0.902,0.893	0.062
chr11:118925205-118925387|-|118924981|118924920	ENSG00000149428.19_7	HYOU1	chr11	-	118924832	118924981	118924832	118924920	118925205	118925387	chr11:118925205-118925387|-|118924981|118924920	75,81,140	0,0,0	109,130,100	0,35,0	161	100	8.77369201457e-06	0.000539158075236	1.0,1.0,1.0	1.0,0.698,1.0	0.101
chr19:11030270-11030356|+|11030508|11030557	ENSG00000142453.11_7	CARM1	chr19	+	11030508	11030642	11030557	11030642	11030270	11030356	chr19:11030270-11030356|+|11030508|11030557	51,47,57	0,0,0	25,43,38	9,9,0	149	100	8.0347586473e-08	9.89902606508e-06	1.0,1.0,1.0	0.651,0.762,1.0	0.196
chr11:46810230-46810323|-|46806181|46806151	ENSG00000175216.14_5	CKAP5	chr11	-	46806037	46806181	46806037	46806151	46810230	46810323	chr11:46810230-46810323|-|46806181|46806151	31,16,42	0,0,0	38,30,22	19,0,0	130	100	8.0409426803e-05	0.00337786333465	1.0,1.0,1.0	0.606,1.0,1.0	0.131
chr2:232325379-232325577|-|232325273|232325263	ENSG00000115053.16_4	NCL	chr2	-	232324862	232325273	232324862	232325263	232325379	232325577	chr2:232325379-232325577|-|232325273|232325263	640,677,527	0,0,0	499,463,370	0,0,100	110	100	1.61501990226e-07	1.83930560948e-05	1.0,1.0,1.0	1.0,1.0,0.771	0.076
chr11:67374769-67374795|+|67375866|67375870	ENSG00000167792.12_5	NDUFV1	chr11	+	67375866	67376189	67375870	67376189	67374769	67374795	chr11:67374769-67374795|+|67375866|67375870	99,160,149	0,0,0	75,54,43	0,5,7	104	100	0.00010768279199	0.0043185407251	1.0,1.0,1.0	1.0,0.912,0.855	0.078
chr2:171812945-171813069|+|171818154|171818184	ENSG00000115806.13_3	GORASP2	chr2	+	171818154	171818259	171818184	171818259	171812945	171813069	chr2:171812945-171813069|+|171818154|171818184	234,300,298	0,0,0	164,253,181	0,0,28	130	100	5.89291795805e-07	5.54780518091e-05	1.0,1.0,1.0	1.0,1.0,0.833	0.056
chr19:59059852-59059959|+|59060107|59060533	ENSG00000130726.12_4	TRIM28	chr19	+	59060107	59060591	59060533	59060591	59059852	59059959	chr19:59059852-59059959|+|59060107|59060533	1889,1043,2623	0,0,0	1028,960,1030	110,0,0	200	100	3.66701335963e-10	8.68883021312e-08	1.0,1.0,1.0	0.824,1.0,1.0	0.059
chr19:59059852-59059959|+|59060354|59060533	ENSG00000130726.12_4	TRIM28	chr19	+	59060354	59060591	59060533	59060591	59059852	59059959	chr19:59059852-59059959|+|59060354|59060533	1888,1043,2623	0,0,0	1028,964,1030	110,0,0	200	100	3.73857278468e-10	8.84182945557e-08	1.0,1.0,1.0	0.824,1.0,1.0	0.059
chr19:59060106-59060143|+|59060231|59060466	ENSG00000130726.12_4	TRIM28	chr19	+	59060231	59060591	59060466	59060591	59060106	59060143	chr19:59060106-59060143|+|59060231|59060466	273,206,329	0,0,0	135,155,192	0,59,0	200	100	8.78299479985e-05	0.00363052449863	1.0,1.0,1.0	1.0,0.568,1.0	0.144
chr19:59060354-59060607|+|59060931|59060934	ENSG00000130726.12_4	TRIM28	chr19	+	59060931	59061017	59060934	59061017	59060354	59060607	chr19:59060354-59060607|+|59060931|59060934	296,210,245	0,0,0	139,176,135	0,0,55	103	100	2.07641168204e-06	0.000159731565499	1.0,1.0,1.0	1.0,1.0,0.704	0.099
chr22:41652714-41652828|-|41652264|41652109	ENSG00000100401.19_3	RANGAP1	chr22	-	41652024	41652264	41652024	41652109	41652714	41652828	chr22:41652714-41652828|-|41652264|41652109	31,62,28	0,0,0	24,15,20	5,2,3	200	100	4.90715162949e-07	4.75418827357e-05	1.0,1.0,1.0	0.706,0.789,0.769	0.245
chr3:52018062-52018174|+|52019222|52019376	ENSG00000114786.16_6	ABHD14A-ACY1	chr3	+	52019222	52019643	52019376	52019643	52018062	52018174	chr3:52018062-52018174|+|52019222|52019376	478,688,516	31,34,21	264,241,279	46,50,38	200	100	2.10831352376e-13	1.02601077634e-10	0.885,0.91,0.925	0.742,0.707,0.786	0.162
chr7:44839300-44839473|+|44840022|44840047	ENSG00000196262.14_3	PPIA	chr7	+	44840022	44840142	44840047	44840142	44839300	44839473	chr7:44839300-44839473|+|44840022|44840047	234,114,183	0,0,0	89,73,136	0,0,20	125	100	8.58262016901e-07	7.62070419203e-05	1.0,1.0,1.0	1.0,1.0,0.845	0.052
chr8:144657592-144657695|-|144657235|144657070	ENSG00000147813.16_4	NAPRT	chr8	-	144656954	144657235	144656954	144657070	144657592	144657695	chr8:144657592-144657695|-|144657235|144657070	143,135,162	21,6,6	43,34,54	7,20,14	200	100	6.76243093716e-05	0.00292128243103	0.773,0.918,0.931	0.754,0.459,0.659	0.25
chr2:216189963-216190052|+|216191544|216191584	ENSG00000138363.15_5	ATIC	chr2	+	216191544	216191701	216191584	216191701	216189963	216190052	chr2:216189963-216190052|+|216191544|216191584	25,14,22	0,0,0	14,9,3	0,12,15	140	100	2.89172620072e-07	3.02385148145e-05	1.0,1.0,1.0	1.0,0.349,0.125	0.509
chr11:2187709-2187779|-|2187288|2186993	ENSG00000180176.14_2	TH	chr11	-	2186962	2187288	2186962	2186993	2187709	2187779	chr11:2187709-2187779|-|2187288|2186993	21,25,31	0,0,0	582,643,838	25,25,30	200	100	7.46166790698e-05	0.0031724374281	1.0,1.0,1.0	0.921,0.928,0.933	0.073
chr19:49651922-49652020|+|49652208|49652308	ENSG00000177380.14_5	PPFIA3	chr19	+	49652208	49652425	49652308	49652425	49651922	49652020	chr19:49651922-49652020|+|49652208|49652308	2,0,8	23,1,20	0,0,0	1,16,13	200	100	0.000264613764419	0.00884812764222	0.042,0.0,0.167	0.0,0.0,0.0	0.07
chr19:49651922-49652020|+|49652208|49652513	ENSG00000177380.14_5	PPFIA3	chr19	+	49652208	49652582	49652513	49652582	49651922	49652020	chr19:49651922-49652020|+|49652208|49652513	11,9,10	0,1,0	7,4,9	4,3,3	200	100	8.65957050511e-07	7.67825365411e-05	1.0,0.818,1.0	0.467,0.4,0.6	0.45
chr19:49651922-49652020|+|49652308|49652513	ENSG00000177380.14_5	PPFIA3	chr19	+	49652308	49652582	49652513	49652582	49651922	49652020	chr19:49651922-49652020|+|49652308|49652513	31,10,22	0,1,0	7,20,18	4,3,3	200	100	5.68389131639e-06	0.000376729745611	1.0,0.833,1.0	0.467,0.769,0.75	0.282
chr19:49651922-49652020|+|49652404|49652513	ENSG00000177380.14_5	PPFIA3	chr19	+	49652404	49652582	49652513	49652582	49651922	49652020	chr19:49651922-49652020|+|49652404|49652513	19,21,14	0,1,0	16,4,13	4,3,3	200	100	1.55708009197e-06	0.000124851576018	1.0,0.913,1.0	0.667,0.4,0.684	0.387
chr2:32735592-32735701|+|32737999|32738145	ENSG00000115760.14_4	BIRC6	chr2	+	32737999	32738156	32738145	32738156	32735592	32735701	chr2:32735592-32735701|+|32737999|32738145	329,222,317	0,0,5	265,302,156	10,8,9	200	100	1.37095676189e-06	0.000112640122159	1.0,1.0,0.969	0.93,0.95,0.897	0.064
chr2:32735592-32735701|+|32738006|32738145	ENSG00000115760.14_4	BIRC6	chr2	+	32738006	32738156	32738145	32738156	32735592	32735701	chr2:32735592-32735701|+|32738006|32738145	30,19,41	0,0,5	17,24,10	10,8,9	200	100	4.01202091216e-07	3.97834634792e-05	1.0,1.0,0.804	0.459,0.6,0.357	0.463
chr1:1277432-1277536|-|1277340|1277212	ENSG00000107404.20_5	DVL1	chr1	-	1277046	1277340	1277046	1277212	1277432	1277536	chr1:1277432-1277536|-|1277340|1277212	11,10,10	0,0,0	7,7,8	3,13,0	200	100	1.70314308801e-06	0.000134854187599	1.0,1.0,1.0	0.538,0.212,1.0	0.417
chr2:223513458-223513514|-|223511715|223511689	ENSG00000116120.10_3	FARSB	chr2	-	223511519	223511715	223511519	223511689	223513458	223513514	chr2:223513458-223513514|-|223511715|223511689	54,33,61	2,3,4	38,36,46	15,5,13	126	100	3.8348030589e-05	0.00183237838459	0.955,0.897,0.924	0.668,0.851,0.737	0.173
chr5:68513612-68513698|+|68524026|68524092	ENSG00000134056.12_3	MRPS36	chr5	+	68524026	68524214	68524092	68524214	68513612	68513698	chr5:68513612-68513698|+|68524026|68524092	13,18,14	0,0,0	8,14,12	0,4,10	166	100	9.79636451626e-07	8.48408080683e-05	1.0,1.0,1.0	1.0,0.678,0.42	0.301
chrX:149102222-149102355|-|149102121|149102029	ENSG00000197021.9_5	CXorf40B	chrX	-	149101839	149102121	149101839	149102029	149102222	149102355	chrX:149102222-149102355|-|149102121|149102029	631,634,746	33,0,0	598,545,577	0,47,43	192	100	3.27853169213e-06	0.000235430951461	0.909,1.0,1.0	1.0,0.858,0.875	0.059
chr3:33885603-33885715|+|33886871|33887018	ENSG00000170248.15_4	PDCD6IP	chr3	+	33886871	33887080	33887018	33887080	33885603	33885715	chr3:33885603-33885715|+|33886871|33887018	184,221,250	0,0,0	265,264,213	0,44,0	200	100	1.22501053379e-06	0.000102648581344	1.0,1.0,1.0	1.0,0.75,1.0	0.083
chr3:33885603-33885715|+|33886912|33887018	ENSG00000170248.15_4	PDCD6IP	chr3	+	33886912	33887080	33887018	33887080	33885603	33885715	chr3:33885603-33885715|+|33886912|33887018	180,221,250	0,0,0	265,264,242	0,44,0	200	100	1.64333698027e-06	0.000130609161292	1.0,1.0,1.0	1.0,0.75,1.0	0.083
chr4:17824605-17824746|+|17825270|17825350	ENSG00000109805.10_3	NCAPG	chr4	+	17825270	17825393	17825350	17825393	17824605	17824746	chr4:17824605-17824746|+|17825270|17825350	174,93,157	0,0,0	183,136,105	9,0,10	180	100	1.88639220444e-06	0.000147063043275	1.0,1.0,1.0	0.919,1.0,0.854	0.076
chr4:17824605-17824746|+|17825294|17825350	ENSG00000109805.10_3	NCAPG	chr4	+	17825294	17825393	17825350	17825393	17824605	17824746	chr4:17824605-17824746|+|17825294|17825350	192,101,184	0,0,0	196,147,113	9,0,10	156	100	4.75472914274e-06	0.000324143924408	1.0,1.0,1.0	0.933,1.0,0.879	0.063
chr7:7622748-7623003|+|7625269|7625408	ENSG00000164654.16_3	MIOS	chr7	+	7625269	7625436	7625408	7625436	7622748	7623003	chr7:7622748-7623003|+|7625269|7625408	262,232,239	0,6,0	173,126,136	10,12,0	200	100	8.03787347259e-06	0.000503477273571	1.0,0.951,1.0	0.896,0.84,1.0	0.072
chr7:7622748-7623003|+|7625290|7625408	ENSG00000164654.16_3	MIOS	chr7	+	7625290	7625436	7625408	7625436	7622748	7623003	chr7:7622748-7623003|+|7625290|7625408	261,227,239	0,6,0	171,126,137	10,12,0	200	100	8.53770013665e-06	0.000527473955366	1.0,0.95,1.0	0.895,0.84,1.0	0.072
chr3:17664139-17664257|-|17550097|17550093	ENSG00000131374.14_4	TBC1D5	chr3	-	17549965	17550097	17549965	17550093	17664139	17664257	chr3:17664139-17664257|-|17550097|17550093	25,7,20	1,0,0	23,32,30	8,2,2	104	100	0.000169994206959	0.00623093772083	0.96,1.0,1.0	0.734,0.939,0.935	0.117
chr4:146095812-146095896|-|146092887|146092865	ENSG00000164164.16_5	OTUD4	chr4	-	146092821	146092887	146092821	146092865	146095812	146095896	chr4:146095812-146095896|-|146092887|146092865	12,5,11	0,0,3	13,17,5	11,11,2	122	100	4.63306374584e-05	0.00213713788807	1.0,1.0,0.75	0.492,0.559,0.672	0.342
chr11:126277468-126277529|+|126277954|126277999	ENSG00000110080.18_5	ST3GAL4	chr11	+	126277954	126278071	126277999	126278071	126277468	126277529	chr11:126277468-126277529|+|126277954|126277999	100,85,145	0,0,0	53,139,94	18,0,0	145	100	0.000187148914244	0.00673485920659	1.0,1.0,1.0	0.67,1.0,1.0	0.11
chr3:120160114-120160251|-|120157305|120157224	ENSG00000163430.12_5	FSTL1	chr3	-	120157107	120157305	120157107	120157224	120160114	120160251	chr3:120160114-120160251|-|120157305|120157224	11,5,12	3,0,0	16,4,11	4,9,8	181	100	0.000242972525849	0.00826426632343	0.67,1.0,1.0	0.688,0.197,0.432	0.451
chr11:6235962-6236585|-|6235803|6235755	ENSG00000051009.10_3	FAM160A2	chr11	-	6235640	6235803	6235640	6235755	6235962	6236585	chr11:6235962-6236585|-|6235803|6235755	165,196,176	0,0,0	157,146,161	0,30,0	148	100	1.57538512113e-06	0.000125920343646	1.0,1.0,1.0	1.0,0.767,1.0	0.078
chr16:1828134-1828613|-|1828045|1827873	ENSG00000162032.16_4	SPSB3	chr16	-	1827747	1828045	1827747	1827873	1828134	1828613	chr16:1828134-1828613|-|1828045|1827873	105,66,89	0,0,0	52,63,48	2,3,4	200	100	0.000231417188748	0.0079719535734	1.0,1.0,1.0	0.929,0.913,0.857	0.1
chr9:34617881-34617968|-|34616087|34616069	ENSG00000137100.16_4	DCTN3	chr9	-	34615774	34616087	34615774	34616069	34617881	34617968	chr9:34617881-34617968|-|34616087|34616069	312,246,311	0,0,0	272,189,306	0,52,0	118	100	1.55450363937e-06	0.000124724027258	1.0,1.0,1.0	1.0,0.755,1.0	0.082
chr9:34617881-34617968|-|34616108|34616069	ENSG00000137100.16_4	DCTN3	chr9	-	34615774	34616108	34615774	34616069	34617881	34617968	chr9:34617881-34617968|-|34616108|34616069	488,408,553	0,0,0	415,370,543	0,52,0	139	100	2.99894832301e-08	4.22554490381e-06	1.0,1.0,1.0	1.0,0.837,1.0	0.054
chr3:50145664-50145737|+|50147041|50147044	ENSG00000003756.16_6	RBM5	chr3	+	50147041	50147121	50147044	50147121	50145664	50145737	chr3:50145664-50145737|+|50147041|50147044	38,32,22	0,0,0	24,32,20	0,14,0	103	100	5.9187299e-05	0.00260755910695	1.0,1.0,1.0	1.0,0.689,1.0	0.104
chr3:46037213-46037316|-|46026727|46026514	ENSG00000163820.15_3	FYCO1	chr3	-	46026347	46026727	46026347	46026514	46037213	46037316	chr3:46037213-46037316|-|46026727|46026514	87,50,82	98,95,168	28,58,22	125,146,81	200	100	5.42474809636e-05	0.00242197583587	0.307,0.208,0.196	0.101,0.166,0.12	0.108
chr14:56103915-56104082|+|56104460|56104511	ENSG00000126777.18_6	KTN1	chr14	+	56104460	56104556	56104511	56104556	56103915	56104082	chr14:56103915-56104082|+|56104460|56104511	203,150,248	27,0,0	187,175,159	33,20,18	151	100	3.4848320809e-06	0.000248552603362	0.833,1.0,1.0	0.79,0.853,0.854	0.112
chr3:47437632-47437707|+|47446141|47446494	ENSG00000076201.15_4	PTPN23	chr3	+	47446141	47446511	47446494	47446511	47437632	47437707	chr3:47437632-47437707|+|47446141|47446494	283,218,325	10,10,20	376,265,222	45,34,34	200	100	2.37827264105e-07	2.55017338135e-05	0.934,0.916,0.89	0.807,0.796,0.766	0.124
chr3:48455078-48455227|-|48454946|48454578	ENSG00000164050.13_3	PLXNB1	chr3	-	48454475	48454946	48454475	48454578	48455078	48455227	chr3:48455078-48455227|-|48454946|48454578	53,44,39	84,77,92	19,51,32	122,138,97	200	100	0.000284415784626	0.0093960430321	0.24,0.222,0.175	0.072,0.156,0.142	0.089
chr15:42805152-42805194|+|42805371|42805602	ENSG00000092531.10_4	SNAP23	chr15	+	42805371	42805645	42805602	42805645	42805152	42805194	chr15:42805152-42805194|+|42805371|42805602	48,70,66	0,0,0	95,92,60	4,9,0	200	100	3.85063154626e-05	0.00183855305252	1.0,1.0,1.0	0.922,0.836,1.0	0.081
chr15:42805152-42805194|+|42805533|42805602	ENSG00000092531.10_4	SNAP23	chr15	+	42805533	42805645	42805602	42805645	42805152	42805194	chr15:42805152-42805194|+|42805533|42805602	41,65,63	0,0,0	73,77,54	4,9,0	169	100	2.96286042736e-05	0.00148059939579	1.0,1.0,1.0	0.915,0.835,1.0	0.083
chr15:42805152-42805194|+|42805576|42805602	ENSG00000092531.10_4	SNAP23	chr15	+	42805576	42805640	42805602	42805640	42805152	42805194	chr15:42805152-42805194|+|42805576|42805602	39,54,54	0,0,0	63,53,46	4,9,0	126	100	3.44699278123e-05	0.00167877039883	1.0,1.0,1.0	0.926,0.824,1.0	0.083
chr12:123694602-123694709|-|123687922|123687631	ENSG00000051825.14_5	MPHOSPH9	chr12	-	123687466	123687922	123687466	123687631	123694602	123694709	chr12:123694602-123694709|-|123687922|123687631	112,68,105	40,33,29	123,81,60	84,75,56	200	100	1.13431501551e-05	0.00066817385753	0.583,0.507,0.644	0.423,0.351,0.349	0.204
chr22:30976039-30976165|-|30975922|30975857	ENSG00000100029.18_5	PES1	chr22	-	30975737	30975922	30975737	30975857	30976039	30976165	chr22:30976039-30976165|-|30975922|30975857	1303,1107,1564	0,0,0	809,721,936	0,49,75	165	100	0	0.0	1.0,1.0,1.0	1.0,0.899,0.883	0.073
chr3:50327990-50328110|-|50327915|50327871	ENSG00000214706.10_3	IFRD2	chr3	-	50327436	50327915	50327436	50327871	50327990	50328110	chr3:50327990-50328110|-|50327915|50327871	971,644,757	0,0,0	513,484,477	0,0,115	144	100	3.39236243985e-07	3.45597606402e-05	1.0,1.0,1.0	1.0,1.0,0.742	0.086
chr3:52265459-52265555|-|52265268|52265220	ENSG00000247596.9_4	TWF2	chr3	-	52264885	52265268	52264885	52265220	52265459	52265555	chr3:52265459-52265555|-|52265268|52265220	279,570,564	42,0,0	647,710,625	0,100,104	148	100	0.000110944798149	0.00442500316595	0.818,1.0,1.0	1.0,0.828,0.802	0.063
chr6:4134391-4134760|-|4133945|4133935	ENSG00000198721.12_6	ECI2	chr6	-	4133782	4133945	4133782	4133935	4134391	4134760	chr6:4134391-4134760|-|4133945|4133935	8,11,10	0,2,0	6,11,5	4,17,5	110	100	2.00716301357e-08	2.99133485211e-06	1.0,0.833,1.0	0.577,0.37,0.476	0.47
chr6:4134546-4134760|-|4133945|4133935	ENSG00000198721.12_6	ECI2	chr6	-	4133782	4133945	4133782	4133935	4134546	4134760	chr6:4134546-4134760|-|4133945|4133935	8,11,10	6,0,0	11,17,13	29,40,39	110	100	2.36351052507e-07	2.54080393565e-05	0.548,1.0,1.0	0.256,0.279,0.233	0.593
chr6:4135641-4135693|-|4133945|4133935	ENSG00000198721.12_6	ECI2	chr6	-	4133782	4133945	4133782	4133935	4135641	4135693	chr6:4135641-4135693|-|4133945|4133935	8,11,10	2,4,0	7,14,14	9,21,24	110	100	6.30644139277e-06	0.000410678189905	0.784,0.714,1.0	0.414,0.377,0.347	0.453
