ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr11:67120548-67120834|-|67120458|67120903	ENSG00000175482.9_4	POLD4	chr11	-	67120458	67120903	67120458	67120548	67120834	67120903	chr11:67120548-67120834|-|67120458|67120903	366,632,450	89,138,88	441,747,559	73,131,114	200	100	0.131657570197	0.526988279402	0.673,0.696,0.719	0.751,0.74,0.71	-0.038
chr11:67120548-67120879|-|67120458|67120903	ENSG00000175482.9_4	POLD4	chr11	-	67120458	67120903	67120458	67120548	67120879	67120903	chr11:67120548-67120879|-|67120458|67120903	100,122,71	0,23,0	89,174,119	16,16,0	200	100	0.309451789323	0.917538862557	1.0,0.726,1.0	0.736,0.845,1.0	0.048
chr14:31177082-31177195|+|31177022|31177269	ENSG00000092108.20_6	SCFD1	chr14	+	31177022	31177269	31177022	31177082	31177195	31177269	chr14:31177082-31177195|+|31177022|31177269	41,45,71	10,7,11	57,82,47	3,2,7	200	100	0.00451030339876	0.0449698388994	0.672,0.763,0.763	0.905,0.953,0.77	-0.143
chr16:15728676-15729512|-|15728613|15730199	ENSG00000166783.22_8	MARF1	chr16	-	15728613	15730199	15728613	15728676	15729512	15730199	chr16:15728676-15729512|-|15728613|15730199	24,23,27	0,5,0	33,41,19	0,0,0	200	100	0.0739276031331	0.355713889219	1.0,0.697,1.0	1.0,1.0,1.0	-0.101
chr16:30288707-30288917|-|30288584|30288992	ENSG00000183604.14_4	SMG1P5	chr16	-	30288584	30288992	30288584	30288707	30288917	30288992	chr16:30288707-30288917|-|30288584|30288992	1,1,1	21,5,27	5,0,1	19,18,8	200	100	0.148597656398	0.571646453749	0.023,0.091,0.018	0.116,0.0,0.059	-0.014
chr2:101619016-101619163|+|101618754|101619270	ENSG00000071082.11_4	RPL31	chr2	+	101618754	101619270	101618754	101619016	101619163	101619270	chr2:101619016-101619163|+|101618754|101619270	182,172,205	23,13,23	94,91,100	7,5,9	200	100	0.120506573337	0.495979215943	0.798,0.869,0.817	0.87,0.901,0.847	-0.045
chr3:20215968-20216496|-|20215740|20216547	ENSG00000129810.15_6	SGO1	chr3	-	20215740	20216547	20215740	20215968	20216496	20216547	chr3:20215968-20216496|-|20215740|20216547	124,90,155	0,10,0	155,81,80	0,0,0	200	100	0.00604432981379	0.0560013548533	1.0,0.818,1.0	1.0,1.0,1.0	-0.061
chr6:32813562-32813644|-|32813451|32813739	ENSG00000168394.11_3	TAP1	chr6	-	32813451	32813739	32813451	32813562	32813644	32813739	chr6:32813562-32813644|-|32813451|32813739	6,11,10	2,0,7	13,12,11	0,0,0	182	100	9.22015334326e-06	0.000314176725172	0.622,1.0,0.44	1.0,1.0,1.0	-0.313
chr9:139734317-139734491|+|139734145|139734522	ENSG00000196642.19_5	RABL6	chr9	+	139734145	139734522	139734145	139734317	139734491	139734522	chr9:139734317-139734491|+|139734145|139734522	13,17,7	2,0,0	12,25,10	0,0,0	200	100	1	1.0	0.765,1.0,1.0	1.0,1.0,1.0	-0.078
chr9:139734522-139734605|+|139734491|139734664	ENSG00000196642.19_5	RABL6	chr9	+	139734491	139734664	139734491	139734522	139734605	139734664	chr9:139734522-139734605|+|139734491|139734664	8,20,17	3,2,0	13,17,14	0,0,0	183	100	0.0195962100612	0.134998151715	0.593,0.845,1.0	1.0,1.0,1.0	-0.187
chr1:151337757-151338010|-|151337664|151338160	ENSG00000143416.21_6	SELENBP1	chr1	-	151337664	151338160	151337664	151337757	151338010	151338160	chr1:151337757-151338010|-|151337664|151338160	7,19,22	0,0,2	11,15,15	1,1,0	200	100	1	1.0	1.0,1.0,0.846	0.846,0.882,1.0	0.039
chr1:151339380-151339491|-|151339201|151339651	ENSG00000143416.21_6	SELENBP1	chr1	-	151339201	151339651	151339201	151339380	151339491	151339651	chr1:151339380-151339491|-|151339201|151339651	4,19,10	6,17,10	8,8,5	7,16,11	200	100	0.212647769358	0.727611306076	0.25,0.358,0.333	0.364,0.2,0.185	0.064
chr1:151341632-151341917|-|151341479|151342030	ENSG00000143416.21_6	SELENBP1	chr1	-	151341479	151342030	151341479	151341632	151341917	151342030	chr1:151341632-151341917|-|151341479|151342030	77,167,169	0,16,3	108,162,103	2,12,3	200	100	0.845799660201	1.0	1.0,0.839,0.966	0.964,0.871,0.945	0.008
chr3:9960093-9960194|+|9960018|9960251	ENSG00000163702.20_5	IL17RC	chr3	+	9960018	9960251	9960018	9960093	9960194	9960251	chr3:9960093-9960194|+|9960018|9960251	7,15,9	0,0,0	22,47,18	0,5,0	200	100	0.104599899022	0.450167335272	1.0,1.0,1.0	1.0,0.825,1.0	0.058
chr3:9962286-9962608|+|9962211|9962653	ENSG00000163702.20_5	IL17RC	chr3	+	9962211	9962653	9962211	9962286	9962608	9962653	chr3:9962286-9962608|+|9962211|9962653	11,27,4	74,166,119	23,41,18	101,316,157	200	100	0.252673279331	0.810926340561	0.069,0.075,0.017	0.102,0.061,0.054	-0.019
chr3:9974387-9974503|+|9974093|9974542	ENSG00000163702.20_5	IL17RC	chr3	+	9974093	9974542	9974093	9974387	9974503	9974542	chr3:9974387-9974503|+|9974093|9974542	56,91,123	272,523,320	108,132,106	272,558,426	200	100	0.254630211682	0.815000578691	0.093,0.08,0.161	0.166,0.106,0.111	-0.016
chr2:220071567-220071688|+|220071505|220071752	ENSG00000158552.13_7	ZFAND2B	chr2	+	220071505	220071752	220071505	220071567	220071688	220071752	chr2:220071567-220071688|+|220071505|220071752	101,107,107	6,21,10	63,66,62	0,3,4	200	100	0.00100274096501	0.0141578906082	0.894,0.718,0.843	1.0,0.917,0.886	-0.116
chr2:220071567-220071691|+|220071505|220071752	ENSG00000158552.13_7	ZFAND2B	chr2	+	220071505	220071752	220071505	220071567	220071691	220071752	chr2:220071567-220071691|+|220071505|220071752	101,109,110	70,84,82	64,66,62	39,48,50	200	100	0.851108513145	1.0	0.419,0.394,0.401	0.451,0.407,0.383	-0.009
chr2:220072143-220072252|+|220072048|220072378	ENSG00000158552.13_7	ZFAND2B	chr2	+	220072048	220072378	220072048	220072143	220072252	220072378	chr2:220072143-220072252|+|220072048|220072378	24,18,19	0,0,0	12,16,18	0,0,2	200	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.818	0.061
chr2:220072143-220072369|+|220071939|220072378	ENSG00000158552.13_7	ZFAND2B	chr2	+	220071939	220072378	220071939	220072143	220072369	220072378	chr2:220072143-220072369|+|220071939|220072378	32,28,28	250,274,319	25,29,30	153,206,219	200	100	0.0755347622117	0.36161763811	0.06,0.049,0.042	0.076,0.066,0.064	-0.018
chr2:220072143-220072514|+|220072048|220072740	ENSG00000158552.13_7	ZFAND2B	chr2	+	220072048	220072740	220072048	220072143	220072514	220072740	chr2:220072143-220072514|+|220072048|220072740	24,18,19	0,0,2	12,16,18	0,0,0	200	100	1	1.0	1.0,1.0,0.826	1.0,1.0,1.0	-0.058
chr2:220072496-220072608|+|220072252|220072725	ENSG00000158552.13_7	ZFAND2B	chr2	+	220072252	220072725	220072252	220072496	220072608	220072725	chr2:220072496-220072608|+|220072252|220072725	60,52,81	14,9,14	38,33,44	12,10,11	200	100	0.15022563997	0.575820620408	0.682,0.743,0.743	0.613,0.623,0.667	0.088
chr2:220073208-220073293|+|220073003|220073335	ENSG00000158552.13_7	ZFAND2B	chr2	+	220073003	220073335	220073003	220073208	220073293	220073335	chr2:220073208-220073293|+|220073003|220073335	59,35,61	403,544,481	42,54,28	353,351,460	185	100	0.88929004459	1.0	0.073,0.034,0.064	0.06,0.077,0.032	0.001
chr2:220073771-220073983|+|220073705|220074140	ENSG00000158552.13_7	ZFAND2B	chr2	+	220073705	220074140	220073705	220073771	220073983	220074140	chr2:220073771-220073983|+|220073705|220074140	65,77,88	404,531,548	79,89,66	275,309,366	200	100	0.000395021499206	0.00684747347729	0.074,0.068,0.074	0.126,0.126,0.083	-0.04
chr1:6311590-6311774|-|6311397|6311817	ENSG00000158292.7_3	GPR153	chr1	-	6311397	6311817	6311397	6311590	6311774	6311817	chr1:6311590-6311774|-|6311397|6311817	255,117,316	19,6,0	201,228,228	0,23,15	200	100	0.163654921988	0.609951871995	0.87,0.907,1.0	1.0,0.832,0.884	0.02
chr6:44117702-44117960|+|44117613|44118047	ENSG00000137216.19_3	TMEM63B	chr6	+	44117613	44118047	44117613	44117702	44117960	44118047	chr6:44117702-44117960|+|44117613|44118047	53,56,34	362,591,446	57,63,41	327,531,411	200	100	0.141628940779	0.554359354351	0.068,0.045,0.037	0.08,0.056,0.048	-0.011
chr6:44121927-44122101|+|44121818|44122182	ENSG00000137216.19_3	TMEM63B	chr6	+	44121818	44122182	44121818	44121927	44122101	44122182	chr6:44121927-44122101|+|44121818|44122182	12,6,15	3,0,2	16,20,20	0,0,0	200	100	0.00995676226353	0.0815202550884	0.667,1.0,0.789	1.0,1.0,1.0	-0.181
chr1:114441423-114441705|-|114441339|114441831	ENSG00000134262.13_3	AP4B1	chr1	-	114441339	114441831	114441339	114441423	114441705	114441831	chr1:114441423-114441705|-|114441339|114441831	5,3,14	5,3,2	14,13,14	6,10,4	200	100	0.916998633958	1.0	0.333,0.333,0.778	0.538,0.394,0.636	-0.041
chr1:114441423-114441746|-|114441339|114441831	ENSG00000134262.13_3	AP4B1	chr1	-	114441339	114441831	114441339	114441423	114441746	114441831	chr1:114441423-114441746|-|114441339|114441831	5,3,14	7,3,10	14,13,14	10,3,11	200	100	0.242688986255	0.791351885803	0.263,0.333,0.412	0.412,0.684,0.389	-0.159
chr3:183906404-183906548|+|183906381|183906629	ENSG00000161204.11_4	ABCF3	chr3	+	183906381	183906629	183906381	183906404	183906548	183906629	chr3:183906404-183906548|+|183906381|183906629	14,10,10	0,0,2	17,10,13	1,0,0	200	100	1	1.0	1.0,1.0,0.714	0.895,1.0,1.0	-0.06
chr3:183906458-183906548|+|183906381|183906629	ENSG00000161204.11_4	ABCF3	chr3	+	183906381	183906629	183906381	183906458	183906548	183906629	chr3:183906458-183906548|+|183906381|183906629	32,25,35	10,7,15	48,34,30	7,14,20	190	100	0.903762590119	1.0	0.627,0.653,0.551	0.783,0.561,0.441	0.015
chr3:183906932-183907021|+|183906875|183907065	ENSG00000161204.11_4	ABCF3	chr3	+	183906875	183907065	183906875	183906932	183907021	183907065	chr3:183906932-183907021|+|183906875|183907065	12,14,7	3,3,1	19,20,15	0,0,0	189	100	2.47864876444e-05	0.000721513490772	0.679,0.712,0.787	1.0,1.0,1.0	-0.274
chr3:183906932-183907047|+|183906875|183907065	ENSG00000161204.11_4	ABCF3	chr3	+	183906875	183907065	183906875	183906932	183907047	183907065	chr3:183906932-183907047|+|183906875|183907065	52,31,34	0,12,0	55,52,51	0,0,0	200	100	0.000556774733143	0.00905429383756	1.0,0.564,1.0	1.0,1.0,1.0	-0.145
chr3:183907065-183907152|+|183907042|183907231	ENSG00000161204.11_4	ABCF3	chr3	+	183907042	183907231	183907042	183907065	183907152	183907231	chr3:183907065-183907152|+|183907042|183907231	43,11,38	1,3,6	47,41,20	0,7,7	187	100	0.689490289851	1.0	0.958,0.662,0.772	1.0,0.758,0.604	0.01
chr3:183907231-183907366|+|183907175|183907545	ENSG00000161204.11_4	ABCF3	chr3	+	183907175	183907545	183907175	183907231	183907366	183907545	chr3:183907231-183907366|+|183907175|183907545	28,18,25	0,26,13	29,28,22	0,15,24	200	100	0.942937081405	1.0	1.0,0.257,0.49	1.0,0.483,0.314	-0.017
chr3:183907231-183907408|+|183907175|183907545	ENSG00000161204.11_4	ABCF3	chr3	+	183907175	183907545	183907175	183907231	183907408	183907545	chr3:183907231-183907408|+|183907175|183907545	28,18,25	18,14,0	29,28,22	10,10,0	200	100	0.575360552376	1.0	0.438,0.391,1.0	0.592,0.583,1.0	-0.115
chr3:183910477-183910616|+|183910388|183910684	ENSG00000161204.11_4	ABCF3	chr3	+	183910388	183910684	183910388	183910477	183910616	183910684	chr3:183910477-183910616|+|183910388|183910684	245,277,282	17,10,31	281,224,264	0,14,0	200	100	1.52010532228e-06	7.06068465372e-05	0.878,0.933,0.82	1.0,0.889,1.0	-0.086
chr2:114353044-114353045|+|114352636|114353092	ENSG00000279457.4_5	WASH9P	chr2	+	114352636	114353092	114352636	114353044	114353045	114353092	chr2:114353044-114353045|+|114352636|114353092	16,34,16	79,86,108	13,23,17	58,92,77	101	100	1	1.0	0.167,0.281,0.128	0.182,0.198,0.179	0.006
chr2:114353092-114353269|+|114353045|114353406	ENSG00000279457.4_5	WASH9P	chr2	+	114353045	114353406	114353045	114353092	114353269	114353406	chr2:114353092-114353269|+|114353045|114353406	28,30,29	68,82,81	35,34,29	50,71,69	200	100	0.107891395004	0.459713690772	0.171,0.155,0.152	0.259,0.193,0.174	-0.049
chr2:114355992-114356183|+|114355953|114356317	ENSG00000279457.4_5	WASH9P	chr2	+	114355953	114356317	114355953	114355992	114356183	114356317	chr2:114355992-114356183|+|114355953|114356317	248,271,241	6,8,21	184,165,184	10,13,6	200	100	0.605191447396	1.0	0.954,0.944,0.852	0.902,0.864,0.939	0.015
chr2:114356043-114356183|+|114355953|114356317	ENSG00000279457.4_5	WASH9P	chr2	+	114355953	114356317	114355953	114356043	114356183	114356317	chr2:114356043-114356183|+|114355953|114356317	67,98,45	186,191,152	68,34,50	140,154,136	200	100	0.455841968414	1.0	0.153,0.204,0.129	0.195,0.099,0.155	0.012
chr2:114356083-114356183|+|114355953|114356317	ENSG00000279457.4_5	WASH9P	chr2	+	114355953	114356317	114355953	114356083	114356183	114356317	chr2:114356083-114356183|+|114355953|114356317	8,26,7	14,10,8	29,7,12	7,5,11	200	100	0.290220495066	0.882678052804	0.222,0.565,0.304	0.674,0.412,0.353	-0.116
chr2:114384499-114384614|-|114384279|114384667	ENSG00000240356.6_4	RPL23AP7	chr2	-	114384279	114384667	114384279	114384499	114384614	114384667	chr2:114384499-114384614|-|114384279|114384667	120,170,192	6,8,6	111,166,153	0,0,0	200	100	1.07087641932e-06	5.21977789502e-05	0.909,0.914,0.941	1.0,1.0,1.0	-0.079
chr2:114399722-114400581|+|114399607|114400905	ENSG00000144134.18_2	RABL2A	chr2	+	114399607	114400905	114399607	114399722	114400581	114400905	chr2:114399722-114400581|+|114399607|114400905	8,17,9	0,0,0	11,11,7	0,0,2	200	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.636	0.121
chr2:242590526-242590683|+|242590424|242590750	ENSG00000168397.17_5	ATG4B	chr2	+	242590424	242590750	242590424	242590526	242590683	242590750	chr2:242590526-242590683|+|242590424|242590750	12,20,32	13,11,8	17,29,31	14,0,17	200	100	0.304382017049	0.908922639518	0.316,0.476,0.667	0.378,1.0,0.477	-0.132
chr2:242591389-242591691|+|242591298|242591729	ENSG00000168397.17_5	ATG4B	chr2	+	242591298	242591729	242591298	242591389	242591691	242591729	chr2:242591389-242591691|+|242591298|242591729	35,18,32	4,0,0	12,21,19	0,0,0	200	100	0.371565474004	1.0	0.814,1.0,1.0	1.0,1.0,1.0	-0.062
chr2:242592784-242592926|+|242592724|242592939	ENSG00000168397.17_5	ATG4B	chr2	+	242592724	242592939	242592724	242592784	242592926	242592939	chr2:242592784-242592926|+|242592724|242592939	39,25,65	139,164,171	45,53,32	58,81,82	200	100	2.7494749462e-05	0.000778334057655	0.123,0.071,0.16	0.28,0.247,0.163	-0.112
chr5:480082-480182|+|479622|480331	ENSG00000225138.8_6	SLC9A3-AS1	chr5	+	479622	480331	479622	480082	480182	480331	chr5:480082-480182|+|479622|480331	321,355,289	8,18,2	377,376,328	1,1,0	200	100	2.22195612132e-07	1.38828874738e-05	0.953,0.908,0.986	0.995,0.995,1.0	-0.048
chr5:480331-480476|+|480193|480555	ENSG00000225138.8_6	SLC9A3-AS1	chr5	+	480193	480555	480193	480331	480476	480555	chr5:480331-480476|+|480193|480555	594,608,588	42,189,71	1108,897,950	92,101,87	200	100	0.0756489196601	0.361938229301	0.876,0.617,0.805	0.858,0.816,0.845	-0.074
chr11:118919076-118919187|-|118918933|118919275	ENSG00000149428.19_7	HYOU1	chr11	-	118918933	118919275	118918933	118919076	118919187	118919275	chr11:118919076-118919187|-|118918933|118919275	29,15,22	47,0,0	26,56,23	0,0,0	200	100	0.0032609510249	0.0354000763031	0.236,1.0,1.0	1.0,1.0,1.0	-0.255
chr11:118920347-118920471|-|118920267|118920548	ENSG00000149428.19_7	HYOU1	chr11	-	118920267	118920548	118920267	118920347	118920471	118920548	chr11:118920347-118920471|-|118920267|118920548	17,22,14	2,1,0	9,32,14	0,2,0	200	100	0.773982144514	1.0	0.81,0.917,1.0	1.0,0.889,1.0	-0.054
chr11:118920347-118920479|-|118920267|118920548	ENSG00000149428.19_7	HYOU1	chr11	-	118920267	118920548	118920267	118920347	118920479	118920548	chr11:118920347-118920479|-|118920267|118920548	18,22,16	0,0,0	9,33,14	1,0,0	200	100	1	1.0	1.0,1.0,1.0	0.818,1.0,1.0	0.061
chr11:118926879-118926990|-|118926522|118927013	ENSG00000149428.19_7	HYOU1	chr11	-	118926522	118927013	118926522	118926879	118926990	118927013	chr11:118926879-118926990|-|118926522|118927013	37,23,40	5,2,2	26,26,25	5,3,0	200	100	0.767329717591	1.0	0.787,0.852,0.909	0.722,0.813,1.0	0.004
chr1:146632194-146632375|-|146631927|146632412	ENSG00000131791.8_3	PRKAB2	chr1	-	146631927	146632412	146631927	146632194	146632375	146632412	chr1:146632194-146632375|-|146631927|146632412	49,28,38	1,0,1	46,50,22	0,0,3	200	100	1	1.0	0.961,1.0,0.95	1.0,1.0,0.786	0.042
chr1:146638518-146638703|-|146638424|146638739	ENSG00000131791.8_3	PRKAB2	chr1	-	146638424	146638739	146638424	146638518	146638703	146638739	chr1:146638518-146638703|-|146638424|146638739	28,8,20	0,0,2	38,33,16	0,0,0	200	100	1	1.0	1.0,1.0,0.833	1.0,1.0,1.0	-0.056
chr11:68837963-68838076|+|68837897|68838192	ENSG00000162341.18_5	TPCN2	chr11	+	68837897	68838192	68837897	68837963	68838076	68838192	chr11:68837963-68838076|+|68837897|68838192	27,2,14	0,0,0	9,12,5	5,1,0	200	100	0.00123036547347	0.0166282334885	1.0,1.0,1.0	0.474,0.857,1.0	0.223
chr11:68846488-68846907|+|68846359|68847315	ENSG00000162341.18_5	TPCN2	chr11	+	68846359	68847315	68846359	68846488	68846907	68847315	chr11:68846488-68846907|+|68846359|68847315	17,4,11	0,0,4	17,24,8	0,1,0	200	100	0.222558811071	0.747229888352	1.0,1.0,0.579	1.0,0.923,1.0	-0.115
chr11:68846488-68847090|+|68846359|68847315	ENSG00000162341.18_5	TPCN2	chr11	+	68846359	68847315	68846359	68846488	68847090	68847315	chr11:68846488-68847090|+|68846359|68847315	17,4,11	0,0,0	17,24,8	0,3,6	200	100	3.52595840593e-05	0.000958336745175	1.0,1.0,1.0	1.0,0.8,0.4	0.267
chr2:120069060-120069197|-|120068961|120069279	ENSG00000186132.15_3	C2orf76	chr2	-	120068961	120069279	120068961	120069060	120069197	120069279	chr2:120069060-120069197|-|120068961|120069279	5,3,1	7,10,6	4,5,0	10,5,9	200	100	0.845088757947	1.0	0.263,0.13,0.077	0.167,0.333,0.0	-0.01
chr7:142997387-142997472|+|142997296|142997531	ENSG00000106144.20_3	CASP2	chr7	+	142997296	142997531	142997296	142997387	142997472	142997531	chr7:142997387-142997472|+|142997296|142997531	9,4,22	19,27,41	7,7,8	16,21,10	185	100	0.709487025445	1.0	0.204,0.074,0.225	0.191,0.153,0.302	-0.048
chr16:29465434-29465511|-|29465170|29465668	ENSG00000261740.6_6	BOLA2-SMG1P6	chr16	-	29465170	29465668	29465170	29465434	29465511	29465668	chr16:29465434-29465511|-|29465170|29465668	13,13,19	128,237,210	27,35,33	94,110,110	177	100	3.15549808505e-11	5.1382957977e-09	0.054,0.03,0.049	0.14,0.152,0.145	-0.101
chr17:39674713-39674930|-|39674581|39675142	ENSG00000171346.16_5	KRT15	chr17	-	39674581	39675142	39674581	39674713	39674930	39675142	chr17:39674713-39674930|-|39674581|39675142	236,1282,539	0,0,0	64,364,99	3,12,1	200	100	1.06547286329e-05	0.000355167272119	1.0,1.0,1.0	0.914,0.938,0.98	0.056
chr3:57582532-57582800|-|57582332|57582819	ENSG00000168374.11_4	ARF4	chr3	-	57582332	57582819	57582332	57582532	57582800	57582819	chr3:57582532-57582800|-|57582332|57582819	12,10,14	5,10,4	13,21,12	4,7,3	200	100	0.207031090667	0.714321317048	0.545,0.333,0.636	0.619,0.6,0.667	-0.124
chr3:44672438-44672553|+|44672305|44672595	ENSG00000186448.15_5	ZNF197	chr3	+	44672305	44672595	44672305	44672438	44672553	44672595	chr3:44672438-44672553|+|44672305|44672595	10,11,10	8,9,5	22,13,16	13,11,8	200	100	0.736988549309	1.0	0.385,0.379,0.5	0.458,0.371,0.5	-0.022
chr3:44683530-44687982|+|44683391|44689963	ENSG00000186448.15_5	ZNF197	chr3	+	44683391	44689963	44683391	44683530	44687982	44689963	chr3:44683530-44687982|+|44683391|44689963	20,44,56	4,1,0	66,72,54	0,0,0	200	100	0.11681108823	0.485461869899	0.714,0.957,1.0	1.0,1.0,1.0	-0.11
chr3:44683709-44687982|+|44683391|44689963	ENSG00000186448.15_5	ZNF197	chr3	+	44683391	44689963	44683391	44683709	44687982	44689963	chr3:44683709-44687982|+|44683391|44689963	20,44,56	10,9,5	66,72,54	18,10,4	200	100	0.525250690868	1.0	0.5,0.71,0.848	0.647,0.783,0.871	-0.081
chr6:170887744-170887944|-|170887569|170888050	ENSG00000071994.10_5	PDCD2	chr6	-	170887569	170888050	170887569	170887744	170887944	170888050	chr6:170887744-170887944|-|170887569|170888050	62,61,71	122,240,161	54,43,52	119,121,175	200	100	0.742982389921	1.0	0.203,0.113,0.181	0.185,0.151,0.129	0.011
chrX:131352040-131352259|-|131351957|131352369	ENSG00000123728.10_3	RAP2C	chrX	-	131351957	131352369	131351957	131352040	131352259	131352369	chrX:131352040-131352259|-|131351957|131352369	74,53,89	6,2,5	9,15,14	0,2,2	200	100	0.721853278081	1.0	0.86,0.93,0.899	1.0,0.789,0.778	0.041
chr14:23393601-23393840|-|23393478|23393972	ENSG00000100462.16_6	PRMT5	chr14	-	23393478	23393972	23393478	23393601	23393840	23393972	chr14:23393601-23393840|-|23393478|23393972	52,34,64	0,0,0	34,29,36	0,3,0	200	100	0.746812917246	1.0	1.0,1.0,1.0	1.0,0.829,1.0	0.057
chr14:23395505-23395714|-|23395341|23395763	ENSG00000100462.16_6	PRMT5	chr14	-	23395341	23395763	23395341	23395505	23395714	23395763	chr14:23395505-23395714|-|23395341|23395763	227,154,207	1777,1202,1682	202,115,138	1531,1437,1521	200	100	0.028346023964	0.177953263033	0.06,0.06,0.058	0.062,0.038,0.043	0.012
chr14:23397420-23397669|-|23397334|23397823	ENSG00000100462.16_6	PRMT5	chr14	-	23397334	23397823	23397334	23397420	23397669	23397823	chr14:23397420-23397669|-|23397334|23397823	58,70,93	4,4,7	99,82,66	7,2,3	200	100	0.379959149707	1.0	0.879,0.897,0.869	0.876,0.953,0.917	-0.034
chr2:128391864-128392178|+|128391750|128392258	ENSG00000169994.18_3	MYO7B	chr2	+	128391750	128392258	128391750	128391864	128392178	128392258	chr2:128391864-128392178|+|128391750|128392258	65,40,67	0,0,10	48,11,33	0,0,0	200	100	0.000399216751166	0.00690718178639	1.0,1.0,0.77	1.0,1.0,1.0	-0.077
chr2:128393899-128394119|+|128393784|128394203	ENSG00000169994.18_3	MYO7B	chr2	+	128393784	128394203	128393784	128393899	128394119	128394203	chr2:128393899-128394119|+|128393784|128394203	102,19,56	491,470,542	26,4,19	305,83,363	200	100	0.00109238639731	0.0151358854697	0.094,0.02,0.049	0.041,0.024,0.026	0.024
chr7:2403395-2403551|+|2403266|2403665	ENSG00000106263.18_3	EIF3B	chr7	+	2403266	2403665	2403266	2403395	2403551	2403665	chr7:2403395-2403551|+|2403266|2403665	37,43,42	3,10,2	35,20,26	0,6,0	200	100	0.171987585545	0.632110123381	0.86,0.683,0.913	1.0,0.625,1.0	-0.056
chr7:2406052-2406159|+|2405925|2406226	ENSG00000106263.18_3	EIF3B	chr7	+	2405925	2406226	2405925	2406052	2406159	2406226	chr7:2406052-2406159|+|2405925|2406226	98,46,122	16,20,19	80,56,41	20,14,23	200	100	0.220596363083	0.742945617079	0.754,0.535,0.762	0.667,0.667,0.471	0.082
chr7:2419146-2419877|+|2419028|2420375	ENSG00000106263.18_3	EIF3B	chr7	+	2419028	2420375	2419028	2419146	2419877	2420375	chr7:2419146-2419877|+|2419028|2420375	255,159,227	0,0,0	128,135,184	26,24,24	200	100	0	0.0	1.0,1.0,1.0	0.711,0.738,0.793	0.253
chr7:2419146-2419918|+|2419028|2420375	ENSG00000106263.18_3	EIF3B	chr7	+	2419028	2420375	2419028	2419146	2419918	2420375	chr7:2419146-2419918|+|2419028|2420375	233,133,199	343,408,350	112,113,157	219,229,288	200	100	0.875654551541	1.0	0.254,0.14,0.221	0.204,0.198,0.214	-0.0
chr7:2419146-2420049|+|2419028|2420375	ENSG00000106263.18_3	EIF3B	chr7	+	2419028	2420375	2419028	2419146	2420049	2420375	chr7:2419146-2420049|+|2419028|2420375	233,133,199	225,146,163	112,113,157	125,97,159	200	100	0.696914547524	1.0	0.341,0.313,0.379	0.309,0.368,0.331	0.008
chr2:136511137-136511709|+|136511108|136511847	ENSG00000144224.17_3	UBXN4	chr2	+	136511108	136511847	136511108	136511137	136511709	136511847	chr2:136511137-136511709|+|136511108|136511847	26,15,41	3,3,19	24,34,15	4,4,6	200	100	0.484066307513	1.0	0.813,0.714,0.519	0.75,0.81,0.556	-0.023
chr3:47168153-47168259|-|47168137|47168416	ENSG00000181555.20_8	SETD2	chr3	-	47168137	47168416	47168137	47168153	47168259	47168416	chr3:47168153-47168259|-|47168137|47168416	8,5,15	0,2,1	34,21,5	0,0,0	200	100	0.592350972516	1.0	1.0,0.556,0.882	1.0,1.0,1.0	-0.187
chr1:241587849-241587925|+|241587591|241588034	ENSG00000287516.1_1	AL359764.2	chr1	+	241587591	241588034	241587591	241587849	241587925	241588034	chr1:241587849-241587925|+|241587591|241588034	42,136,74	1,6,6	53,42,60	1,1,1	176	100	0.0099342545073	0.0813689072164	0.96,0.928,0.875	0.968,0.96,0.972	-0.046
chr2:131116548-131116805|+|131116448|131116882	ENSG00000072135.13_4	PTPN18	chr2	+	131116448	131116882	131116448	131116548	131116805	131116882	chr2:131116548-131116805|+|131116448|131116882	15,7,21	56,82,78	16,10,0	9,27,12	200	100	0.147398826537	0.568582301241	0.118,0.041,0.119	0.471,0.156,0.0	-0.116
chr2:131116882-131116969|+|131116840|131117065	ENSG00000072135.13_4	PTPN18	chr2	+	131116840	131117065	131116840	131116882	131116969	131117065	chr2:131116882-131116969|+|131116840|131117065	13,4,14	55,87,125	8,9,4	25,23,24	187	100	0.0143969982151	0.107186714812	0.112,0.024,0.057	0.146,0.173,0.082	-0.069
chr2:131117065-131117180|+|131116840|131117219	ENSG00000072135.13_4	PTPN18	chr2	+	131116840	131117219	131116840	131117065	131117180	131117219	chr2:131117065-131117180|+|131116840|131117219	24,2,23	81,128,117	13,5,6	29,33,23	200	100	0.0824262166467	0.382614429719	0.129,0.008,0.089	0.183,0.07,0.115	-0.047
chr2:131126581-131126705|+|131126469|131126774	ENSG00000072135.13_4	PTPN18	chr2	+	131126469	131126774	131126469	131126581	131126705	131126774	chr2:131126581-131126705|+|131126469|131126774	41,34,34	0,0,0	14,9,7	0,1,0	200	100	1	1.0	1.0,1.0,1.0	1.0,0.818,1.0	0.061
