ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr6:56485410-56485513|-|56479282|56489327	ENSG00000151914.20_8	DST	chr6	-	56485410	56485513	56479261	56479282	56489327	56489426	chr6:56485410-56485513|-|56479282|56489327	43,8,38	96,41,111	8,14,3	236,159,85	200	100	4.4408920985e-16	1.60987587852e-13	0.183,0.089,0.146	0.017,0.042,0.017	0.114
chr7:76632605-76632766|+|76631663|76633534	ENSG00000186704.9_3	DTX2P1	chr7	+	76632605	76632766	76631479	76631663	76633534	76633625	chr7:76632605-76632766|+|76631663|76633534	170,135,155	9,6,6	83,77,85	18,14,8	200	100	1.55441138656e-05	0.000809225354078	0.904,0.918,0.928	0.697,0.733,0.842	0.159
chr6:46988466-46988525|-|46985755|46989693	ENSG00000153292.16_5	ADGRF1	chr6	-	46988466	46988525	46985329	46985755	46989693	46989792	chr6:46988466-46988525|-|46985755|46989693	218,296,233	7,8,2	191,468,155	11,36,12	159	100	7.72076548472e-06	0.000449989160525	0.951,0.959,0.987	0.916,0.891,0.89	0.067
chr6:46995228-46995497|-|46993739|46996728	ENSG00000153292.16_5	ADGRF1	chr6	-	46995228	46995497	46993589	46993739	46996728	46996840	chr6:46995228-46995497|-|46993739|46996728	459,605,714	20,67,45	396,758,299	93,100,33	200	100	1.919738282e-05	0.000965013825627	0.92,0.819,0.888	0.68,0.791,0.819	0.112
chr6:46995439-46995664|-|46993739|46996728	ENSG00000153292.16_5	ADGRF1	chr6	-	46995439	46995664	46993589	46993739	46996728	46996840	chr6:46995439-46995664|-|46993739|46996728	271,433,451	20,67,45	257,517,201	93,100,33	200	100	0.000255545905517	0.00786068218701	0.871,0.764,0.834	0.58,0.721,0.753	0.138
chr6:43399879-43400032|+|43395705|43400972	ENSG00000124574.15_5	ABCC10	chr6	+	43399879	43400032	43395593	43395705	43400972	43401098	chr6:43399879-43400032|+|43395705|43400972	62,53,61	0,0,0	46,40,33	7,5,10	200	100	4.47344383758e-11	9.01404811648e-09	1.0,1.0,1.0	0.767,0.8,0.623	0.27
chr6:42230997-42231103|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42230997	42231103	42227076	42227461	42232441	42232592	chr6:42230997-42231103|-|42227461|42232441	72,37,66	33,56,44	48,55,32	155,226,109	200	100	3.65650132395e-09	5.33743031193e-07	0.522,0.248,0.429	0.134,0.108,0.128	0.276
chr6:42230997-42231168|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42230997	42231168	42227076	42227461	42232441	42232592	chr6:42230997-42231168|-|42227461|42232441	78,45,76	33,56,44	63,79,44	155,226,109	200	100	3.68041334076e-08	4.25613712448e-06	0.542,0.287,0.463	0.169,0.149,0.168	0.269
chr6:42230997-42231303|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42230997	42231303	42227076	42227461	42232441	42232592	chr6:42230997-42231303|-|42227461|42232441	73,34,66	33,56,44	48,50,31	155,226,109	200	100	1.11669501424e-08	1.47108944388e-06	0.525,0.233,0.429	0.134,0.1,0.124	0.276
chr6:42231057-42231103|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42231057	42231103	42227076	42227461	42232441	42232592	chr6:42231057-42231103|-|42227461|42232441	24,23,38	33,56,44	15,20,13	155,226,109	146	100	4.66293670343e-15	1.49119159843e-12	0.333,0.22,0.372	0.062,0.057,0.076	0.243
chr6:42231057-42231168|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42231057	42231168	42227076	42227461	42232441	42232592	chr6:42231057-42231168|-|42227461|42232441	70,67,90	33,56,44	60,68,52	155,226,109	200	100	6.66133814775e-16	2.36999128752e-13	0.515,0.374,0.506	0.162,0.131,0.193	0.303
chr6:42231057-42231303|-|42227461|42232441	ENSG00000124496.12_3	TRERF1	chr6	-	42231057	42231303	42227076	42227461	42232441	42232592	chr6:42231057-42231303|-|42227461|42232441	65,56,80	33,56,44	45,39,39	155,226,109	200	100	0	0.0	0.496,0.333,0.476	0.127,0.079,0.152	0.316
chr11:64056074-64056180|+|64055940|64056508	ENSG00000173264.14_4	GPR137	chr11	+	64056074	64056180	64055554	64055940	64056508	64056972	chr11:64056074-64056180|+|64055940|64056508	302,453,419	44,23,40	519,643,622	99,100,154	200	100	3.82265867738e-06	0.000246810963468	0.774,0.908,0.84	0.724,0.763,0.669	0.122
chr11:64056076-64056193|+|64055940|64056508	ENSG00000173264.14_4	GPR137	chr11	+	64056076	64056193	64055834	64055940	64056508	64056966	chr11:64056076-64056193|+|64055940|64056508	294,378,387	44,23,40	556,620,620	99,100,154	200	100	3.73313072823e-05	0.00166728274019	0.77,0.892,0.829	0.737,0.756,0.668	0.11
chr11:64056101-64056193|+|64055940|64056508	ENSG00000173264.14_4	GPR137	chr11	+	64056101	64056193	64055834	64055940	64056508	64056966	chr11:64056101-64056193|+|64055940|64056508	272,347,362	44,23,40	523,581,601	99,100,154	192	100	6.28215057287e-05	0.00255658353031	0.763,0.887,0.825	0.733,0.752,0.67	0.107
chr9:95872802-95873003|+|95870098|95874499	ENSG00000165233.18_3	CARD19	chr9	+	95872802	95873003	95869955	95870098	95874499	95874571	chr9:95872802-95873003|+|95870098|95874499	27,23,20	0,0,0	58,64,84	3,8,5	200	100	1.18613130126e-05	0.000647044962873	1.0,1.0,1.0	0.906,0.8,0.894	0.133
chr9:95874160-95874211|+|95873003|95874499	ENSG00000165233.18_3	CARD19	chr9	+	95874160	95874211	95872849	95873003	95874499	95874571	chr9:95874160-95874211|+|95873003|95874499	203,287,278	27,21,20	164,317,237	58,63,82	151	100	9.71738245426e-11	1.87079437413e-08	0.833,0.901,0.902	0.652,0.769,0.657	0.186
chr9:95874162-95874220|+|95873003|95874499	ENSG00000165233.18_3	CARD19	chr9	+	95874162	95874220	95872849	95873003	95874499	95874571	chr9:95874162-95874220|+|95873003|95874499	266,357,306	27,21,20	183,364,320	58,63,82	158	100	1.52767798411e-11	3.26719611267e-09	0.862,0.915,0.906	0.666,0.785,0.712	0.173
chr2:74756258-74756401|-|74755133|74756488	ENSG00000115307.17_3	AUP1	chr2	-	74756258	74756401	74755066	74755133	74756488	74756626	chr2:74756258-74756401|-|74755133|74756488	52,30,36	2,3,5	0,30,0	5,5,16	200	100	1.52158488775e-06	0.000112445123205	0.929,0.833,0.783	0.0,0.75,0.0	0.598
chr6:36170437-36170461|+|36169547|36172434	ENSG00000096070.19_5	BRPF3	chr6	+	36170437	36170461	36168182	36169547	36172434	36172591	chr6:36170437-36170461|+|36169547|36172434	18,16,14	157,105,160	0,2,0	175,162,141	124	100	2.86215495748e-13	7.52167946131e-11	0.085,0.109,0.066	0.0,0.01,0.0	0.083
chr6:33385645-33385782|-|33385472|33385863	ENSG00000112514.16_4	CUTA	chr6	-	33385645	33385782	33385257	33385472	33385863	33386094	chr6:33385645-33385782|-|33385472|33385863	316,507,369	652,784,697	231,310,288	706,758,845	200	100	9.96257721186e-06	0.000557536460758	0.195,0.244,0.209	0.141,0.17,0.146	0.064
chr6:31804189-31804294|+|31803228|31805012	ENSG00000285565.1_2	AL671762.1	chr6	+	31804189	31804294	31803187	31803228	31805012	31805212	chr6:31804189-31804294|+|31803228|31805012	628,971,724	715,1103,920	467,578,656	1599,1982,1934	200	100	0	0.0	0.305,0.306,0.282	0.127,0.127,0.145	0.165
chr6:31804203-31804294|+|31803228|31805012	ENSG00000285565.1_2	AL671762.1	chr6	+	31804203	31804294	31803187	31803228	31805012	31805212	chr6:31804203-31804294|+|31803228|31805012	618,969,717	715,1103,920	471,574,653	1599,1982,1934	191	100	0	0.0	0.312,0.315,0.29	0.134,0.132,0.15	0.167
chr6:31804226-31804294|+|31803228|31805012	ENSG00000285565.1_2	AL671762.1	chr6	+	31804226	31804294	31803187	31803228	31805012	31805212	chr6:31804226-31804294|+|31803228|31805012	537,813,591	715,1103,920	406,497,560	1599,1982,1934	168	100	0	0.0	0.309,0.305,0.277	0.131,0.13,0.147	0.161
chr6:31751990-31752081|-|31750963|31752170	ENSG00000204394.13_5	VARS	chr6	-	31751990	31752081	31750872	31750963	31752170	31752279	chr6:31751990-31752081|-|31750963|31752170	1264,1504,1396	81,49,71	776,624,684	80,54,51	191	100	7.36619246111e-06	0.000431702796663	0.891,0.941,0.911	0.835,0.858,0.875	0.058
chr6:30709390-30709481|-|30709149|30709923	ENSG00000137312.15_4	FLOT1	chr6	-	30709390	30709481	30708722	30709149	30709923	30709974	chr6:30709390-30709481|-|30709149|30709923	15,10,14	0,0,0	12,14,14	5,5,0	191	100	2.18830685217e-06	0.00015394103739	1.0,1.0,1.0	0.557,0.594,1.0	0.283
chr9:113740891-113741039|-|113735838|113798401	ENSG00000198121.13_4	LPAR1	chr9	-	113740891	113741039	113735760	113735838	113798401	113798487	chr9:113740891-113741039|-|113735838|113798401	40,16,48	127,134,165	21,12,2	150,158,119	200	100	2.116816612e-07	2.02241714222e-05	0.136,0.056,0.127	0.065,0.037,0.008	0.07
chr9:113740891-113741039|-|113735838|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113740891	113741039	113735760	113735838	113800446	113800738	chr9:113740891-113741039|-|113735838|113800446	40,18,46	144,82,128	21,10,2	125,156,91	200	100	1.63360852623e-08	2.0771186608e-06	0.122,0.099,0.152	0.077,0.031,0.011	0.085
chr9:113798189-113798481|-|113704448|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113798189	113798481	113703947	113704448	113800446	113800738	chr9:113798189-113798481|-|113704448|113800446	86,52,92	10,0,2	23,13,41	10,7,11	200	100	2.34609573102e-07	2.21866287162e-05	0.811,1.0,0.958	0.535,0.481,0.651	0.367
chr9:113798393-113798481|-|113704448|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113798393	113798481	113703947	113704448	113800446	113800738	chr9:113798393-113798481|-|113704448|113800446	84,52,91	10,0,2	24,13,40	10,7,11	188	100	2.48240022649e-07	2.32746839945e-05	0.817,1.0,0.96	0.561,0.497,0.659	0.353
chr9:113798393-113798481|-|113734500|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113798393	113798481	113734352	113734500	113800446	113800738	chr9:113798393-113798481|-|113734500|113800446	83,52,92	9,6,5	24,20,41	11,13,8	188	100	6.2010040993e-05	0.00253027533554	0.831,0.822,0.907	0.537,0.45,0.732	0.28
chr9:113798393-113798481|-|113735838|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113798393	113798481	113735760	113735838	113800446	113800738	chr9:113798393-113798481|-|113735838|113800446	117,80,130	144,82,128	53,52,61	125,156,91	188	100	5.21947816057e-06	0.000320981684314	0.302,0.342,0.351	0.184,0.151,0.263	0.132
chr9:113798401-113798481|-|113704448|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113798401	113798481	113703700	113704448	113800446	113800738	chr9:113798401-113798481|-|113704448|113800446	84,51,98	10,0,2	27,17,43	10,7,11	180	100	5.20057666265e-07	4.4514062344e-05	0.824,1.0,0.965	0.6,0.574,0.685	0.31
chr9:113798401-113798481|-|113734500|113800446	ENSG00000198121.13_4	LPAR1	chr9	-	113798401	113798481	113734352	113734500	113800446	113800738	chr9:113798401-113798481|-|113734500|113800446	89,53,95	9,6,5	26,18,42	11,13,8	180	100	5.77528336805e-05	0.00238833977849	0.846,0.831,0.913	0.568,0.435,0.745	0.281
chr1:33257277-33257375|-|33256855|33263192	ENSG00000134684.10_2	YARS	chr1	-	33257277	33257375	33256762	33256855	33263192	33263239	chr1:33257277-33257375|-|33256855|33263192	1,11,0	23,28,12	0,0,0	11,15,18	198	100	0.000221614128233	0.00702840304541	0.021,0.166,0.0	0.0,0.0,0.0	0.062
chr19:50000253-50000556|+|49999728|50000776	ENSG00000142534.7_4	RPS11	chr19	+	50000253	50000556	49999710	49999728	50000776	50001303	chr19:50000253-50000556|+|49999728|50000776	64,88,67	26,28,33	0,45,1	11,20,18	200	100	8.26655632967e-05	0.00318856600172	0.552,0.611,0.504	0.0,0.529,0.027	0.37
chr1:110584157-110584477|+|110583325|110585709	ENSG00000143093.15_4	STRIP1	chr1	+	110584157	110584477	110583256	110583325	110585709	110585892	chr1:110584157-110584477|+|110583325|110585709	259,330,419	2,1,6	247,336,237	15,9,5	200	100	4.16849649838e-05	0.00182682959218	0.985,0.994,0.972	0.892,0.949,0.96	0.05
chr1:153925741-153925902|-|153925310|153926013	ENSG00000160741.17_4	CRTC2	chr1	-	153925741	153925902	153925280	153925310	153926013	153926082	chr1:153925741-153925902|-|153925310|153926013	380,318,475	6,5,9	356,456,398	11,22,34	200	100	1.55743042962e-06	0.000114542098635	0.969,0.97,0.963	0.942,0.912,0.854	0.065
chr8:28932797-28932949|-|28929833|28950261	ENSG00000197892.13_3	KIF13B	chr8	-	28932797	28932949	28929136	28929833	28950261	28950395	chr8:28932797-28932949|-|28929833|28950261	38,71,48	31,29,31	16,40,13	35,39,30	200	100	0.000259202123202	0.0079413989165	0.38,0.55,0.436	0.186,0.339,0.178	0.221
chr8:28932797-28933154|-|28929833|28950261	ENSG00000197892.13_3	KIF13B	chr8	-	28932797	28933154	28929136	28929833	28950261	28950395	chr8:28932797-28933154|-|28929833|28950261	36,72,43	31,29,31	15,35,13	35,39,30	200	100	0.000190147981576	0.00620919647848	0.367,0.554,0.41	0.176,0.31,0.178	0.222
chr10:99213555-99213796|+|99213420|99214470	ENSG00000171307.19_3	ZDHHC16	chr10	+	99213555	99213796	99213286	99213420	99214470	99214556	chr10:99213555-99213796|+|99213420|99214470	157,156,158	92,36,68	127,120,132	175,134,168	200	100	3.4322608311e-08	4.00084725574e-06	0.46,0.684,0.537	0.266,0.309,0.282	0.275
chr10:99213556-99213603|+|99213420|99214470	ENSG00000171307.19_3	ZDHHC16	chr10	+	99213556	99213603	99213374	99213420	99214470	99214556	chr10:99213556-99213603|+|99213420|99214470	203,219,229	92,36,68	178,175,165	175,134,168	147	100	1.70987346504e-09	2.65380841916e-07	0.6,0.805,0.696	0.409,0.47,0.401	0.274
chr7:42950638-42950792|-|42950520|42951513	ENSG00000256646.7_8	AC010132.3	chr7	-	42950638	42950792	42950337	42950520	42951513	42952151	chr7:42950638-42950792|-|42950520|42951513	17,9,8	63,78,89	2,1,2	95,68,86	200	100	1.40960616735e-07	1.4113779544e-05	0.119,0.055,0.043	0.01,0.007,0.011	0.063
chrX:100354797-100354919|+|100353832|100356046	ENSG00000102384.13_2	CENPI	chrX	+	100354797	100354919	100353700	100353832	100356046	100356285	chrX:100354797-100354919|+|100353832|100356046	13,10,8	0,0,1	12,3,8	3,0,7	200	100	4.61879997591e-05	0.00199036527768	1.0,1.0,0.8	0.667,1.0,0.364	0.256
chr4:146684241-146684509|-|146682750|146686139	ENSG00000151612.17_6	ZNF827	chr4	-	146684241	146684509	146678778	146682750	146686139	146686317	chr4:146684241-146684509|-|146682750|146686139	42,42,80	15,8,6	108,144,60	172,181,91	200	100	1.85940152164e-12	4.40688219215e-10	0.583,0.724,0.87	0.239,0.285,0.248	0.468
chr5:178154205-178154329|-|178154126|178155990	ENSG00000169131.13_4	ZNF354A	chr5	-	178154205	178154329	178153999	178154126	178155990	178156384	chr5:178154205-178154329|-|178154126|178155990	47,40,34	80,90,85	14,42,35	207,210,191	200	100	5.4846682751e-11	1.08730800902e-08	0.227,0.182,0.167	0.033,0.091,0.084	0.123
chr5:178154225-178154329|-|178154126|178155990	ENSG00000169131.13_4	ZNF354A	chr5	-	178154225	178154329	178153999	178154126	178155990	178156384	chr5:178154225-178154329|-|178154126|178155990	30,36,43	80,90,85	24,31,29	207,210,191	200	100	5.87254911366e-10	9.87402809716e-08	0.158,0.167,0.202	0.055,0.069,0.071	0.111
chr5:175777615-175777735|-|175775359|175786483	ENSG00000122203.15_4	KIAA1191	chr5	-	175777615	175777735	175775252	175775359	175786483	175786570	chr5:175777615-175777735|-|175775359|175786483	787,819,810	77,46,85	873,1019,822	121,133,116	200	100	0.000120095286199	0.00429727275939	0.836,0.899,0.827	0.783,0.793,0.78	0.069
chr1:171560290-171560422|+|171557644|171560725	ENSG00000117523.16_5	PRRC2C	chr1	+	171560290	171560422	171557517	171557644	171560725	171562650	chr1:171560290-171560422|+|171557644|171560725	744,1062,1051	1184,579,1356	580,796,559	1699,1668,1490	200	100	1.17284173148e-05	0.000640821247851	0.239,0.478,0.279	0.146,0.193,0.158	0.166
chr1:171560290-171560422|+|171558744|171560725	ENSG00000117523.16_5	PRRC2C	chr1	+	171560290	171560422	171558507	171558744	171560725	171562650	chr1:171560290-171560422|+|171558744|171560725	36,30,33	128,71,161	29,48,41	328,271,232	200	100	0.000149011534855	0.00510952622619	0.123,0.174,0.093	0.042,0.081,0.081	0.062
chr7:91874740-91874990|-|91871451|91875103	ENSG00000001631.15_7	KRIT1	chr7	-	91874740	91874990	91871347	91871451	91875103	91875237	chr7:91874740-91874990|-|91871451|91875103	58,36,63	0,0,0	52,53,45	4,0,5	200	100	0.000268527014242	0.00817888641998	1.0,1.0,1.0	0.867,1.0,0.818	0.105
chr7:91874778-91874990|-|91871451|91875103	ENSG00000001631.15_7	KRIT1	chr7	-	91874778	91874990	91871347	91871451	91875103	91875237	chr7:91874778-91874990|-|91871451|91875103	16,11,22	0,0,0	32,17,18	4,0,5	200	100	1.79991629111e-05	0.000914525062523	1.0,1.0,1.0	0.8,1.0,0.643	0.186
chr15:69717550-69717662|+|69715668|69718408	ENSG00000137807.15_6	AC027237.1	chr15	+	69717550	69717662	69715497	69715668	69718408	69718521	chr15:69717550-69717662|+|69715668|69718408	74,83,90	271,62,162	70,58,55	366,207,280	200	100	7.63106063818e-05	0.00299696738612	0.12,0.401,0.217	0.087,0.123,0.089	0.146
chr15:69717617-69717662|+|69715668|69718408	ENSG00000137807.15_6	AC027237.1	chr15	+	69717617	69717662	69715497	69715668	69718408	69718521	chr15:69717617-69717662|+|69715668|69718408	74,81,90	271,62,162	71,58,54	366,207,280	145	100	0.000287334183772	0.00862346867333	0.158,0.474,0.277	0.118,0.162,0.117	0.171
chr15:69717624-69717662|+|69715668|69718408	ENSG00000137807.15_6	AC027237.1	chr15	+	69717624	69717662	69715497	69715668	69718408	69718521	chr15:69717624-69717662|+|69715668|69718408	68,73,82	271,62,162	64,53,50	366,207,280	138	100	0.000242127963344	0.00752884664282	0.154,0.46,0.268	0.112,0.156,0.115	0.166
chr18:52544589-52544969|+|52495931|52546599	ENSG00000041353.10_5	RAB27B	chr18	+	52544589	52544969	52495711	52495931	52546599	52546685	chr18:52544589-52544969|+|52495931|52546599	95,94,133	1,3,5	162,281,124	16,32,6	200	100	6.17647041183e-05	0.00252194225569	0.979,0.94,0.93	0.835,0.814,0.912	0.096
chr2:211414617-211414745|+|211384508|211421442	ENSG00000021826.15_4	CPS1	chr2	+	211414617	211414745	211384274	211384508	211421442	211421583	chr2:211414617-211414745|+|211384508|211421442	12,5,13	46,36,51	2,2,0	29,25,19	200	100	0.000142468207553	0.00493314465772	0.115,0.065,0.113	0.033,0.038,0.0	0.074
chr5:154330362-154330502|+|154320825|154335930	ENSG00000082515.18_4	MRPL22	chr5	+	154330362	154330502	154320776	154320825	154335930	154335996	chr5:154330362-154330502|+|154320825|154335930	24,19,19	137,92,108	19,9,2	147,119,166	200	100	3.47442173727e-05	0.00157184397477	0.081,0.094,0.081	0.061,0.036,0.006	0.051
chr5:154330362-154330506|+|154320825|154335930	ENSG00000082515.18_4	MRPL22	chr5	+	154330362	154330506	154320776	154320825	154335930	154335996	chr5:154330362-154330506|+|154320825|154335930	24,20,22	137,92,108	19,9,5	147,119,166	200	100	3.73322157161e-05	0.00166728274019	0.081,0.098,0.092	0.061,0.036,0.015	0.053
chr5:154330380-154330502|+|154320825|154335930	ENSG00000082515.18_4	MRPL22	chr5	+	154330380	154330502	154320654	154320825	154335930	154335996	chr5:154330380-154330502|+|154320825|154335930	631,718,678	137,92,108	498,531,575	147,119,166	200	100	8.75229343901e-05	0.00333606402354	0.697,0.796,0.758	0.629,0.691,0.634	0.099
chr5:154330380-154330506|+|154320825|154335930	ENSG00000082515.18_4	MRPL22	chr5	+	154330380	154330506	154320654	154320825	154335930	154335996	chr5:154330380-154330506|+|154320825|154335930	631,719,681	137,92,108	498,531,578	147,119,166	200	100	8.88024061143e-05	0.00337351243889	0.697,0.796,0.759	0.629,0.691,0.635	0.099
chr9:139887091-139887156|+|139887014|139887504	ENSG00000148362.11_6	PAXX	chr9	+	139887091	139887156	139886873	139887014	139887504	139887695	chr9:139887091-139887156|+|139887014|139887504	480,500,464	19,2,18	166,247,367	18,24,47	165	100	1.8531842727e-12	4.39554384125e-10	0.939,0.993,0.94	0.848,0.862,0.826	0.112
chr9:139887091-139887420|+|139887014|139887504	ENSG00000148362.11_6	PAXX	chr9	+	139887091	139887420	139886873	139887014	139887504	139887695	chr9:139887091-139887420|+|139887014|139887504	544,538,504	19,2,18	188,247,388	18,24,47	200	100	3.97459842816e-13	1.02260882461e-10	0.935,0.993,0.933	0.839,0.837,0.805	0.127
chr9:139887376-139887420|+|139887152|139887504	ENSG00000148362.11_6	PAXX	chr9	+	139887376	139887420	139887091	139887152	139887504	139887695	chr9:139887376-139887420|+|139887152|139887504	151,164,167	4,5,3	46,70,98	14,15,29	144	100	0	0.0	0.963,0.958,0.975	0.695,0.764,0.701	0.245
chr9:139887380-139887426|+|139887014|139887504	ENSG00000148362.11_6	PAXX	chr9	+	139887380	139887426	139886942	139887014	139887504	139887695	chr9:139887380-139887426|+|139887014|139887504	226,219,201	19,2,18	148,161,200	18,24,47	146	100	2.27753756921e-06	0.00015932632514	0.891,0.987,0.884	0.849,0.821,0.745	0.116
chr9:36604011-36604109|+|36599483|36607575	ENSG00000165304.8_4	MELK	chr9	+	36604011	36604109	36599390	36599483	36607575	36607670	chr9:36604011-36604109|+|36599483|36607575	7,26,21	6,10,25	2,2,9	17,9,17	198	100	0.000180389750178	0.00595751046664	0.371,0.568,0.298	0.056,0.101,0.211	0.29
chr6:144081537-144081777|+|144075049|144086580	ENSG00000112419.14_4	PHACTR2	chr6	+	144081537	144081777	144074890	144075049	144086580	144086611	chr6:144081537-144081777|+|144075049|144086580	79,7,20	1,0,0	36,21,19	5,4,0	200	100	5.97878740569e-05	0.00245692672587	0.975,1.0,1.0	0.783,0.724,1.0	0.156
chr17:7210966-7211432|+|7210434|7212933	ENSG00000132507.18_3	EIF5A	chr17	+	7210966	7211432	7210317	7210434	7212933	7213119	chr17:7210966-7211432|+|7210434|7212933	806,769,790	13,11,14	294,349,416	39,35,20	200	100	6.66133814775e-16	2.36999128752e-13	0.969,0.972,0.966	0.79,0.833,0.912	0.124
chr17:7210966-7211452|+|7210434|7212933	ENSG00000132507.18_3	EIF5A	chr17	+	7210966	7211452	7210317	7210434	7212933	7213119	chr17:7210966-7211452|+|7210434|7212933	42,33,42	13,11,14	40,16,28	39,35,20	200	100	1.66622686374e-05	0.00085667524846	0.618,0.6,0.6	0.339,0.186,0.412	0.294
chr1:27676462-27676763|+|27676256|27676879	ENSG00000142765.18_5	SYTL1	chr1	+	27676462	27676763	27675888	27676256	27676879	27676976	chr1:27676462-27676763|+|27676256|27676879	50,184,85	78,90,66	8,5,7	21,23,29	200	100	9.72403869426e-07	7.63691883982e-05	0.243,0.505,0.392	0.16,0.098,0.108	0.258
chr1:27676462-27676787|+|27676256|27676879	ENSG00000142765.18_5	SYTL1	chr1	+	27676462	27676787	27675888	27676256	27676879	27676976	chr1:27676462-27676787|+|27676256|27676879	46,190,87	78,90,66	8,3,8	21,23,29	200	100	1.58257832528e-06	0.000116113165954	0.228,0.514,0.397	0.16,0.061,0.121	0.266
chr13:115048311-115048454|+|115047602|115051993	ENSG00000169062.15_3	UPF3A	chr13	+	115048311	115048454	115047399	115047602	115051993	115053092	chr13:115048311-115048454|+|115047602|115051993	128,122,157	19,12,29	99,81,85	25,31,28	200	100	0.000249055397264	0.00769897737223	0.771,0.836,0.73	0.664,0.566,0.603	0.168
chr13:115049568-115049839|+|115048418|115051993	ENSG00000169062.15_3	UPF3A	chr13	+	115049568	115049839	115048311	115048418	115051993	115053092	chr13:115049568-115049839|+|115048418|115051993	6,8,16	68,34,60	8,3,0	74,66,68	200	100	0.000172722838831	0.00575714637832	0.042,0.105,0.118	0.051,0.022,0.0	0.064
chr17:79649449-79649705|-|79649179|79650042	ENSG00000214087.8_5	ARL16	chr17	-	79649449	79649705	79649063	79649179	79650042	79650156	chr17:79649449-79649705|-|79649179|79650042	233,257,272	393,494,365	133,207,208	401,407,527	200	100	0.000150497739388	0.00515299756662	0.229,0.206,0.271	0.142,0.203,0.165	0.065
chr17:79649504-79649705|-|79649179|79650042	ENSG00000214087.8_5	ARL16	chr17	-	79649504	79649705	79649063	79649179	79650042	79650156	chr17:79649504-79649705|-|79649179|79650042	237,260,277	393,494,365	130,200,208	401,407,527	200	100	3.91510324886e-05	0.0017330569432	0.232,0.208,0.275	0.139,0.197,0.165	0.071
chr17:79649504-79649705|-|79649179|79650565	ENSG00000214087.8_5	ARL16	chr17	-	79649504	79649705	79649063	79649179	79650565	79650624	chr17:79649504-79649705|-|79649179|79650565	7,4,9	18,19,52	2,1,3	66,93,78	200	100	4.13813301403e-07	3.66792868037e-05	0.163,0.095,0.08	0.015,0.005,0.019	0.1
chr17:79649639-79649705|-|79649179|79650042	ENSG00000214087.8_5	ARL16	chr17	-	79649639	79649705	79649063	79649179	79650042	79650156	chr17:79649639-79649705|-|79649179|79650042	159,174,187	393,494,365	92,138,132	401,407,527	166	100	0.00013351412253	0.00467909709383	0.196,0.175,0.236	0.121,0.17,0.131	0.062
chr17:79649639-79649705|-|79649179|79650565	ENSG00000214087.8_5	ARL16	chr17	-	79649639	79649705	79649063	79649179	79650565	79650624	chr17:79649639-79649705|-|79649179|79650565	6,1,6	18,19,52	1,1,2	66,93,78	166	100	8.36712322465e-05	0.00321845125568	0.167,0.031,0.065	0.009,0.006,0.015	0.078
chr17:79650042-79650176|-|79649179|79650565	ENSG00000214087.8_5	ARL16	chr17	-	79650042	79650176	79649063	79649179	79650565	79650764	chr17:79650042-79650176|-|79649179|79650565	393,495,365	18,19,52	401,407,527	66,93,78	200	100	4.41855121047e-07	3.88504408825e-05	0.916,0.929,0.778	0.752,0.686,0.772	0.138
chr14:24031168-24031394|-|24030844|24031496	ENSG00000213983.11_3	AP1G2	chr14	-	24031168	24031394	24030720	24030844	24031496	24031624	chr14:24031168-24031394|-|24030844|24031496	10,5,21	71,47,53	0,6,0	30,43,32	200	100	0.000197298559891	0.00638949406971	0.066,0.051,0.165	0.0,0.065,0.0	0.072
chr14:24032393-24032491|-|24031802|24032588	ENSG00000213983.11_3	AP1G2	chr14	-	24032393	24032491	24031712	24031802	24032588	24032711	chr14:24032393-24032491|-|24031802|24032588	48,170,91	343,296,365	36,36,34	236,282,237	198	100	7.81800342599e-05	0.00305590667945	0.066,0.225,0.112	0.072,0.061,0.068	0.067
chr14:24035762-24035895|-|24035628|24036319	ENSG00000213983.11_3	AP1G2	chr14	-	24035762	24035895	24035547	24035628	24036319	24036524	chr14:24035762-24035895|-|24035628|24036319	444,458,623	76,45,63	167,197,152	124,153,131	200	100	0	0.0	0.745,0.836,0.832	0.402,0.392,0.367	0.417
chr14:24035770-24035987|-|24035628|24036319	ENSG00000213983.11_3	AP1G2	chr14	-	24035770	24035987	24035486	24035628	24036319	24037279	chr14:24035770-24035987|-|24035628|24036319	361,356,467	76,45,63	116,162,141	124,153,131	200	100	0	0.0	0.704,0.798,0.788	0.319,0.346,0.35	0.425
