ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr10:4799505-4799743:4806157-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4799505	4799743	4806157	4806255	4790037	4790482	4806496	4806706	chr10:4799505-4799743:4806157-4806255|-|4790482|4806496	5,23,6	21,103,31	2,2,3	280,634,302	198	200	0	0.0	0.194,0.184,0.164	0.007,0.003,0.01	0.174
chr10:4799505-4799743:4806161-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4799505	4799743	4806161	4806255	4790037	4790482	4806496	4806706	chr10:4799505-4799743:4806161-4806255|-|4790482|4806496	1,20,5	21,103,31	0,3,1	280,634,302	194	200	8.881784197e-16	2.55232343197e-13	0.047,0.167,0.143	0.0,0.005,0.003	0.116
chr10:4804425-4804725:4806157-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4804425	4804725	4806157	4806255	4790037	4790482	4806496	4806706	chr10:4804425-4804725:4806157-4806255|-|4790482|4806496	5,23,6	26,34,22	2,2,3	331,700,282	198	200	0	0.0	0.163,0.406,0.216	0.006,0.003,0.011	0.255
chr10:4804425-4804725:4806161-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4804425	4804725	4806161	4806255	4790037	4790482	4806496	4806706	chr10:4804425-4804725:4806161-4806255|-|4790482|4806496	1,20,5	26,34,22	0,3,1	331,700,282	194	200	4.55191440096e-14	1.06354529942e-11	0.038,0.378,0.19	0.0,0.004,0.004	0.199
chr10:4804519-4804670:4806157-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4804519	4804670	4806157	4806255	4790037	4790482	4806496	4806706	chr10:4804519-4804670:4806157-4806255|-|4790482|4806496	5,23,6	6,7,7	2,2,3	37,46,34	198	200	2.41022757308e-11	3.80727236513e-09	0.457,0.768,0.464	0.052,0.042,0.082	0.504
chr10:4804519-4804670:4806161-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4804519	4804670	4806161	4806255	4790037	4790482	4806496	4806706	chr10:4804519-4804670:4806161-4806255|-|4790482|4806496	1,20,5	6,7,7	0,3,1	37,46,34	194	200	3.25886550634e-07	2.22689142933e-05	0.147,0.747,0.424	0.0,0.063,0.029	0.409
chr10:4804519-4804725:4806157-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4804519	4804725	4806157	4806255	4790037	4790482	4806496	4806706	chr10:4804519-4804725:4806157-4806255|-|4790482|4806496	5,23,6	31,41,29	2,2,3	367,742,311	198	200	0	0.0	0.14,0.362,0.173	0.005,0.003,0.01	0.219
chr10:4804519-4804725:4806161-4806255|-|4790482|4806496	ENSG00000287023.1_1	AC018978.1	chr10	-	4804519	4804725	4806161	4806255	4790037	4790482	4806496	4806706	chr10:4804519-4804725:4806161-4806255|-|4790482|4806496	1,20,5	31,41,29	0,3,1	367,742,311	194	200	3.78586051397e-14	8.95940592957e-12	0.032,0.335,0.151	0.0,0.004,0.003	0.17
chr7:65595730-65595829:65599298-65599361|+|65592727|65610429	ENSG00000249319.2_6	AC068533.4	chr7	+	65595730	65595829	65599298	65599361	65592690	65592727	65610429	65610487	chr7:65595730-65595829:65599298-65599361|+|65592727|65610429	505,415,509	441,355,579	203,209,153	265,291,243	199	163	0.000155849612085	0.00388934947669	0.484,0.489,0.419	0.386,0.37,0.34	0.099
chr4:2933281-2933390:2933555-2933880|-|2933192|2934326	ENSG00000109736.15_4	MFSD10	chr4	-	2933281	2933390	2933555	2933880	2933101	2933192	2934326	2934417	chr4:2933281-2933390:2933555-2933880|-|2933192|2934326	37,57,42	464,783,563	2,2,6	491,756,795	200	200	0	0.0	0.074,0.068,0.069	0.004,0.003,0.007	0.066
chr4:2933281-2933494:2933555-2933880|-|2933192|2934326	ENSG00000109736.15_4	MFSD10	chr4	-	2933281	2933494	2933555	2933880	2933101	2933192	2934326	2934936	chr4:2933281-2933494:2933555-2933880|-|2933192|2934326	37,57,42	464,784,561	2,2,6	491,756,795	200	200	0	0.0	0.074,0.068,0.07	0.004,0.003,0.007	0.066
chr4:2934077-2934100:2934326-2934441|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934100	2934326	2934441	2933551	2933880	2934832	2934936	chr4:2934077-2934100:2934326-2934441|-|2933880|2934832	23,56,42	148,251,177	2,8,9	197,264,217	200	123	0	0.0	0.087,0.121,0.127	0.006,0.018,0.025	0.095
chr4:2934077-2934100:2934326-2934460|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934100	2934326	2934460	2933551	2933880	2934832	2934936	chr4:2934077-2934100:2934326-2934460|-|2933880|2934832	37,63,51	148,251,177	11,30,16	197,264,217	200	123	7.74829089778e-11	1.14132147618e-08	0.133,0.134,0.151	0.033,0.065,0.043	0.092
chr4:2934077-2934100:2934326-2934522|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934100	2934326	2934522	2933551	2933880	2934832	2934936	chr4:2934077-2934100:2934326-2934522|-|2933880|2934832	28,62,50	148,251,177	12,2,12	197,264,217	200	123	0	0.0	0.104,0.132,0.148	0.036,0.005,0.033	0.103
chr4:2934077-2934100:2934326-2934629|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934100	2934326	2934629	2933551	2933880	2934832	2934936	chr4:2934077-2934100:2934326-2934629|-|2933880|2934832	29,58,46	148,251,177	2,9,12	197,264,217	200	123	0	0.0	0.108,0.124,0.138	0.006,0.021,0.033	0.103
chr4:2934077-2934136:2934326-2934441|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934136	2934326	2934441	2933771	2933880	2934832	2934936	chr4:2934077-2934136:2934326-2934441|-|2933880|2934832	23,56,42	273,437,348	2,8,9	323,477,379	200	159	0	0.0	0.063,0.092,0.088	0.005,0.013,0.019	0.069
chr4:2934077-2934136:2934326-2934460|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934136	2934326	2934460	2933771	2933880	2934832	2934936	chr4:2934077-2934136:2934326-2934460|-|2933880|2934832	37,63,51	273,437,348	11,30,16	323,477,379	200	159	2.51060061629e-10	3.35284982719e-08	0.097,0.103,0.104	0.026,0.048,0.032	0.066
chr4:2934077-2934136:2934326-2934522|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934136	2934326	2934522	2933771	2933880	2934832	2934936	chr4:2934077-2934136:2934326-2934522|-|2933880|2934832	28,62,50	273,437,348	12,2,12	323,477,379	200	159	0	0.0	0.075,0.101,0.103	0.029,0.003,0.025	0.074
chr4:2934077-2934136:2934326-2934629|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934136	2934326	2934629	2933771	2933880	2934832	2934936	chr4:2934077-2934136:2934326-2934629|-|2933880|2934832	29,58,46	273,437,348	2,9,12	323,477,379	200	159	0	0.0	0.078,0.095,0.095	0.005,0.015,0.025	0.074
chr4:2934077-2934239:2934326-2934441|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934239	2934326	2934441	2933771	2933880	2934832	2934936	chr4:2934077-2934239:2934326-2934441|-|2933880|2934832	23,56,42	464,681,520	2,8,9	532,775,644	200	200	0	0.0	0.047,0.076,0.075	0.004,0.01,0.014	0.057
chr4:2934077-2934239:2934326-2934460|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934239	2934326	2934460	2933771	2933880	2934832	2934936	chr4:2934077-2934239:2934326-2934460|-|2933880|2934832	37,63,51	464,681,520	11,30,16	532,775,644	200	200	2.23778773289e-11	3.55820102875e-09	0.074,0.085,0.089	0.02,0.037,0.024	0.056
chr4:2934077-2934239:2934326-2934522|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934239	2934326	2934522	2933771	2933880	2934832	2934936	chr4:2934077-2934239:2934326-2934522|-|2933880|2934832	28,62,50	464,681,520	12,2,12	532,775,644	200	200	0	0.0	0.057,0.083,0.088	0.022,0.003,0.018	0.062
chr4:2934077-2934239:2934326-2934629|-|2933880|2934832	ENSG00000109736.15_4	MFSD10	chr4	-	2934077	2934239	2934326	2934629	2933771	2933880	2934832	2934936	chr4:2934077-2934239:2934326-2934629|-|2933880|2934832	29,58,46	464,681,520	2,9,12	532,775,644	200	200	0	0.0	0.059,0.078,0.081	0.004,0.011,0.018	0.062
chr8:144525329-144525447:144532693-144532821|-|144523290|144547886	ENSG00000014164.7_3	ZC3H3	chr8	-	144525329	144525447	144532693	144532821	144523105	144523290	144547886	144548018	chr8:144525329-144525447:144532693-144532821|-|144523290|144547886	8,2,2	49,31,18	0,0,0	13,21,20	200	200	6.66610584965e-05	0.00196608125334	0.14,0.061,0.1	0.0,0.0,0.0	0.1
chr8:141889569-141889736:141935763-141935848|-|141874498|142011223	ENSG00000169398.19_6	PTK2	chr8	-	141889569	141889736	141935763	141935848	141874410	141874498	142011223	142011257	chr8:141889569-141889736:141935763-141935848|-|141874498|142011223	435,338,463	638,556,666	172,222,204	710,759,490	185	200	2.01402228228e-11	3.22895676987e-09	0.424,0.397,0.429	0.208,0.24,0.31	0.164
chr2:106002624-106002997:106013103-106013154|-|105990190|106015298	ENSG00000115641.19_5	FHL2	chr2	-	106002624	106002997	106013103	106013154	105990015	105990190	106015298	106015508	chr2:106002624-106002997:106013103-106013154|-|105990190|106015298	266,217,253	481,460,407	63,92,107	223,307,275	151	200	7.48581201315e-06	0.000326690653981	0.423,0.385,0.452	0.272,0.284,0.34	0.121
chr7:44687042-44687129:44687255-44687358|+|44685117|44706334	ENSG00000105953.15_4	OGDH	chr7	+	44687042	44687129	44687255	44687358	44684925	44685117	44706334	44706450	chr7:44687042-44687129:44687255-44687358|+|44685117|44706334	234,155,254	1993,1932,1881	166,112,100	2919,2742,1797	187	200	2.57127652503e-13	5.50792245977e-11	0.112,0.079,0.126	0.057,0.042,0.056	0.054
chr1:167741511-167741725:167742474-167742605|+|167734986|167757056	ENSG00000197965.12_5	MPZL1	chr1	+	167741511	167741725	167742474	167742605	167734819	167734986	167757056	167757081	chr1:167741511-167741725:167742474-167742605|+|167734986|167757056	1298,721,1443	47,33,55	1019,942,904	274,307,219	200	200	0	0.0	0.965,0.956,0.963	0.788,0.754,0.805	0.179
chr8:62494111-62494243:62519523-62519881|-|62489417|62531536	ENSG00000198363.18_4	ASPH	chr8	-	62494111	62494243	62519523	62519881	62489330	62489417	62531536	62531578	chr8:62494111-62494243:62519523-62519881|-|62489417|62531536	282,359,290	23,21,28	169,225,142	30,59,28	200	200	6.02600980226e-09	6.34332380984e-07	0.925,0.945,0.912	0.849,0.792,0.835	0.102
chr8:62496502-62496588:62519523-62519881|-|62489417|62531536	ENSG00000198363.18_4	ASPH	chr8	-	62496502	62496588	62519523	62519881	62489330	62489417	62531536	62531578	chr8:62496502-62496588:62519523-62519881|-|62489417|62531536	282,359,290	1317,1632,1737	169,225,142	2276,3318,1687	200	186	0	0.0	0.166,0.17,0.134	0.065,0.059,0.073	0.091
chr8:62496502-62496588:62550518-62550562|-|62489417|62550880	ENSG00000198363.18_4	ASPH	chr8	-	62496502	62496588	62550518	62550562	62489330	62489417	62550880	62550922	chr8:62496502-62496588:62550518-62550562|-|62489417|62550880	2939,5041,3725	700,902,1019	3142,4177,2815	1141,1736,941	144	186	1.55778081545e-08	1.48996064028e-06	0.844,0.878,0.825	0.781,0.757,0.794	0.072
chr8:62496502-62496588:62550518-62550562|-|62489417|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62496502	62496588	62550518	62550562	62489330	62489417	62555446	62555479	chr8:62496502-62496588:62550518-62550562|-|62489417|62555446	56,164,102	700,904,1020	49,86,32	1142,1738,941	144	186	1.40554234918e-13	3.08261536684e-11	0.094,0.19,0.114	0.053,0.06,0.042	0.081
chr8:62496502-62496588:62550518-62550919|-|62489417|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62496502	62496588	62550518	62550919	62489330	62489417	62555446	62555479	chr8:62496502-62496588:62550518-62550919|-|62489417|62555446	367,634,499	700,904,1020	446,564,370	1142,1738,941	200	186	9.90653718747e-06	0.000411276232672	0.328,0.395,0.313	0.266,0.232,0.268	0.09
chr8:62496502-62496588:62550518-62550922|-|62489417|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62496502	62496588	62550518	62550922	62489330	62489417	62555446	62555479	chr8:62496502-62496588:62550518-62550922|-|62489417|62555446	2401,4178,3126	700,904,1020	2759,3385,2120	1142,1738,941	200	186	4.63682026108e-09	4.98006561989e-07	0.761,0.811,0.74	0.692,0.644,0.677	0.1
chr8:62531536-62531578:62550518-62550562|-|62496588|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62531536	62531578	62550518	62550562	62496502	62496588	62555446	62555479	chr8:62531536-62531578:62550518-62550562|-|62496588|62555446	56,164,102	221,245,281	49,86,32	441,631,266	144	142	9.48854994576e-10	1.15897146112e-07	0.2,0.398,0.264	0.099,0.118,0.106	0.18
chr8:62531536-62531578:62550518-62550919|-|62496588|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62531536	62531578	62550518	62550919	62496502	62496588	62555446	62555479	chr8:62531536-62531578:62550518-62550919|-|62496588|62555446	367,634,499	221,245,281	446,564,370	441,631,266	200	142	4.37089305161e-06	0.000207871729392	0.541,0.648,0.558	0.418,0.388,0.497	0.148
chr8:62531536-62531578:62550518-62550922|-|62496588|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62531536	62531578	62550518	62550922	62496502	62496588	62555446	62555479	chr8:62531536-62531578:62550518-62550922|-|62496588|62555446	2401,4178,3126	221,245,281	2759,3385,2120	441,631,266	200	142	2.59126053948e-13	5.54150966533e-11	0.885,0.924,0.888	0.816,0.792,0.85	0.08
chr8:62546241-62546286:62550518-62550562|-|62531578|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62546241	62546286	62550518	62550562	62531536	62531578	62555446	62555479	chr8:62546241-62546286:62550518-62550562|-|62531578|62555446	59,172,107	400,487,442	49,87,32	518,725,401	144	145	1.07844181363e-08	1.07710317368e-06	0.129,0.262,0.196	0.087,0.108,0.074	0.106
chr8:62546241-62546286:62550518-62550922|-|62531578|62555446	ENSG00000198363.18_4	ASPH	chr8	-	62546241	62546286	62550518	62550922	62531536	62531578	62555446	62555479	chr8:62546241-62546286:62550518-62550922|-|62531578|62555446	2404,4186,3131	400,487,442	2759,3386,2120	518,725,401	200	145	0.00014320743295	0.00365079701346	0.813,0.862,0.837	0.794,0.772,0.793	0.051
chr6:163899811-163899928:163956013-163956148|+|163836367|163983013	ENSG00000112531.17_4	QKI	chr6	+	163899811	163899928	163956013	163956148	163836269	163836367	163983013	163983101	chr6:163899811-163899928:163956013-163956148|+|163836367|163983013	21,20,18	11,0,1	3,11,7	202,135,132	200	200	0	0.0	0.656,1.0,0.947	0.015,0.075,0.05	0.821
chr14:50262926-50263046:50264090-50264180|-|50262662|50266192	ENSG00000165525.18_3	NEMF	chr14	-	50262926	50263046	50264090	50264180	50262508	50262662	50266192	50266242	chr14:50262926-50263046:50264090-50264180|-|50262662|50266192	3,6,5	11,26,31	0,0,0	11,16,19	190	200	1.5733527533e-06	8.68210173424e-05	0.223,0.195,0.145	0.0,0.0,0.0	0.188
chr14:50262950-50263046:50264090-50264180|-|50262662|50266192	ENSG00000165525.18_3	NEMF	chr14	-	50262950	50263046	50264090	50264180	50262508	50262662	50266192	50266242	chr14:50262950-50263046:50264090-50264180|-|50262662|50266192	3,6,5	25,60,56	0,0,0	19,24,27	190	196	5.85866282429e-05	0.00176803622128	0.11,0.094,0.084	0.0,0.0,0.0	0.096
chr6:149893420-149893480:149899957-149900085|+|149887670|149900969	ENSG00000055211.14_4	GINM1	chr6	+	149893420	149893480	149899957	149900085	149887429	149887670	149900969	149901126	chr6:149893420-149893480:149899957-149900085|+|149887670|149900969	246,204,350	10,0,0	115,114,139	10,21,6	160	200	2.59920751589e-10	3.45683859086e-08	0.969,1.0,1.0	0.935,0.872,0.967	0.065
chr17:4200011-4200104:4210315-4210418|-|4192703|4269565	ENSG00000132388.12_2	UBE2G1	chr17	-	4200011	4200104	4210315	4210418	4192524	4192703	4269565	4269923	chr17:4200011-4200104:4210315-4210418|-|4192703|4269565	483,458,555	386,408,494	416,378,360	552,485,484	200	193	1.31851389883e-05	0.000522615392042	0.547,0.52,0.52	0.421,0.429,0.418	0.106
chr6:88187079-88187257:88210875-88211027|+|88182737|88216099	ENSG00000164414.18_4	SLC35A1	chr6	+	88187079	88187257	88210875	88211027	88182642	88182737	88216099	88216166	chr6:88187079-88187257:88210875-88211027|+|88182737|88216099	135,128,150	5,3,5	109,150,90	22,11,9	200	200	7.37443989995e-06	0.000322810402149	0.964,0.977,0.968	0.832,0.932,0.909	0.079
chr10:33192527-33192601:33195392-33195490|-|33190563|33197295	ENSG00000150093.19_4	ITGB1	chr10	-	33192527	33192601	33195392	33195490	33190491	33190563	33197295	33197462	chr10:33192527-33192601:33195392-33195490|-|33190563|33197295	86,67,75	2,0,0	51,46,82	31,0,0	198	174	0.000402616155446	0.00827075217044	0.974,1.0,1.0	0.591,1.0,1.0	0.128
chr10:33192527-33192601:33195392-33195508|-|33190563|33197295	ENSG00000150093.19_4	ITGB1	chr10	-	33192527	33192601	33195392	33195508	33190491	33190563	33197295	33197462	chr10:33192527-33192601:33195392-33195508|-|33190563|33197295	104,86,82	2,0,0	61,52,85	31,0,0	200	174	0.000131608828478	0.00341967907447	0.978,1.0,1.0	0.631,1.0,1.0	0.116
chr10:33224910-33225009:33225144-33225351|-|33224486|33247072	ENSG00000150093.19_4	ITGB1	chr10	-	33224910	33225009	33225144	33225351	33224419	33224486	33247072	33247160	chr10:33224910-33225009:33225144-33225351|-|33224486|33247072	70,28,35	4,0,1	48,20,25	7,4,6	200	199	0.000233675347598	0.00539128391573	0.946,1.0,0.972	0.872,0.833,0.806	0.136
chr10:33224910-33225009:33225169-33225351|-|33224486|33247072	ENSG00000150093.19_4	ITGB1	chr10	-	33224910	33225009	33225169	33225351	33224419	33224486	33247072	33247160	chr10:33224910-33225009:33225169-33225351|-|33224486|33247072	70,27,39	4,0,1	45,33,26	7,4,6	200	199	0.000406708192496	0.00833005250469	0.946,1.0,0.975	0.865,0.891,0.812	0.118
chr10:33224910-33225009:33225199-33225351|-|33224486|33247072	ENSG00000150093.19_4	ITGB1	chr10	-	33224910	33225009	33225199	33225351	33224419	33224486	33247072	33247160	chr10:33224910-33225009:33225199-33225351|-|33224486|33247072	50,24,30	4,0,1	32,11,13	7,4,6	200	199	3.78799854462e-05	0.00124598372173	0.926,1.0,0.968	0.82,0.732,0.683	0.22
chr10:33224910-33225009:33225277-33225351|-|33224486|33247072	ENSG00000150093.19_4	ITGB1	chr10	-	33224910	33225009	33225277	33225351	33224419	33224486	33247072	33247160	chr10:33224910-33225009:33225277-33225351|-|33224486|33247072	59,26,35	4,0,1	34,21,20	7,4,6	174	199	0.000111266669428	0.00297778717697	0.944,1.0,0.976	0.847,0.857,0.792	0.141
chr19:6361879-6361935:6362456-6362553|+|6361783|6364462	ENSG00000125656.10_6	CLPP	chr19	+	6361879	6361935	6362456	6362553	6361684	6361783	6364462	6365201	chr19:6361879-6361935:6362456-6362553|+|6361783|6364462	1033,941,1017	3295,3181,2995	119,181,287	1305,1500,1963	156	197	0	0.0	0.284,0.272,0.3	0.103,0.132,0.156	0.155
chr20:33325140-33325210:33326662-33326736|-|33324562|33328166	ENSG00000198646.14_5	NCOA6	chr20	-	33325140	33325210	33326662	33326736	33324493	33324562	33328166	33331145	chr20:33325140-33325210:33326662-33326736|-|33324562|33328166	13,14,3	1,0,0	14,10,10	0,3,5	174	170	0.000327895118127	0.00705434784553	0.927,1.0,1.0	1.0,0.765,0.661	0.167
chr6:46985329-46985755:46986215-46986318|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46986215	46986318	46984427	46984504	46988466	46988525	chr6:46985329-46985755:46986215-46986318|-|46984504|46988466	21,17,29	7,29,19	8,21,7	30,86,27	200	200	1.32871141377e-05	0.000526009555377	0.75,0.37,0.604	0.211,0.196,0.206	0.37
chr6:46985329-46985755:46987157-46987250|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46987157	46987250	46984427	46984504	46988466	46988525	chr6:46985329-46985755:46987157-46987250|-|46984504|46988466	3,10,2	7,29,19	0,6,1	30,86,27	193	200	0.000377904603658	0.00786476538554	0.308,0.263,0.098	0.0,0.067,0.037	0.188
chr6:46985329-46985755:46987159-46987248|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46987159	46987248	46984427	46984504	46988466	46988525	chr6:46985329-46985755:46987159-46987248|-|46984504|46988466	7,13,2	7,29,19	1,1,3	30,86,27	189	200	3.12324701057e-06	0.000156150221414	0.514,0.322,0.1	0.034,0.012,0.105	0.262
chr6:46985329-46985755:46987159-46987250|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46987159	46987250	46984427	46984504	46988466	46988525	chr6:46985329-46985755:46987159-46987250|-|46984504|46988466	6,26,4	7,29,19	1,6,4	30,86,27	191	200	3.95098480221e-06	0.000190505536868	0.473,0.484,0.181	0.034,0.068,0.134	0.301
chr6:46985329-46985755:46987908-46988233|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46987908	46988233	46984427	46984504	46988466	46988525	chr6:46985329-46985755:46987908-46988233|-|46984504|46988466	144,195,141	7,29,19	108,247,125	30,86,27	200	200	4.15725609049e-07	2.73342772773e-05	0.954,0.871,0.881	0.783,0.742,0.822	0.12
chr6:46985329-46985755:46986215-46986318|-|46984504|46989693	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46986215	46986318	46984427	46984504	46989693	46989794	chr6:46985329-46985755:46986215-46986318|-|46984504|46989693	13,16,26	5,6,3	6,20,5	6,26,7	200	200	3.11511547908e-05	0.0010620761832	0.722,0.727,0.897	0.5,0.435,0.417	0.331
chr6:46985329-46985755:46987159-46987250|-|46984504|46989693	ENSG00000153292.16_5	ADGRF1	chr6	-	46985329	46985755	46987159	46987250	46984427	46984504	46989693	46989794	chr6:46985329-46985755:46987159-46987250|-|46984504|46989693	3,13,5	5,6,3	3,1,3	6,26,7	191	200	0.000406958571917	0.00833321157951	0.386,0.694,0.636	0.344,0.039,0.31	0.341
chr6:46985489-46985755:46986215-46986318|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46986215	46986318	46984427	46984504	46988466	46988525	chr6:46985489-46985755:46986215-46986318|-|46984504|46988466	21,17,29	7,29,18	8,21,7	30,86,29	200	200	9.46908039945e-06	0.000396816710558	0.75,0.37,0.617	0.211,0.196,0.194	0.379
chr6:46985489-46985755:46987157-46987250|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46987157	46987250	46984427	46984504	46988466	46988525	chr6:46985489-46985755:46987157-46987250|-|46984504|46988466	3,10,2	7,29,18	0,6,1	30,86,29	193	200	0.000291135992448	0.0064091736778	0.308,0.263,0.103	0.0,0.067,0.035	0.191
chr6:46985489-46985755:46987159-46987248|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46987159	46987248	46984427	46984504	46988466	46988525	chr6:46985489-46985755:46987159-46987248|-|46984504|46988466	7,13,2	7,29,18	1,1,3	30,86,29	189	200	2.22111936421e-06	0.000116570284121	0.514,0.322,0.105	0.034,0.012,0.099	0.265
chr6:46985489-46985755:46987159-46987250|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46987159	46987250	46984427	46984504	46988466	46988525	chr6:46985489-46985755:46987159-46987250|-|46984504|46988466	6,26,4	7,29,18	1,6,4	30,86,29	191	200	2.10826929403e-06	0.000111694892557	0.473,0.484,0.189	0.034,0.068,0.126	0.306
chr6:46985489-46985755:46987908-46988233|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46987908	46988233	46984427	46984504	46988466	46988525	chr6:46985489-46985755:46987908-46988233|-|46984504|46988466	144,195,141	7,29,18	108,247,125	30,86,29	200	200	1.2429149554e-07	9.59309780325e-06	0.954,0.871,0.887	0.783,0.742,0.812	0.125
chr6:46985489-46985755:46986215-46986318|-|46984504|46989693	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46986215	46986318	46984427	46984504	46989693	46989794	chr6:46985489-46985755:46986215-46986318|-|46984504|46989693	13,16,26	5,6,2	6,20,5	6,26,9	200	200	2.08265585002e-05	0.000760195957277	0.722,0.727,0.929	0.5,0.435,0.357	0.362
chr6:46985489-46985755:46987159-46987250|-|46984504|46989693	ENSG00000153292.16_5	ADGRF1	chr6	-	46985489	46985755	46987159	46987250	46984427	46984504	46989693	46989794	chr6:46985489-46985755:46987159-46987250|-|46984504|46989693	3,13,5	5,6,2	3,1,3	6,26,9	191	200	0.000181376381086	0.00440075297795	0.386,0.694,0.724	0.344,0.039,0.259	0.387
chr6:46985686-46985732:46986215-46986318|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985686	46985732	46986215	46986318	46984427	46984504	46988466	46988525	chr6:46985686-46985732:46986215-46986318|-|46984504|46988466	21,17,29	8,24,16	8,21,7	25,74,18	200	146	1.42133153718e-05	0.000556515274016	0.657,0.341,0.57	0.189,0.172,0.221	0.329
chr6:46985686-46985732:46987157-46987250|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985686	46985732	46987157	46987250	46984427	46984504	46988466	46988525	chr6:46985686-46985732:46987157-46987250|-|46984504|46988466	3,10,2	8,24,16	0,6,1	25,74,18	193	146	0.000482006755556	0.0095276446661	0.221,0.24,0.086	0.0,0.058,0.04	0.15
chr6:46985686-46985732:46987159-46987248|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985686	46985732	46987159	46987248	46984427	46984504	46988466	46988525	chr6:46985686-46985732:46987159-46987248|-|46984504|46988466	7,13,2	8,24,16	1,1,3	25,74,18	189	146	1.92467256122e-06	0.000103415002309	0.403,0.295,0.088	0.03,0.01,0.114	0.211
chr6:46985686-46985732:46987159-46987250|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985686	46985732	46987159	46987250	46984427	46984504	46988466	46988525	chr6:46985686-46985732:46987159-46987250|-|46984504|46988466	6,26,4	8,24,16	1,6,4	25,74,18	191	146	5.00322344266e-06	0.000232364713567	0.364,0.453,0.16	0.03,0.058,0.145	0.248
chr6:46985686-46985732:46987908-46988233|-|46984504|46988466	ENSG00000153292.16_5	ADGRF1	chr6	-	46985686	46985732	46987908	46988233	46984427	46984504	46988466	46988525	chr6:46985686-46985732:46987908-46988233|-|46984504|46988466	144,195,141	8,24,16	108,247,125	25,74,18	200	146	5.03350517999e-05	0.00156752166636	0.929,0.856,0.865	0.759,0.709,0.835	0.116
