ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr1:214505535-214507546|+|214505360|214507651	ENSG00000143499.14_3	SMYD2	chr1	+	214505360	214507651	214505360	214505535	214507546	214507651	chr1:214505535-214507546|+|214505360|214507651	92,58,81	27,24,23	43,37,58	1,6,0	200	100	4.54171030007e-07	2.50016357097e-05	0.63,0.547,0.638	0.956,0.755,1.0	-0.299
chr3:49734655-49734800|+|49734575|49734900	ENSG00000164068.16_3	RNF123	chr3	+	49734575	49734900	49734575	49734655	49734800	49734900	chr3:49734655-49734800|+|49734575|49734900	26,30,31	0,0,13	29,55,25	0,0,0	200	100	0.000376432875483	0.00659986005272	1.0,1.0,0.544	1.0,1.0,1.0	-0.152
chr10:12291717-12292312|+|12291579|12292318	ENSG00000151465.14_4	CDC123	chr10	+	12291579	12292318	12291579	12291717	12292312	12292318	chr10:12291717-12292312|+|12291579|12292318	109,84,100	26,32,17	72,67,81	0,0,13	200	100	5.78047593414e-06	0.000214442837553	0.677,0.568,0.746	1.0,1.0,0.757	-0.255
chr3:49053318-49053405|-|49052957|49053773	ENSG00000178149.17_5	DALRD3	chr3	-	49052957	49053773	49052957	49053318	49053405	49053773	chr3:49053318-49053405|-|49052957|49053773	125,125,105	0,0,15	151,231,187	0,0,0	187	100	3.78514363236e-05	0.00101932340727	1.0,1.0,0.789	1.0,1.0,1.0	-0.07
chr3:195974356-195975077|-|195974237|195975194	ENSG00000161217.12_4	PCYT1A	chr3	-	195974237	195975194	195974237	195974356	195975077	195975194	chr3:195974356-195975077|-|195974237|195975194	73,46,71	5,0,5	82,90,52	0,0,0	200	100	0.000176509800265	0.00356712639185	0.88,1.0,0.877	1.0,1.0,1.0	-0.081
chr1:46739137-46739261|+|46739026|46739342	ENSG00000085999.13_5	RAD54L	chr1	+	46739026	46739342	46739026	46739137	46739261	46739342	chr1:46739137-46739261|+|46739026|46739342	78,27,83	5,2,7	54,38,34	1,0,0	200	100	3.26459449572e-05	0.000901277884749	0.886,0.871,0.856	0.964,1.0,1.0	-0.117
chr5:14507146-14507230|+|14506902|14507369	ENSG00000038382.20_4	TRIO	chr5	+	14506902	14507369	14506902	14507146	14507230	14507369	chr5:14507146-14507230|+|14506902|14507369	140,53,163	16,19,48	204,131,203	14,9,19	184	100	5.18241116544e-05	0.00131802289771	0.826,0.603,0.649	0.888,0.888,0.853	-0.184
chr17:7296271-7296462|-|7296164|7296627	ENSG00000187838.17_5	PLSCR3	chr17	-	7296164	7296627	7296164	7296271	7296462	7296627	chr17:7296271-7296462|-|7296164|7296627	78,74,94	326,455,391	71,65,51	101,206,185	200	100	0.000300626684869	0.00547420219192	0.107,0.075,0.107	0.26,0.136,0.121	-0.076
chr11:94704229-94704347|-|94704140|94704436	ENSG00000150316.12_3	CWC15	chr11	-	94704140	94704436	94704140	94704229	94704347	94704436	chr11:94704229-94704347|-|94704140|94704436	36,41,27	1,22,6	23,29,30	0,0,1	200	100	7.5584806225e-07	3.85797011635e-05	0.947,0.482,0.692	1.0,1.0,0.938	-0.272
chr20:42157385-42157850|+|42157296|42158008	ENSG00000185513.16_6	L3MBTL1	chr20	+	42157296	42158008	42157296	42157385	42157850	42158008	chr20:42157385-42157850|+|42157296|42158008	31,5,15	2,2,5	20,15,15	0,0,1	200	100	4.88972452013e-05	0.0012566113971	0.886,0.556,0.6	1.0,1.0,0.882	-0.28
chr11:67810330-67810412|+|67810120|67810498	ENSG00000110719.10_5	TCIRG1	chr11	+	67810120	67810498	67810120	67810330	67810412	67810498	chr11:67810330-67810412|+|67810120|67810498	98,34,62	397,500,451	81,50,43	167,213,269	182	100	0.000144710536185	0.00302584797849	0.119,0.036,0.07	0.21,0.114,0.081	-0.06
chr11:67816904-67817129|+|67816614|67817255	ENSG00000110719.10_5	TCIRG1	chr11	+	67816614	67817255	67816614	67816904	67817129	67817255	chr11:67816904-67817129|+|67816614|67817255	265,144,231	29,28,35	130,107,179	5,10,13	200	100	0.000577682842374	0.00934064423647	0.82,0.72,0.767	0.929,0.843,0.873	-0.113
chr11:67817891-67818207|+|67817869|67818288	ENSG00000110719.10_5	TCIRG1	chr11	+	67817869	67818288	67817869	67817891	67818207	67818288	chr11:67817891-67818207|+|67817869|67818288	105,130,95	9,6,9	97,110,105	1,0,1	200	100	1.59064848626e-07	1.02338207942e-05	0.854,0.915,0.841	0.98,1.0,0.981	-0.117
chr6:43309949-43310206|-|43309849|43310304	ENSG00000171467.16_6	ZNF318	chr6	-	43309849	43310304	43309849	43309949	43310206	43310304	chr6:43309949-43310206|-|43309849|43310304	9,12,8	2,4,2	15,20,9	0,0,0	200	100	1.38904032132e-06	6.55359908524e-05	0.692,0.6,0.667	1.0,1.0,1.0	-0.347
chr10:123718925-123719015|-|123718838|123719122	ENSG00000107672.15_3	NSMCE4A	chr10	-	123718838	123719122	123718838	123718925	123719015	123719122	chr10:123718925-123719015|-|123718838|123719122	45,52,68	216,436,310	83,118,97	258,286,323	190	100	3.67860086059e-07	2.10538398555e-05	0.099,0.059,0.104	0.145,0.178,0.136	-0.066
chr2:74732739-74732863|-|74732663|74732897	ENSG00000115289.14_4	PCGF1	chr2	-	74732663	74732897	74732663	74732739	74732863	74732897	chr2:74732739-74732863|-|74732663|74732897	272,306,235	8,14,6	138,177,179	1,1,1	200	100	2.18086748589e-05	0.000648125224442	0.944,0.916,0.951	0.986,0.989,0.989	-0.051
chr16:718411-718508|+|718357|718708	ENSG00000140983.14_4	RHOT2	chr16	+	718357	718708	718357	718411	718508	718708	chr16:718411-718508|+|718357|718708	180,148,190	30,24,41	147,132,120	0,0,0	197	100	0	0.0	0.753,0.758,0.702	1.0,1.0,1.0	-0.262
chr16:720773-720891|+|720467|720940	ENSG00000140983.14_4	RHOT2	chr16	+	720467	720940	720467	720773	720891	720940	chr16:720773-720891|+|720467|720940	135,83,95	448,423,480	123,120,142	263,268,272	200	100	1.05347064405e-09	1.20399916682e-07	0.131,0.089,0.09	0.19,0.183,0.207	-0.09
chr9:130941267-130941351|-|130940987|130941694	ENSG00000148337.21_6	CIZ1	chr9	-	130940987	130941694	130940987	130941267	130941351	130941694	chr9:130941267-130941351|-|130940987|130941694	986,644,940	111,0,85	836,972,1038	0,0,0	184	100	0	0.0	0.828,1.0,0.857	1.0,1.0,1.0	-0.105
chr9:130952880-130952966|-|130952795|130953141	ENSG00000148337.21_6	CIZ1	chr9	-	130952795	130953141	130952795	130952880	130952966	130953141	chr9:130952880-130952966|-|130952795|130953141	18,15,13	0,4,6	32,39,25	2,0,0	186	100	9.09573342578e-05	0.00206242813187	1.0,0.668,0.538	0.896,1.0,1.0	-0.23
chr19:55658389-55658493|-|55658052|55658536	ENSG00000105048.17_5	TNNT1	chr19	-	55658052	55658536	55658052	55658389	55658493	55658536	chr19:55658389-55658493|-|55658052|55658536	2,4,5	31,130,64	8,10,4	39,46,39	200	100	0.000612834811008	0.00976317483979	0.031,0.015,0.038	0.093,0.098,0.049	-0.052
chr1:155279756-155279833|+|155279543|155279975	ENSG00000160752.14_2	FDPS	chr1	+	155279543	155279975	155279543	155279756	155279833	155279975	chr1:155279756-155279833|+|155279543|155279975	55,189,73	368,1275,475	82,76,53	183,263,248	177	100	3.2267126393e-07	1.90603935536e-05	0.078,0.077,0.08	0.202,0.14,0.108	-0.072
chr1:155280244-155280337|+|155280126|155280505	ENSG00000160752.14_2	FDPS	chr1	+	155280126	155280505	155280126	155280244	155280337	155280505	chr1:155280244-155280337|+|155280126|155280505	16,91,29	0,14,4	16,15,12	0,1,0	193	100	9.12734798643e-05	0.00206728013102	1.0,0.771,0.79	1.0,0.886,1.0	-0.108
chr1:155989958-155990127|-|155989803|155990145	ENSG00000163479.14_4	SSR2	chr1	-	155989803	155990145	155989803	155989958	155990127	155990145	chr1:155989958-155990127|-|155989803|155990145	34,25,22	4,2,6	20,12,32	0,1,1	200	100	0.000220669424749	0.00425398402315	0.81,0.862,0.647	1.0,0.857,0.941	-0.16
chr22:20113891-20114483|+|20113825|20114704	ENSG00000099901.17_5	RANBP1	chr22	+	20113825	20114704	20113825	20113891	20114483	20114704	chr22:20113891-20114483|+|20113825|20114704	101,95,89	0,35,0	51,37,46	0,0,0	200	100	0.000266863215257	0.00497005727969	1.0,0.576,1.0	1.0,1.0,1.0	-0.141
chr22:20113891-20114539|+|20113825|20114704	ENSG00000099901.17_5	RANBP1	chr22	+	20113825	20114704	20113825	20113891	20114539	20114704	chr22:20113891-20114539|+|20113825|20114704	101,95,89	0,34,0	51,37,46	0,0,0	200	100	0.000235963344877	0.00449466203666	1.0,0.583,1.0	1.0,1.0,1.0	-0.139
chr21:33038658-33038761|+|33038468|33038831	ENSG00000142168.14_2	SOD1	chr21	+	33038468	33038831	33038468	33038658	33038761	33038831	chr21:33038658-33038761|+|33038468|33038831	23,15,18	10,5,3	20,15,11	0,0,0	200	100	4.58699955797e-09	4.45398867369e-07	0.535,0.6,0.75	1.0,1.0,1.0	-0.372
chr4:1374535-1374667|+|1374439|1374776	ENSG00000163945.16_4	UVSSA	chr4	+	1374439	1374776	1374439	1374535	1374667	1374776	chr4:1374535-1374667|+|1374439|1374776	26,26,15	2,8,3	29,40,14	0,2,1	200	100	0.000308660094748	0.00559005912737	0.867,0.619,0.714	1.0,0.909,0.875	-0.195
chr19:7600088-7600394|+|7600012|7600463	ENSG00000268614.1_7	AC008878.2	chr19	+	7600012	7600463	7600012	7600088	7600394	7600463	chr19:7600088-7600394|+|7600012|7600463	9,16,19	7,4,10	25,27,10	1,4,1	200	100	0.000504842039785	0.00835550224607	0.391,0.667,0.487	0.926,0.771,0.833	-0.328
chr14:77746026-77746165|-|77745879|77746271	ENSG00000009830.11_7	POMT2	chr14	-	77745879	77746271	77745879	77746026	77746165	77746271	chr14:77746026-77746165|-|77745879|77746271	166,160,175	6,8,4	142,150,186	2,0,0	200	100	3.9898500598e-05	0.0010639889279	0.933,0.909,0.956	0.973,1.0,1.0	-0.058
chr14:77746561-77746734|-|77746502|77746806	ENSG00000009830.11_7	POMT2	chr14	-	77746502	77746806	77746502	77746561	77746734	77746806	chr14:77746561-77746734|-|77746502|77746806	36,58,25	6,8,3	57,38,35	0,4,0	200	100	0.000334663991704	0.00599645696223	0.75,0.784,0.806	1.0,0.826,1.0	-0.162
chr6:31636949-31637169|+|31636873|31637241	ENSG00000204435.13_4	CSNK2B	chr6	+	31636873	31637241	31636873	31636949	31637169	31637241	chr6:31636949-31637169|+|31636873|31637241	234,266,236	25,0,0	221,232,272	0,0,0	200	100	3.42280694821e-06	0.000138572847636	0.824,1.0,1.0	1.0,1.0,1.0	-0.059
chr7:1608996-1609481|-|1608759|1609629	ENSG00000157778.8_2	PSMG3	chr7	-	1608759	1609629	1608759	1608996	1609481	1609629	chr7:1608996-1609481|-|1608759|1609629	488,481,594	18,31,10	469,366,465	1,2,1	200	100	6.20292706088e-12	1.15875085669e-09	0.931,0.886,0.967	0.996,0.989,0.996	-0.066
chr15:85112914-85113942|-|85112735|85114026	ENSG00000189136.9_3	UBE2Q2P1	chr15	-	85112735	85114026	85112735	85112914	85113942	85114026	chr15:85112914-85113942|-|85112735|85114026	24,18,24	4,1,4	39,25,21	0,0,0	200	100	3.68889531799e-06	0.000148042569899	0.75,0.9,0.75	1.0,1.0,1.0	-0.2
chr10:75541957-75542057|+|75541805|75542182	ENSG00000172586.8_3	CHCHD1	chr10	+	75541805	75542182	75541805	75541957	75542057	75542182	chr10:75541957-75542057|+|75541805|75542182	314,150,319	24,0,34	139,174,150	0,0,9	200	100	0.000131763408492	0.00280290473752	0.867,1.0,0.824	1.0,1.0,0.893	-0.067
chr10:75542199-75542835|+|75542080|75543129	ENSG00000172586.8_3	CHCHD1	chr10	+	75542080	75543129	75542080	75542199	75542835	75543129	chr10:75542199-75542835|+|75542080|75543129	93,102,120	39,34,41	73,84,79	0,0,0	200	100	0	0.0	0.544,0.6,0.594	1.0,1.0,1.0	-0.421
chr8:145665859-145666100|-|145665814|145666281	ENSG00000160949.17_3	TONSL	chr8	-	145665814	145666281	145665814	145665859	145666100	145666281	chr8:145665859-145666100|-|145665814|145666281	41,21,56	839,418,915	31,50,33	225,166,201	200	100	1.56541446472e-14	4.84107711901e-12	0.024,0.025,0.03	0.064,0.131,0.076	-0.064
chr8:145667534-145667623|-|145667419|145667791	ENSG00000160949.17_3	TONSL	chr8	-	145667419	145667791	145667419	145667534	145667623	145667791	chr8:145667534-145667623|-|145667419|145667791	275,97,242	701,433,751	151,79,99	231,149,218	189	100	3.93869115578e-06	0.000156362214912	0.172,0.106,0.146	0.257,0.219,0.194	-0.082
chr12:69107588-69107688|+|69107509|69107778	ENSG00000111581.10_5	NUP107	chr12	+	69107509	69107778	69107509	69107588	69107688	69107778	chr12:69107588-69107688|+|69107509|69107778	42,17,20	13,4,13	49,40,22	5,3,3	200	100	0.000559954375778	0.00909394571183	0.618,0.68,0.435	0.831,0.87,0.786	-0.251
chr1:153517285-153517433|-|153517217|153517539	ENSG00000196154.12_4	S100A4	chr1	-	153517217	153517539	153517217	153517285	153517433	153517539	chr1:153517285-153517433|-|153517217|153517539	277,1173,670	291,2100,667	1302,2905,2031	994,1930,1603	200	100	7.42910199969e-06	0.000263136075737	0.322,0.218,0.334	0.396,0.429,0.388	-0.113
chr1:153963699-153964069|+|153963590|153964174	ENSG00000177954.14_5	RPS27	chr1	+	153963590	153964174	153963590	153963699	153964069	153964174	chr1:153963699-153964069|+|153963590|153964174	2361,3845,2734	277,432,279	1572,1820,2198	0,186,0	200	100	0	0.0	0.81,0.817,0.83	1.0,0.83,1.0	-0.124
chr1:154214041-154214175|+|154213988|154214273	ENSG00000143569.19_6	UBAP2L	chr1	+	154213988	154214273	154213988	154214041	154214175	154214273	chr1:154214041-154214175|+|154213988|154214273	16,15,18	32,49,77	16,18,22	24,15,20	200	100	6.11530295409e-05	0.00150233153547	0.2,0.133,0.105	0.25,0.375,0.355	-0.181
chr1:154942675-154942976|-|154942507|154943217	ENSG00000160691.18_6	SHC1	chr1	-	154942507	154943217	154942507	154942675	154942976	154943217	chr1:154942675-154942976|-|154942507|154943217	222,236,304	0,14,28	557,720,489	0,0,29	200	100	6.43541134067e-05	0.00156220034794	1.0,0.894,0.844	1.0,1.0,0.894	-0.052
chr3:123674962-123675201|-|123674892|123675209	ENSG00000175455.15_6	CCDC14	chr3	-	123674892	123675209	123674892	123674962	123675201	123675209	chr3:123674962-123675201|-|123674892|123675209	56,26,68	311,188,303	83,98,43	324,200,173	200	100	0.000227546315896	0.00435915250978	0.083,0.065,0.101	0.114,0.197,0.111	-0.058
chr4:74702576-74702680|+|74702356|74702802	ENSG00000124875.10_5	CXCL6	chr4	+	74702356	74702802	74702356	74702576	74702680	74702802	chr4:74702576-74702680|+|74702356|74702802	83,21,49	593,189,322	37,46,61	180,99,213	200	100	1.97953476655e-06	8.79817137002e-05	0.065,0.053,0.071	0.093,0.189,0.125	-0.073
chr17:2267477-2267604|+|2267352|2267670	ENSG00000141258.13_4	SGSM2	chr17	+	2267352	2267670	2267352	2267477	2267604	2267670	chr17:2267477-2267604|+|2267352|2267670	18,20,9	0,8,1	27,12,5	0,0,0	200	100	3.15296690567e-05	0.000873737463069	1.0,0.556,0.818	1.0,1.0,1.0	-0.209
chr17:2276080-2276246|+|2275874|2276375	ENSG00000141258.13_4	SGSM2	chr17	+	2275874	2276375	2275874	2276080	2276246	2276375	chr17:2276080-2276246|+|2275874|2276375	95,83,86	8,28,14	107,119,82	5,3,1	200	100	3.90994353561e-07	2.20351963329e-05	0.856,0.597,0.754	0.915,0.952,0.976	-0.212
chr2:131103058-131103142|+|131102948|131103272	ENSG00000136718.9_5	IMP4	chr2	+	131102948	131103272	131102948	131103058	131103142	131103272	chr2:131103058-131103142|+|131102948|131103272	128,105,134	0,0,32	55,56,59	0,0,0	184	100	5.23860710153e-05	0.00133047605206	1.0,1.0,0.695	1.0,1.0,1.0	-0.102
chr2:131103058-131103148|+|131102948|131103272	ENSG00000136718.9_5	IMP4	chr2	+	131102948	131103272	131102948	131103058	131103148	131103272	chr2:131103058-131103148|+|131102948|131103272	128,105,134	0,0,61	55,56,59	0,0,0	190	100	0.000510148558427	0.00842260076208	1.0,1.0,0.536	1.0,1.0,1.0	-0.155
chr5:74647140-74647341|+|74646892|74647435	ENSG00000113161.16_4	HMGCR	chr5	+	74646892	74647435	74646892	74647140	74647341	74647435	chr5:74647140-74647341|+|74646892|74647435	34,99,57	6,17,5	71,100,76	3,0,4	200	100	1.11505295575e-05	0.000368688803455	0.739,0.744,0.851	0.922,1.0,0.905	-0.164
chr6:32813562-32813644|-|32813451|32813739	ENSG00000168394.11_3	TAP1	chr6	-	32813451	32813739	32813451	32813562	32813644	32813739	chr6:32813562-32813644|-|32813451|32813739	6,11,10	2,0,7	13,12,11	0,0,0	182	100	9.22015334326e-06	0.000314176725172	0.622,1.0,0.44	1.0,1.0,1.0	-0.313
chr3:183906932-183907021|+|183906875|183907065	ENSG00000161204.11_4	ABCF3	chr3	+	183906875	183907065	183906875	183906932	183907021	183907065	chr3:183906932-183907021|+|183906875|183907065	12,14,7	3,3,1	19,20,15	0,0,0	189	100	2.47864876444e-05	0.000721513490772	0.679,0.712,0.787	1.0,1.0,1.0	-0.274
chr3:183906932-183907047|+|183906875|183907065	ENSG00000161204.11_4	ABCF3	chr3	+	183906875	183907065	183906875	183906932	183907047	183907065	chr3:183906932-183907047|+|183906875|183907065	52,31,34	0,12,0	55,52,51	0,0,0	200	100	0.000556774733143	0.00905429383756	1.0,0.564,1.0	1.0,1.0,1.0	-0.145
chr3:183910477-183910616|+|183910388|183910684	ENSG00000161204.11_4	ABCF3	chr3	+	183910388	183910684	183910388	183910477	183910616	183910684	chr3:183910477-183910616|+|183910388|183910684	245,277,282	17,10,31	281,224,264	0,14,0	200	100	1.52010532228e-06	7.06068465372e-05	0.878,0.933,0.82	1.0,0.889,1.0	-0.086
chr2:114384499-114384614|-|114384279|114384667	ENSG00000240356.6_4	RPL23AP7	chr2	-	114384279	114384667	114384279	114384499	114384614	114384667	chr2:114384499-114384614|-|114384279|114384667	120,170,192	6,8,6	111,166,153	0,0,0	200	100	1.07087641932e-06	5.21977789502e-05	0.909,0.914,0.941	1.0,1.0,1.0	-0.079
chr2:242592784-242592926|+|242592724|242592939	ENSG00000168397.17_5	ATG4B	chr2	+	242592724	242592939	242592724	242592784	242592926	242592939	chr2:242592784-242592926|+|242592724|242592939	39,25,65	139,164,171	45,53,32	58,81,82	200	100	2.7494749462e-05	0.000778334057655	0.123,0.071,0.16	0.28,0.247,0.163	-0.112
chr16:29465434-29465511|-|29465170|29465668	ENSG00000261740.6_6	BOLA2-SMG1P6	chr16	-	29465170	29465668	29465170	29465434	29465511	29465668	chr16:29465434-29465511|-|29465170|29465668	13,13,19	128,237,210	27,35,33	94,110,110	177	100	3.15549808505e-11	5.1382957977e-09	0.054,0.03,0.049	0.14,0.152,0.145	-0.101
chr2:128391864-128392178|+|128391750|128392258	ENSG00000169994.18_3	MYO7B	chr2	+	128391750	128392258	128391750	128391864	128392178	128392258	chr2:128391864-128392178|+|128391750|128392258	65,40,67	0,0,10	48,11,33	0,0,0	200	100	0.000399216751166	0.00690718178639	1.0,1.0,0.77	1.0,1.0,1.0	-0.077
chr12:56742843-56742946|-|56742712|56743045	ENSG00000170581.14_4	STAT2	chr12	-	56742712	56743045	56742712	56742843	56742946	56743045	chr12:56742843-56742946|-|56742712|56743045	69,70,78	181,273,284	121,167,93	212,316,190	200	100	5.68455526251e-06	0.000211738176332	0.16,0.114,0.121	0.222,0.209,0.197	-0.078
chr12:56743293-56743372|-|56743161|56743420	ENSG00000170581.14_4	STAT2	chr12	-	56743161	56743420	56743161	56743293	56743372	56743420	chr12:56743293-56743372|-|56743161|56743420	62,35,78	241,317,351	110,134,81	283,475,234	179	100	2.89270958601e-05	0.000811391810021	0.126,0.058,0.11	0.178,0.136,0.162	-0.061
chr11:46771905-46772077|-|46771872|46772161	ENSG00000175216.14_5	CKAP5	chr11	-	46771872	46772161	46771872	46771905	46772077	46772161	chr11:46771905-46772077|-|46771872|46772161	178,205,208	27,39,37	197,173,225	0,36,0	200	100	3.4032036097e-06	0.000138083016583	0.767,0.724,0.738	1.0,0.706,1.0	-0.159
chr2:232323098-232323711|-|232322976|232323836	ENSG00000115053.16_4	NCL	chr2	-	232322976	232323836	232322976	232323098	232323711	232323836	chr2:232323098-232323711|-|232322976|232323836	133,140,172	0,23,0	176,178,314	0,0,0	200	100	2.78551347932e-06	0.000117287965163	1.0,0.753,1.0	1.0,1.0,1.0	-0.082
chr11:67379443-67379590|+|67379189|67379736	ENSG00000167792.12_5	NDUFV1	chr11	+	67379189	67379736	67379189	67379443	67379590	67379736	chr11:67379443-67379590|+|67379189|67379736	252,286,226	0,0,53	131,149,186	0,0,0	200	100	3.85687227064e-05	0.00103377098639	1.0,1.0,0.681	1.0,1.0,1.0	-0.106
chr9:35738149-35738228|-|35738033|35738266	ENSG00000070610.14_4	GBA2	chr9	-	35738033	35738266	35738033	35738149	35738228	35738266	chr9:35738149-35738228|-|35738033|35738266	372,784,407	355,1180,399	606,1129,710	364,974,480	179	100	6.5512698314e-05	0.00158614000701	0.369,0.271,0.363	0.482,0.393,0.452	-0.108
chr9:35740359-35740522|-|35740205|35740581	ENSG00000070610.14_4	GBA2	chr9	-	35740205	35740581	35740205	35740359	35740522	35740581	chr9:35740359-35740522|-|35740205|35740581	118,411,164	411,1098,435	296,534,240	480,1023,471	200	100	1.1497117165e-05	0.000378787295245	0.126,0.158,0.159	0.236,0.207,0.203	-0.068
chr19:40711506-40711817|+|40711436|40711914	ENSG00000130758.8_4	MAP3K10	chr19	+	40711436	40711914	40711436	40711506	40711817	40711914	chr19:40711506-40711817|+|40711436|40711914	6,6,11	24,72,33	18,15,9	23,30,13	200	100	4.0921871715e-05	0.00108187198347	0.111,0.04,0.143	0.281,0.2,0.257	-0.148
chr19:1089957-1090085|-|1089890|1090144	ENSG00000099817.12_3	POLR2E	chr19	-	1089890	1090144	1089890	1089957	1090085	1090144	chr19:1089957-1090085|-|1089890|1090144	88,76,85	4,5,13	104,113,113	0,2,2	200	100	2.57123165215e-06	0.000110155874308	0.917,0.884,0.766	1.0,0.966,0.966	-0.122
chr3:9882300-9882374|-|9882215|9882459	ENSG00000156990.14_4	RPUSD3	chr3	-	9882215	9882459	9882215	9882300	9882374	9882459	chr3:9882300-9882374|-|9882215|9882459	42,18,30	10,1,4	61,68,46	0,1,2	174	100	4.95048893923e-06	0.000188011293553	0.707,0.912,0.812	1.0,0.975,0.93	-0.158
chr2:71216147-71216247|-|71216044|71216312	ENSG00000144043.12_4	TEX261	chr2	-	71216044	71216312	71216044	71216147	71216247	71216312	chr2:71216147-71216247|-|71216044|71216312	59,47,37	5,2,5	53,43,35	0,0,1	200	100	2.73928027132e-05	0.000776086902694	0.855,0.922,0.787	1.0,1.0,0.946	-0.127
chr2:178081320-178081587|+|178081269|178081668	ENSG00000170144.20_5	HNRNPA3	chr2	+	178081269	178081668	178081269	178081320	178081587	178081668	chr2:178081320-178081587|+|178081269|178081668	130,75,113	22,8,8	129,124,256	6,2,3	200	100	1.65353787995e-07	1.05645568611e-05	0.747,0.824,0.876	0.915,0.969,0.977	-0.138
chr3:52019287-52019349|+|52019222|52019643	ENSG00000114786.16_6	ABHD14A-ACY1	chr3	+	52019222	52019643	52019222	52019287	52019349	52019643	chr3:52019287-52019349|+|52019222|52019643	11,10,13	1,3,6	12,14,3	0,0,1	162	100	6.76395626433e-05	0.00162480649141	0.872,0.673,0.572	1.0,1.0,0.649	-0.177
chr3:52021640-52022542|+|52021571|52022619	ENSG00000114786.16_6	ABHD14A-ACY1	chr3	+	52021571	52022619	52021571	52021640	52022542	52022619	chr3:52021640-52022542|+|52021571|52022619	66,44,56	27,23,29	74,38,43	10,8,6	200	100	9.72940036326e-06	0.000328789405664	0.55,0.489,0.491	0.787,0.704,0.782	-0.248
chrX:152959472-152959819|+|152959359|152960088	ENSG00000130821.16_6	SLC6A8	chrX	+	152959359	152960088	152959359	152959472	152959819	152960088	chrX:152959472-152959819|+|152959359|152960088	164,135,211	18,0,0	36,56,50	0,0,0	200	100	0.000404988241042	0.00698448200974	0.82,1.0,1.0	1.0,1.0,1.0	-0.06
chr2:210882611-210882876|+|210882495|210882945	ENSG00000197713.15_4	RPE	chr2	+	210882495	210882945	210882495	210882611	210882876	210882945	chr2:210882611-210882876|+|210882495|210882945	44,23,29	1,0,9	44,41,20	0,0,1	200	100	0.000421252708048	0.00719040858482	0.957,1.0,0.617	1.0,1.0,0.909	-0.112
chr11:65654913-65655070|-|65654833|65655197	ENSG00000172500.12_4	FIBP	chr11	-	65654833	65655197	65654833	65654913	65655070	65655197	chr11:65654913-65655070|-|65654833|65655197	39,35,30	3,5,2	36,59,43	1,0,0	200	100	4.17472389189e-05	0.00109974240476	0.867,0.778,0.882	0.947,1.0,1.0	-0.14
chr20:34151776-34151976|-|34151621|34152140	ENSG00000088340.16_5	FER1L4	chr20	-	34151621	34152140	34151621	34151776	34151976	34152140	chr20:34151776-34151976|-|34151621|34152140	399,491,449	13,12,20	12,24,24	0,0,0	200	100	0.00030941459712	0.00559869037815	0.939,0.953,0.918	1.0,1.0,1.0	-0.063
chr22:19393054-19393308|-|19392985|19393403	ENSG00000100084.14_4	HIRA	chr22	-	19392985	19393403	19392985	19393054	19393308	19393403	chr22:19393054-19393308|-|19392985|19393403	0,0,0	10,20,18	5,4,2	7,7,23	200	100	1.57344830446e-05	0.000496182271229	0.0,0.0,0.0	0.263,0.222,0.042	-0.176
chr22:19395930-19396005|-|19395787|19396116	ENSG00000100084.14_4	HIRA	chr22	-	19395787	19396116	19395787	19395930	19396005	19396116	chr22:19395930-19396005|-|19395787|19396116	31,33,51	6,8,0	40,46,29	0,0,0	175	100	1.61132560328e-06	7.35592009719e-05	0.747,0.702,1.0	1.0,1.0,1.0	-0.184
chr11:2187998-2188116|-|2187862|2188258	ENSG00000180176.14_2	TH	chr11	-	2187862	2188258	2187862	2187998	2188116	2188258	chr11:2187998-2188116|-|2187862|2188258	12,4,3	8,12,15	119,161,228	22,21,38	200	100	2.61386357003e-10	3.39903863041e-08	0.429,0.143,0.091	0.73,0.793,0.75	-0.537
chr2:220116036-220116286|-|220115915|220116435	ENSG00000127824.14_4	TUBA4A	chr2	-	220115915	220116435	220115915	220116036	220116286	220116435	chr2:220116036-220116286|-|220115915|220116435	56,34,39	26,0,0	9,9,13	0,0,0	200	100	0.000363905295218	0.00642922648551	0.519,1.0,1.0	1.0,1.0,1.0	-0.16
chr2:220116045-220116290|-|220115915|220116435	ENSG00000127824.14_4	TUBA4A	chr2	-	220115915	220116435	220115915	220116045	220116290	220116435	chr2:220116045-220116290|-|220115915|220116435	100,58,79	5,4,8	18,20,34	0,1,0	200	100	0.00013789061456	0.00291471137646	0.909,0.879,0.832	1.0,0.909,1.0	-0.096
chr1:1275020-1275115|-|1274871|1275192	ENSG00000107404.20_5	DVL1	chr1	-	1274871	1275192	1274871	1275020	1275115	1275192	chr1:1275020-1275115|-|1274871|1275192	528,491,551	55,0,0	216,270,383	0,0,0	195	100	4.20375299015e-07	2.35467753106e-05	0.831,1.0,1.0	1.0,1.0,1.0	-0.056
