ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr1:120285429-120285667|+|120284556|120284481	ENSG00000092621.12_4	PHGDH	chr1	+	120284389	120284556	120284389	120284481	120285429	120285667	chr1:120285429-120285667|+|120284556|120284481	84,589,156	0,167,0	61,91,69	0,0,0	175	100	1.33494101547e-05	0.00113524676636	1.0,0.668,1.0	1.0,1.0,1.0	-0.111
chr10:5651649-5651760|-|5652066|5652070	ENSG00000231483.1_7	LINC02678	chr10	-	5652066	5652130	5652070	5652130	5651649	5651760	chr10:5651649-5651760|-|5652066|5652070	0,0,0	7,14,13	16,4,1	9,22,17	104	100	4.04148300948e-06	0.000431220571481	0.0,0.0,0.0	0.631,0.149,0.054	-0.278
chr2:98263529-98263603|+|98263129|98262802	ENSG00000135940.6_2	COX5B	chr2	+	98262775	98263129	98262775	98262802	98263529	98263603	chr2:98263529-98263603|+|98263129|98262802	52,47,39	4,5,9	31,37,35	0,0,0	200	100	1.02557027426e-07	1.99721610723e-05	0.867,0.825,0.684	1.0,1.0,1.0	-0.208
chr8:145744998-145745438|+|145744389|145744199	ENSG00000160959.8_6	LRRC14	chr8	+	145744101	145744389	145744101	145744199	145744998	145745438	chr8:145744998-145745438|+|145744389|145744199	4,1,0	43,21,35	3,4,5	14,8,6	200	100	0.000101442187777	0.00588261636725	0.044,0.023,0.0	0.097,0.2,0.294	-0.175
chr1:153940997-153941175|+|153940837|153940786	ENSG00000143578.16_3	CREB3L4	chr1	+	153940483	153940837	153940483	153940786	153940997	153941175	chr1:153940997-153941175|+|153940837|153940786	1,0,3	18,44,37	3,6,2	13,9,5	151	100	5.7843919078e-05	0.00376022527051	0.035,0.0,0.051	0.133,0.306,0.209	-0.187
chr6:44084277-44084366|-|44094991|44095119	ENSG00000180992.7_3	MRPL14	chr6	-	44094991	44095189	44095119	44095189	44084277	44084366	chr6:44084277-44084366|-|44094991|44095119	48,22,28	17,23,23	50,59,92	14,8,16	200	100	0.000108895382624	0.00621340964599	0.585,0.324,0.378	0.641,0.787,0.742	-0.294
chr22:18082792-18082861|-|18083866|18083891	ENSG00000131100.13_3	ATP6V1E1	chr22	-	18083866	18083947	18083891	18083947	18082792	18082861	chr22:18082792-18082861|-|18083866|18083891	393,627,508	67,0,0	388,493,543	0,0,0	125	100	7.03801806834e-08	1.45607348853e-05	0.824,1.0,1.0	1.0,1.0,1.0	-0.059
chr2:74718254-74718311|+|74717839|74717600	ENSG00000115282.19_6	TTC31	chr2	+	74717370	74717839	74717370	74717600	74718254	74718311	chr2:74718254-74718311|+|74717839|74717600	24,20,25	3,7,8	25,26,17	1,2,0	200	100	6.00082462825e-05	0.00386243352077	0.8,0.588,0.61	0.926,0.867,1.0	-0.265
chr7:102392138-102392248|+|102390105|102390011	ENSG00000222011.9_6	FAM185A	chr7	+	102389888	102390105	102389888	102390011	102392138	102392248	chr7:102392138-102392248|+|102390105|102390011	29,40,57	1,4,6	12,20,18	0,0,0	194	100	3.28941398545e-05	0.00239964326635	0.937,0.838,0.83	1.0,1.0,1.0	-0.132
chr1:113159434-113159517|-|113161405|113161818	ENSG00000007341.19_4	ST7L	chr1	-	113161405	113161847	113161818	113161847	113159434	113159517	chr1:113159434-113159517|-|113161405|113161818	15,6,22	7,1,5	27,25,13	0,0,2	200	100	9.01067406101e-06	0.000826013914502	0.517,0.75,0.688	1.0,1.0,0.765	-0.27
chr1:113159434-113159517|-|113161530|113161818	ENSG00000007341.19_4	ST7L	chr1	-	113161530	113161847	113161818	113161847	113159434	113159517	chr1:113159434-113159517|-|113161530|113161818	126,111,130	7,1,5	253,166,164	0,0,2	200	100	0.00015714223488	0.008099564831	0.9,0.982,0.929	1.0,1.0,0.976	-0.055
chr1:113159434-113159517|-|113161548|113161818	ENSG00000007341.19_4	ST7L	chr1	-	113161548	113161847	113161818	113161847	113159434	113159517	chr1:113159434-113159517|-|113161548|113161818	16,13,26	7,1,5	28,24,15	0,0,2	200	100	4.0233972199e-05	0.00282237297759	0.533,0.867,0.722	1.0,1.0,0.789	-0.222
chr2:3606993-3607319|+|3606588|3606340	ENSG00000234171.3_6	RNASEH1-AS1	chr2	+	3606217	3606588	3606217	3606340	3606993	3607319	chr2:3606993-3607319|+|3606588|3606340	69,49,45	7,10,8	33,43,39	2,0,1	200	100	9.80294569664e-06	0.000881242364426	0.831,0.71,0.738	0.892,1.0,0.951	-0.188
chr3:15003915-15003999|+|15001245|15001148	ENSG00000177463.15_4	NR2C2	chr3	+	15001042	15001245	15001042	15001148	15003915	15003999	chr3:15003915-15003999|+|15001245|15001148	0,0,0	17,17,21	7,5,1	15,14,10	197	100	2.04979739749e-06	0.000245368539322	0.0,0.0,0.0	0.192,0.153,0.048	-0.131
chr17:73735960-73736152|+|73733725|73733525	ENSG00000132470.14_5	ITGB4	chr17	+	73733287	73733725	73733287	73733525	73735960	73736152	chr17:73735960-73736152|+|73733725|73733525	19,45,37	54,365,143	12,14,10	8,7,7	200	100	1.35699229631e-11	6.66341582748e-09	0.15,0.058,0.115	0.429,0.5,0.417	-0.341
chr8:109252186-109252304|-|109254114|109254340	ENSG00000104408.9_3	EIF3E	chr8	-	109254114	109254485	109254340	109254485	109252186	109252304	chr8:109252186-109252304|-|109254114|109254340	15,15,11	2,3,5	15,11,6	0,0,0	200	100	2.08003185342e-07	3.59125953309e-05	0.789,0.714,0.524	1.0,1.0,1.0	-0.324
chr1:225971001-225971070|+|225965581|225965577	ENSG00000143742.13_4	SRP9	chr1	+	225965514	225965581	225965514	225965577	225971001	225971070	chr1:225971001-225971070|+|225965581|225965577	0,0,1	14,12,14	5,3,5	1,12,7	104	100	5.62774387758e-07	8.25047125706e-05	0.0,0.0,0.064	0.828,0.194,0.407	-0.455
chr2:85570761-85570921|-|85571361|85571716	ENSG00000042445.14_4	RETSAT	chr2	-	85571361	85571786	85571716	85571786	85570761	85570921	chr2:85570761-85570921|-|85571361|85571716	51,78,107	9,2,7	63,92,87	0,0,2	200	100	5.5800310329e-06	0.000554566435646	0.739,0.951,0.884	1.0,1.0,0.956	-0.127
chr1:3653729-3655971|-|3656327|3656399	ENSG00000227372.12_6	TP73-AS1	chr1	-	3656327	3656435	3656399	3656435	3653729	3655971	chr1:3653729-3655971|-|3656327|3656399	1,1,0	95,20,53	0,17,5	34,36,62	172	100	3.25057048911e-06	0.0003598637637	0.006,0.028,0.0	0.0,0.215,0.045	-0.075
chr2:220100195-220100307|+|220100034|220099811	ENSG00000163516.13_3	ANKZF1	chr2	+	220099535	220100034	220099535	220099811	220100195	220100307	chr2:220100195-220100307|+|220100034|220099811	125,289,306	0,24,15	89,127,123	1,0,0	200	100	1.56656539851e-07	2.8276815041e-05	1.0,0.858,0.911	0.978,1.0,1.0	-0.07
chr1:207200838-207201024|-|207205923|207206051	ENSG00000182795.13_3	C1orf116	chr1	-	207205923	207206101	207206051	207206101	207200838	207201024	chr1:207200838-207201024|-|207205923|207206051	884,263,658	33,10,18	22,40,20	0,0,0	200	100	0.000156938876948	0.00809365069857	0.931,0.929,0.948	1.0,1.0,1.0	-0.064
chr1:207076661-207078492|-|207082806|207083069	ENSG00000162894.12_5	FCMR	chr1	-	207082806	207083203	207083069	207083203	207076661	207078492	chr1:207076661-207078492|-|207082806|207083069	184,32,90	25,8,21	129,60,122	5,3,8	200	100	9.28315417537e-06	0.000845331608627	0.786,0.667,0.682	0.928,0.909,0.884	-0.195
chr9:130213009-130213083|-|130213328|130213563	ENSG00000197958.13_4	RPL12	chr9	-	130213328	130213684	130213563	130213684	130213009	130213083	chr9:130213009-130213083|-|130213328|130213563	280,208,314	54,80,84	162,149,191	11,9,24	200	100	5.57928028222e-08	1.18782747155e-05	0.722,0.565,0.651	0.88,0.892,0.799	-0.211
chr9:131004510-131004624|+|131002275|131002058	ENSG00000106976.20_2	DNM1	chr9	+	131002013	131002275	131002013	131002058	131004510	131004624	chr9:131004510-131004624|+|131002275|131002058	30,80,59	152,99,169	164,182,130	138,155,131	200	100	9.81313382775e-08	1.93162233841e-05	0.09,0.288,0.149	0.373,0.37,0.332	-0.183
chr12:54676862-54677018|+|54676449|54676270	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676449	54676164	54676270	54676862	54677018	chr12:54676862-54677018|+|54676449|54676270	85,59,78	15,11,28	52,35,45	0,0,0	200	100	1.80855330711e-13	1.29048756056e-10	0.739,0.728,0.582	1.0,1.0,1.0	-0.317
chr12:54676862-54677018|+|54676649|54676270	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676649	54676164	54676270	54676862	54677018	chr12:54676862-54677018|+|54676649|54676270	71,53,71	15,11,28	53,37,48	0,0,0	200	100	1.04360964315e-14	9.34480815171e-12	0.703,0.707,0.559	1.0,1.0,1.0	-0.344
chr12:54676862-54677018|+|54676649|54676449	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676649	54676164	54676449	54676862	54677018	chr12:54676862-54677018|+|54676649|54676449	135,102,166	16,6,7	97,76,67	0,0,0	200	100	1.61081152861e-08	3.99787663462e-06	0.808,0.895,0.922	1.0,1.0,1.0	-0.125
chr12:54676862-54677018|+|54676716|54676449	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676356	54676716	54676356	54676449	54676862	54677018	chr12:54676862-54677018|+|54676716|54676449	139,104,166	16,6,7	98,81,65	0,0,0	200	100	1.64240926415e-08	4.06525224206e-06	0.813,0.897,0.922	1.0,1.0,1.0	-0.123
chr12:54677595-54677751|+|54676449|54676270	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676449	54676164	54676270	54677595	54677751	chr12:54677595-54677751|+|54676449|54676270	343,596,480	7,23,43	58,40,45	0,0,0	200	100	1.90486884766e-06	0.000231355440601	0.961,0.928,0.848	1.0,1.0,1.0	-0.088
chr12:54677595-54677751|+|54676601|54676270	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676601	54676164	54676270	54677595	54677751	chr12:54677595-54677751|+|54676601|54676270	72,53,71	7,23,43	52,35,46	0,0,0	200	100	1.82232007262e-12	1.07380504202e-09	0.837,0.535,0.452	1.0,1.0,1.0	-0.392
chr12:54677595-54677751|+|54676601|54676449	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676601	54676164	54676449	54677595	54677751	chr12:54677595-54677751|+|54676601|54676449	136,102,166	274,543,409	96,74,65	6,5,0	200	100	0	0.0	0.199,0.086,0.169	0.889,0.881,1.0	-0.772
chr12:54677595-54677751|+|54676658|54676449	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676164	54676658	54676164	54676449	54677595	54677751	chr12:54677595-54677751|+|54676658|54676449	10949,10284,11202	274,543,409	8666,7502,8824	6,5,0	200	100	0	0.0	0.952,0.904,0.932	0.999,0.999,1.0	-0.07
chr12:54677595-54677751|+|54676716|54676449	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676356	54676716	54676356	54676449	54677595	54677751	chr12:54677595-54677751|+|54676716|54676449	139,107,166	274,543,409	98,78,65	6,5,0	200	100	0	0.0	0.202,0.09,0.169	0.891,0.886,1.0	-0.772
chr6:58275195-58275346|-|58276136|58276181	ENSG00000215190.9_6	LINC00680	chr6	-	58276136	58276289	58276181	58276289	58275195	58275346	chr6:58275195-58275346|-|58276136|58276181	35,13,42	4,1,12	35,32,27	0,0,0	145	100	8.46073334726e-08	1.70209828092e-05	0.858,0.9,0.707	1.0,1.0,1.0	-0.178
chr2:219525661-219526030|+|219525144|219524534	ENSG00000074582.14_6	BCS1L	chr2	+	219524494	219525144	219524494	219524534	219525661	219526030	chr2:219525661-219526030|+|219525144|219524534	65,30,53	9,3,8	17,19,30	0,0,0	200	100	2.38815200171e-07	4.04674350509e-05	0.783,0.833,0.768	1.0,1.0,1.0	-0.205
chr3:53852964-53853067|-|53853215|53853558	ENSG00000016391.11_5	CHDH	chr3	-	53853215	53853701	53853558	53853701	53852964	53853067	chr3:53852964-53853067|-|53853215|53853558	2,5,3	148,77,123	18,9,6	63,85,65	200	100	5.38764810765e-07	7.9495226537e-05	0.007,0.031,0.012	0.125,0.05,0.044	-0.056
chr1:153916533-153916873|-|153918772|153918776	ENSG00000198837.10_5	DENND4B	chr1	-	153918772	153919194	153918776	153919194	153916533	153916873	chr1:153916533-153916873|-|153918772|153918776	126,141,115	8,8,13	57,40,38	1,0,0	104	100	1.52634684265e-05	0.00127196498656	0.938,0.944,0.895	0.982,1.0,1.0	-0.068
chr1:46156645-46156782|+|46153953|46153949	ENSG00000159596.7_3	TMEM69	chr1	+	46153852	46153953	46153852	46153949	46156645	46156782	chr1:46156645-46156782|+|46153953|46153949	31,23,37	1,7,6	23,11,15	0,0,1	104	100	7.94022426986e-05	0.00486393322242	0.968,0.76,0.856	1.0,1.0,0.935	-0.117
chr7:50515665-50515982|-|50516815|50517197	ENSG00000132436.11_7	FIGNL1	chr7	-	50516815	50517421	50517197	50517421	50515665	50515982	chr7:50515665-50515982|-|50516815|50517197	98,52,93	3,8,3	125,77,89	2,0,1	200	100	0.000188511076258	0.0092567046446	0.942,0.765,0.939	0.969,1.0,0.978	-0.1
chr20:33511125-33511234|+|33509649|33509403	ENSG00000131069.20_6	ACSS2	chr20	+	33509346	33509649	33509346	33509403	33511125	33511234	chr20:33511125-33511234|+|33509649|33509403	5,27,10	14,43,12	9,20,14	1,4,2	200	100	6.68268773651e-09	1.800461952e-06	0.152,0.239,0.294	0.818,0.714,0.778	-0.542
chr20:33511125-33511234|+|33509661|33509403	ENSG00000131069.20_6	ACSS2	chr20	+	33509346	33509661	33509346	33509403	33511125	33511234	chr20:33511125-33511234|+|33509661|33509403	7,27,10	14,43,12	9,18,14	1,4,2	200	100	2.10557212776e-08	4.96925903661e-06	0.2,0.239,0.294	0.818,0.692,0.778	-0.518
chr20:33511125-33511234|+|33509795|33509403	ENSG00000131069.20_6	ACSS2	chr20	+	33509346	33509795	33509346	33509403	33511125	33511234	chr20:33511125-33511234|+|33509795|33509403	15,202,30	14,43,12	33,51,37	1,4,2	200	100	4.03037674346e-06	0.000431108985108	0.349,0.701,0.556	0.943,0.864,0.902	-0.368
chr1:113245622-113245741|-|113246280|113246325	ENSG00000155366.16_4	RHOC	chr1	-	113246280	113246426	113246325	113246426	113245622	113245741	chr1:113245622-113245741|-|113246280|113246325	163,205,0	20,0,21	140,212,218	0,0,0	145	100	3.40518552095e-05	0.00246636966194	0.849,1.0,0.0	1.0,1.0,1.0	-0.384
chr1:154523428-154523480|-|154523873|154524246	ENSG00000160714.10_3	UBE2Q1	chr1	-	154523873	154524323	154524246	154524323	154523428	154523480	chr1:154523428-154523480|-|154523873|154524246	29,32,43	28,19,45	29,28,27	3,0,4	200	100	6.39637898203e-10	2.19626645844e-07	0.341,0.457,0.323	0.829,1.0,0.771	-0.493
chr1:153598807-153599009|-|153599614|153599754	ENSG00000271853.5_7	AL162258.1	chr1	-	153599614	153599896	153599754	153599896	153598807	153599009	chr1:153598807-153599009|-|153599614|153599754	97,94,111	13,26,18	153,175,281	7,20,15	200	100	8.54139232981e-05	0.00513236530955	0.789,0.644,0.755	0.916,0.814,0.904	-0.149
chr7:1166892-1167022|-|1176950|1177648	ENSG00000146540.15_5	C7orf50	chr7	-	1176950	1177883	1177648	1177883	1166892	1167022	chr7:1166892-1167022|-|1176950|1177648	44,15,41	5,6,2	31,22,30	0,0,0	200	100	1.17866529037e-06	0.000152915079021	0.815,0.556,0.911	1.0,1.0,1.0	-0.239
chr3:160939781-160939845|+|160939292|160939119	ENSG00000169251.12_5	NMD3	chr3	+	160939049	160939292	160939049	160939119	160939781	160939845	chr3:160939781-160939845|+|160939292|160939119	26,11,21	133,113,145	40,54,25	137,154,77	200	100	3.03251575314e-05	0.0022573088329	0.089,0.046,0.068	0.127,0.149,0.14	-0.071
chr1:213186434-213186760|-|213188490|213188780	ENSG00000174606.14_4	ANGEL2	chr1	-	213188490	213188835	213188780	213188835	213186434	213186760	chr1:213186434-213186760|-|213188490|213188780	20,16,8	4,3,0	16,12,5	0,0,0	200	100	0.000125453557423	0.00685297560626	0.714,0.727,1.0	1.0,1.0,1.0	-0.186
chr7:24872188-24872254|-|24873705|24874104	ENSG00000070882.13_6	OSBPL3	chr7	-	24873705	24874355	24874104	24874355	24872188	24872254	chr7:24872188-24872254|-|24873705|24874104	23,3,22	6,0,5	21,25,23	0,0,0	200	100	5.11996946284e-07	7.62850393016e-05	0.657,1.0,0.688	1.0,1.0,1.0	-0.218
chr7:141438923-141441490|+|141438400|141438307	ENSG00000106028.11_6	SSBP1	chr7	+	141438133	141438400	141438133	141438307	141438923	141441490	chr7:141438923-141441490|+|141438400|141438307	42,50,60	4,5,10	15,26,15	0,0,0	193	100	1.01840055577e-06	0.000136185353383	0.845,0.838,0.757	1.0,1.0,1.0	-0.187
chr7:141438923-141441490|+|141438419|141438307	ENSG00000106028.11_6	SSBP1	chr7	+	141438133	141438419	141438133	141438307	141438923	141441490	chr7:141438923-141441490|+|141438419|141438307	41,47,62	4,5,10	15,26,13	0,0,0	200	100	9.12953025622e-07	0.000124453211406	0.837,0.825,0.756	1.0,1.0,1.0	-0.194
chr7:141438923-141441490|+|141438481|141438307	ENSG00000106028.11_6	SSBP1	chr7	+	141438133	141438481	141438133	141438307	141438923	141441490	chr7:141438923-141441490|+|141438481|141438307	42,47,60	4,5,10	15,26,15	0,0,0	200	100	7.89534564061e-07	0.000111111479005	0.84,0.825,0.75	1.0,1.0,1.0	-0.195
chr7:141438923-141441490|+|141438499|141438307	ENSG00000106028.11_6	SSBP1	chr7	+	141438133	141438499	141438133	141438307	141438923	141441490	chr7:141438923-141441490|+|141438499|141438307	45,47,67	4,5,10	15,30,17	0,0,0	200	100	7.92069189459e-07	0.000111296688231	0.849,0.825,0.77	1.0,1.0,1.0	-0.185
chr3:195605919-195606046|-|195608921|195609156	ENSG00000061938.18_6	TNK2	chr3	-	195608921	195609192	195609156	195609192	195605919	195606046	chr3:195605919-195606046|-|195608921|195609156	291,247,333	21,59,38	361,532,431	18,22,23	200	100	6.93914034922e-06	0.000662756510284	0.874,0.677,0.814	0.909,0.924,0.904	-0.124
chr3:195605919-195606046|-|195608935|195609315	ENSG00000061938.18_6	TNK2	chr3	-	195608935	195609398	195609315	195609398	195605919	195606046	chr3:195605919-195606046|-|195608935|195609315	20,4,5	1,2,7	9,10,19	0,0,1	200	100	1.28388961779e-05	0.00110313052071	0.909,0.5,0.263	1.0,1.0,0.905	-0.411
chr1:1203241-1203372|-|1208430|1208848	ENSG00000160087.20_5	UBE2J2	chr1	-	1208430	1208851	1208848	1208851	1203241	1203372	chr1:1203241-1203372|-|1208430|1208848	40,20,30	3,2,5	14,8,13	0,0,0	200	100	1.7775178685e-05	0.00144566177205	0.87,0.833,0.75	1.0,1.0,1.0	-0.182
chr1:1203241-1203372|-|1208756|1208848	ENSG00000160087.20_5	UBE2J2	chr1	-	1208756	1209224	1208848	1209224	1203241	1203372	chr1:1203241-1203372|-|1208756|1208848	36,11,17	3,2,5	20,5,14	0,0,0	192	100	2.9763816437e-06	0.000338536539285	0.862,0.741,0.639	1.0,1.0,1.0	-0.253
chr1:154192311-154192413|-|154192817|154192894	ENSG00000143612.20_3	C1orf43	chr1	-	154192817	154193009	154192894	154193009	154192311	154192413	chr1:154192311-154192413|-|154192817|154192894	1681,1711,1841	195,269,258	1478,1764,1463	48,42,60	177	100	0	0.0	0.83,0.782,0.801	0.946,0.96,0.932	-0.142
chr1:154192311-154192413|-|154192853|154192894	ENSG00000143612.20_3	C1orf43	chr1	-	154192853	154193009	154192894	154193009	154192311	154192413	chr1:154192311-154192413|-|154192853|154192894	0,0,0	195,269,258	0,0,34	48,42,60	141	100	1.75884625753e-07	3.10720433434e-05	0.0,0.0,0.0	0.0,0.0,0.287	-0.096
chr7:116146024-116148595|+|116140414|116140409	ENSG00000105971.15_3	CAV2	chr7	+	116140097	116140414	116140097	116140409	116146024	116148595	chr7:116146024-116148595|+|116140414|116140409	28,49,29	3,0,8	20,34,31	0,0,0	105	100	9.96371505017e-05	0.00578579846807	0.899,1.0,0.775	1.0,1.0,1.0	-0.109
chr7:116146024-116148595|+|116140654|116140409	ENSG00000105971.15_3	CAV2	chr7	+	116140313	116140654	116140313	116140409	116146024	116148595	chr7:116146024-116148595|+|116140654|116140409	29,53,37	3,0,8	21,37,32	0,0,0	200	100	2.15469154629e-05	0.00169945248436	0.829,1.0,0.698	1.0,1.0,1.0	-0.158
chr7:116146024-116148595|+|116140728|116140409	ENSG00000105971.15_3	CAV2	chr7	+	116140313	116140728	116140313	116140409	116146024	116148595	chr7:116146024-116148595|+|116140728|116140409	29,47,29	3,0,8	20,34,31	0,0,0	200	100	1.72322312498e-05	0.00141155929056	0.829,1.0,0.644	1.0,1.0,1.0	-0.176
chr19:4447546-4447622|-|4448212|4448333	ENSG00000167671.12_4	UBXN6	chr19	-	4448212	4448412	4448333	4448412	4447546	4447622	chr19:4447546-4447622|-|4448212|4448333	127,236,162	0,0,52	113,200,162	0,0,0	200	100	8.53634081733e-05	0.00513236530955	1.0,1.0,0.609	1.0,1.0,1.0	-0.13
chr6:33263284-33263536|-|33263804|33263994	ENSG00000237441.10_3	RGL2	chr6	-	33263804	33264102	33263994	33264102	33263284	33263536	chr6:33263284-33263536|-|33263804|33263994	281,341,422	12,38,15	435,618,446	0,10,0	200	100	1.82076576039e-14	1.52566807302e-11	0.921,0.818,0.934	1.0,0.969,1.0	-0.099
chr11:3846557-3847601|+|3845690|3845606	ENSG00000148985.19_5	PGAP2	chr11	+	3845499	3845690	3845499	3845606	3846557	3847601	chr11:3846557-3847601|+|3845690|3845606	69,66,93	19,12,18	56,57,59	5,2,4	184	100	6.45603035317e-05	0.00410619242404	0.664,0.749,0.737	0.859,0.939,0.889	-0.179
chr3:127294027-127294108|-|127294782|127295027	ENSG00000163870.15_5	TPRA1	chr3	-	127294782	127295098	127295027	127295098	127294027	127294108	chr3:127294027-127294108|-|127294782|127295027	30,15,27	5,3,1	15,6,9	0,0,0	200	100	1.89392833856e-05	0.00152791421781	0.75,0.714,0.931	1.0,1.0,1.0	-0.202
chr1:1686812-1686915|-|1687652|1687941	ENSG00000008130.15_2	NADK	chr1	-	1687652	1688044	1687941	1688044	1686812	1686915	chr1:1686812-1686915|-|1687652|1687941	27,27,27	1,5,4	11,14,21	0,0,0	200	100	8.79944776844e-06	0.000808540002498	0.931,0.73,0.771	1.0,1.0,1.0	-0.189
chr1:1686812-1686915|-|1687664|1687941	ENSG00000008130.15_2	NADK	chr1	-	1687664	1688044	1687941	1688044	1686812	1686915	chr1:1686812-1686915|-|1687664|1687941	30,29,38	1,5,4	13,18,23	0,0,0	200	100	1.97785905829e-05	0.0015860033295	0.938,0.744,0.826	1.0,1.0,1.0	-0.164
chr1:155028861-155028946|+|155028720|155028328	ENSG00000143537.13_3	ADAM15	chr1	+	155028262	155028720	155028262	155028328	155028861	155028946	chr1:155028861-155028946|+|155028720|155028328	127,46,114	3,7,15	145,154,106	3,0,4	200	100	3.6024110713e-05	0.00258341039317	0.955,0.767,0.792	0.96,1.0,0.93	-0.125
chr1:155034379-155034593|+|155033669|155033308	ENSG00000143537.13_3	ADAM15	chr1	+	155033243	155033669	155033243	155033308	155034379	155034593	chr1:155034379-155034593|+|155033669|155033308	169,103,167	1476,1343,1433	206,120,142	277,217,330	200	100	0	0.0	0.054,0.037,0.055	0.271,0.217,0.177	-0.173
chr1:155034379-155034593|+|155034122|155033965	ENSG00000143537.13_3	ADAM15	chr1	+	155033642	155034122	155033642	155033965	155034379	155034593	chr1:155034379-155034593|+|155034122|155033965	131,75,127	306,338,320	119,80,106	50,51,62	200	100	0	0.0	0.176,0.1,0.166	0.543,0.44,0.461	-0.334
chr1:155034694-155034843|+|155034593|155034451	ENSG00000143537.13_3	ADAM15	chr1	+	155034379	155034593	155034379	155034451	155034694	155034843	chr1:155034694-155034843|+|155034593|155034451	265,156,213	7,11,13	259,188,247	0,0,7	200	100	4.49743655573e-06	0.000465724342836	0.95,0.876,0.891	1.0,1.0,0.946	-0.076
chr1:155034720-155034845|+|155034122|155033669	ENSG00000143537.13_3	ADAM15	chr1	+	155033642	155034122	155033642	155033669	155034720	155034845	chr1:155034720-155034845|+|155034122|155033669	169,97,148	3,2,13	118,74,120	0,1,1	200	100	7.33537727003e-05	0.00454216506835	0.966,0.96,0.851	1.0,0.974,0.984	-0.06
chr1:155034720-155034845|+|155034122|155033965	ENSG00000143537.13_3	ADAM15	chr1	+	155033642	155034122	155033642	155033965	155034720	155034845	chr1:155034720-155034845|+|155034122|155033965	140,93,125	163,267,149	111,82,101	5,5,3	200	100	0	0.0	0.3,0.148,0.296	0.917,0.891,0.944	-0.669
chr1:155034720-155034845|+|155034436|155034122	ENSG00000143537.13_3	ADAM15	chr1	+	155034051	155034436	155034051	155034122	155034720	155034845	chr1:155034720-155034845|+|155034436|155034122	189,109,145	12,18,6	175,122,108	0,3,1	200	100	5.32918343898e-08	1.14257192539e-05	0.887,0.752,0.924	1.0,0.953,0.982	-0.124
chr1:155034720-155034845|+|155034593|155034436	ENSG00000143537.13_3	ADAM15	chr1	+	155034356	155034593	155034356	155034436	155034720	155034845	chr1:155034720-155034845|+|155034593|155034436	457,387,479	43,25,23	162,122,207	4,1,3	200	100	4.17027621213e-07	6.39073838186e-05	0.842,0.886,0.912	0.953,0.984,0.972	-0.09
chr1:155159700-155159850|-|155159930|155160197	ENSG00000185499.16_5	MUC1	chr1	-	155159930	155160329	155160197	155160329	155159700	155159850	chr1:155159700-155159850|-|155159930|155160197	161,504,325	5,32,21	76,62,58	0,0,0	200	100	8.00700110659e-08	1.62875598902e-05	0.942,0.887,0.886	1.0,1.0,1.0	-0.095
chr1:150938637-150938764|-|150938930|150939231	ENSG00000143418.19_4	CERS2	chr1	-	150938930	150939334	150939231	150939334	150938637	150938764	chr1:150938637-150938764|-|150938930|150939231	23,6,15	33,5,21	12,11,25	3,3,3	200	100	7.9854200441e-07	0.000111690712758	0.258,0.375,0.263	0.667,0.647,0.806	-0.408
chr2:220249087-220249165|-|220250044|220250352	ENSG00000123992.19_5	DNPEP	chr2	-	220250044	220250408	220250352	220250408	220249087	220249165	chr2:220249087-220249165|-|220250044|220250352	17,8,12	13,9,11	14,11,7	1,2,2	200	100	0.000160124809234	0.00822299842091	0.395,0.308,0.353	0.875,0.733,0.636	-0.396
chr14:24686225-24686429|-|24687276|24687351	ENSG00000129559.13_4	NEDD8	chr14	-	24687276	24687406	24687351	24687406	24686225	24686429	chr14:24686225-24686429|-|24687276|24687351	990,969,1093	0,120,0	1314,1411,1567	0,0,0	175	100	1.52700407874e-09	4.7599791989e-07	1.0,0.822,1.0	1.0,1.0,1.0	-0.059
chr14:24686225-24686429|-|24687348|24687351	ENSG00000129559.13_4	NEDD8	chr14	-	24687348	24687406	24687351	24687406	24686225	24686429	chr14:24686225-24686429|-|24687348|24687351	292,191,354	0,120,0	391,385,472	0,0,0	103	100	0.000104419837606	0.00602468821725	1.0,0.607,1.0	1.0,1.0,1.0	-0.131
chr14:24686694-24686842|-|24687264|24687338	ENSG00000129559.13_4	NEDD8	chr14	-	24687264	24687421	24687338	24687421	24686694	24686842	chr14:24686694-24686842|-|24687264|24687338	395,406,402	33,59,16	424,412,474	4,7,3	174	100	3.33066907388e-16	3.41801493476e-13	0.873,0.798,0.935	0.984,0.971,0.989	-0.113
