ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr6:30890331-30890482|+|30890255|30890551	ENSG00000137411.17_4	VARS2	chr6	+	30890255	30890551	30890255	30890331	30890482	30890551	chr6:30890331-30890482|+|30890255|30890551	162,77,177	353,299,347	49,36,62	259,244,282	200	100	1.85464786862e-08	1.58359387965e-06	0.187,0.114,0.203	0.086,0.069,0.099	0.083
chr20:62373583-62373741|+|62373482|62373888	ENSG00000125520.14_4	SLC2A4RG	chr20	+	62373482	62373888	62373482	62373583	62373741	62373888	chr20:62373583-62373741|+|62373482|62373888	107,60,81	0,5,0	70,55,75	5,11,6	200	100	4.91891019339e-05	0.00126322968616	1.0,0.857,1.0	0.875,0.714,0.862	0.135
chr6:30587378-30587493|+|30587269|30587578	ENSG00000204568.12_3	MRPS18B	chr6	+	30587269	30587578	30587269	30587378	30587493	30587578	chr6:30587378-30587493|+|30587269|30587578	123,216,159	0,0,0	84,89,99	28,0,0	200	100	5.06701692785e-05	0.0012958394021	1.0,1.0,1.0	0.6,1.0,1.0	0.133
chr2:86705858-86707219|+|86705730|86707485	ENSG00000115548.17_3	KDM3A	chr2	+	86705730	86707485	86705730	86705858	86707219	86707485	chr2:86705858-86707219|+|86705730|86707485	3,10,25	0,0,0	13,14,16	5,2,1	200	100	5.18325186394e-06	0.000195639848046	1.0,1.0,1.0	0.565,0.778,0.889	0.256
chr3:52561732-52562028|-|52561636|52562090	ENSG00000168268.11_3	NT5DC2	chr3	-	52561636	52562090	52561636	52561732	52562028	52562090	chr3:52561732-52562028|-|52561636|52562090	244,150,260	36,0,0	254,250,270	41,39,69	200	100	2.18912133976e-08	1.84352069621e-06	0.772,1.0,1.0	0.756,0.762,0.662	0.197
chr1:155630699-155631097|-|155630507|155631214	ENSG00000163374.19_4	YY1AP1	chr1	-	155630507	155631214	155630507	155630699	155631097	155631214	chr1:155630699-155631097|-|155630507|155631214	107,92,102	0,0,0	92,81,85	6,12,0	200	100	3.3975555791e-07	1.98380332236e-05	1.0,1.0,1.0	0.885,0.771,1.0	0.115
chr19:47111845-47112122|+|47111738|47112238	ENSG00000160014.17_4	CALM3	chr19	+	47111738	47112238	47111738	47111845	47112122	47112238	chr19:47111845-47112122|+|47111738|47112238	46,39,50	0,0,0	48,31,55	14,17,0	200	100	5.92445287273e-08	4.34314323046e-06	1.0,1.0,1.0	0.632,0.477,1.0	0.297
chr12:75900385-75900561|-|75900299|75900696	ENSG00000111615.14_5	KRR1	chr12	-	75900299	75900696	75900299	75900385	75900561	75900696	chr12:75900385-75900561|-|75900299|75900696	21,14,13	0,0,0	16,13,13	8,9,0	200	100	2.56621548789e-07	1.56356450612e-05	1.0,1.0,1.0	0.5,0.419,1.0	0.36
chr8:145140041-145140267|+|145139945|145140349	ENSG00000197858.11_3	GPAA1	chr8	+	145139945	145140349	145139945	145140041	145140267	145140349	chr8:145140041-145140267|+|145139945|145140349	334,356,289	0,0,0	239,208,220	0,29,0	200	100	4.90724200275e-07	2.66752456342e-05	1.0,1.0,1.0	1.0,0.782,1.0	0.073
chr1:153609129-153610789|+|153609047|153610924	ENSG00000160679.13_4	CHTOP	chr1	+	153609047	153610924	153609047	153609129	153610789	153610924	chr1:153609129-153610789|+|153609047|153610924	465,436,567	0,0,0	236,245,194	0,0,20	200	100	5.95621993371e-06	0.000219414264045	1.0,1.0,1.0	1.0,1.0,0.829	0.057
chr5:176918147-176918404|-|176918015|176918421	ENSG00000196923.14_5	PDLIM7	chr5	-	176918015	176918421	176918015	176918147	176918404	176918421	chr5:176918147-176918404|-|176918015|176918421	117,87,101	23,20,20	169,109,135	69,88,76	200	100	7.71384159215e-07	3.92095420487e-05	0.718,0.685,0.716	0.55,0.382,0.47	0.239
chr14:20923862-20924078|+|20923736|20924260	ENSG00000100823.12_4	APEX1	chr14	+	20923736	20924260	20923736	20923862	20924078	20924260	chr14:20923862-20924078|+|20923736|20924260	103,103,87	0,0,0	129,137,120	0,60,0	200	100	0.000344793774171	0.00613576193582	1.0,1.0,1.0	1.0,0.533,1.0	0.156
chr17:73732487-73732645|+|73732338|73732775	ENSG00000132470.14_5	ITGB4	chr17	+	73732338	73732775	73732338	73732487	73732645	73732775	chr17:73732487-73732645|+|73732338|73732775	23,60,35	37,77,46	10,2,6	15,36,23	200	100	0.000303241646762	0.00551155748675	0.237,0.28,0.276	0.25,0.027,0.115	0.134
chr17:73753188-73753294|+|73753119|73753387	ENSG00000132470.14_5	ITGB4	chr17	+	73753119	73753387	73753119	73753188	73753294	73753387	chr17:73753188-73753294|+|73753119|73753387	22,82,48	0,0,0	12,9,9	7,7,0	200	100	5.84490960076e-08	4.30197036435e-06	1.0,1.0,1.0	0.462,0.391,1.0	0.382
chr3:180680728-180680822|+|180680670|180680878	ENSG00000114416.18_6	FXR1	chr3	+	180680670	180680878	180680670	180680728	180680822	180680878	chr3:180680728-180680822|+|180680670|180680878	489,322,483	0,25,0	658,529,677	48,36,31	194	100	4.14457828835e-07	2.32862023801e-05	1.0,0.869,1.0	0.876,0.883,0.918	0.064
chr1:150318596-150318883|+|150318495|150318967	ENSG00000117360.13_3	PRPF3	chr1	+	150318495	150318967	150318495	150318596	150318883	150318967	chr1:150318596-150318883|+|150318495|150318967	70,72,78	0,0,0	74,60,60	10,0,0	200	100	0.0004238039088	0.00721721779165	1.0,1.0,1.0	0.787,1.0,1.0	0.071
chr4:152624452-152625002|-|152624330|152625047	ENSG00000059691.12_4	GATB	chr4	-	152624330	152625047	152624330	152624452	152625002	152625047	chr4:152624452-152625002|-|152624330|152625047	18,22,11	2,0,0	9,8,10	1,1,7	200	100	0.000177998891567	0.00358736977468	0.818,1.0,1.0	0.818,0.8,0.417	0.261
chr1:3656327-3656399|-|3656021|3656951	ENSG00000227372.12_6	TP73-AS1	chr1	-	3656021	3656951	3656021	3656327	3656399	3656951	chr1:3656327-3656399|-|3656021|3656951	79,57,53	2,1,11	55,49,111	24,15,14	172	100	0.000611278100253	0.00974681341742	0.958,0.971,0.737	0.571,0.655,0.822	0.206
chr1:223934867-223934988|+|223934809|223935078	ENSG00000162909.18_3	CAPN2	chr1	+	223934809	223935078	223934809	223934867	223934988	223935078	chr1:223934867-223934988|+|223934809|223935078	21,18,15	0,0,0	22,46,36	0,11,6	200	100	1.47926058891e-06	6.89965385709e-05	1.0,1.0,1.0	1.0,0.676,0.75	0.191
chr20:2636860-2637048|+|2636756|2637165	ENSG00000101361.17_5	NOP56	chr20	+	2636756	2637165	2636756	2636860	2637048	2637165	chr20:2636860-2637048|+|2636756|2637165	1189,899,1083	0,0,0	949,555,654	0,0,65	200	100	1.16510245896e-09	1.31524342307e-07	1.0,1.0,1.0	1.0,1.0,0.834	0.055
chr4:83277836-83277954|-|83277706|83278032	ENSG00000138668.19_6	HNRNPD	chr4	-	83277706	83278032	83277706	83277836	83277954	83278032	chr4:83277836-83277954|-|83277706|83278032	403,351,436	52,0,18	334,338,342	38,37,41	200	100	0.000190128877078	0.00377600259328	0.795,1.0,0.924	0.815,0.82,0.807	0.092
chr9:130213083-130213328|-|130213009|130213467	ENSG00000197958.13_4	RPL12	chr9	-	130213009	130213467	130213009	130213083	130213328	130213467	chr9:130213083-130213328|-|130213009|130213467	138,129,157	139,81,164	56,47,58	82,82,104	200	100	0.000131170891051	0.00279514763264	0.332,0.443,0.324	0.255,0.223,0.218	0.134
chr7:100482459-100482545|+|100482374|100482634	ENSG00000087087.20_5	SRRT	chr7	+	100482374	100482634	100482374	100482459	100482545	100482634	chr7:100482459-100482545|+|100482374|100482634	77,46,61	0,0,0	64,69,43	0,27,0	186	100	8.83706863378e-05	0.00201713744439	1.0,1.0,1.0	1.0,0.579,1.0	0.14
chr12:54676658-54676862|+|54676583|54677012	ENSG00000135486.17_3	HNRNPA1	chr12	+	54676583	54677012	54676583	54676658	54676862	54677012	chr12:54676658-54676862|+|54676583|54677012	480,308,526	1403,1255,1431	242,187,206	1291,1182,1269	200	100	1.37305056214e-10	1.91400127793e-08	0.146,0.109,0.155	0.086,0.073,0.075	0.059
chr17:7480483-7480665|+|7480373|7480804	ENSG00000264772.6_7	AC016876.2	chr17	+	7480373	7480804	7480373	7480483	7480665	7480804	chr17:7480483-7480665|+|7480373|7480804	421,1338,394	283,234,218	77,55,293	164,143,189	200	100	0.000155166840791	0.00320622959458	0.427,0.741,0.475	0.19,0.161,0.437	0.285
chr16:105203-105458|+|104959|105549	ENSG00000161981.10_3	SNRNP25	chr16	+	104959	105549	104959	105203	105458	105549	chr16:105203-105458|+|104959|105549	13,15,15	3,0,0	12,14,14	2,4,15	200	100	0.000294989005333	0.00539021369675	0.684,1.0,1.0	0.75,0.636,0.318	0.327
chr14:102695703-102695793|-|102695473|102695881	ENSG00000080823.23_4	MOK	chr14	-	102695473	102695881	102695473	102695703	102695793	102695881	chr14:102695703-102695793|-|102695473|102695881	434,508,564	385,510,378	319,329,407	406,459,563	190	100	1.43826643021e-05	0.000460257764332	0.372,0.344,0.44	0.293,0.274,0.276	0.104
chr8:41467004-41467302|+|41466934|41467328	ENSG00000158669.11_7	GPAT4	chr8	+	41466934	41467328	41466934	41467004	41467302	41467328	chr8:41467004-41467302|+|41466934|41467328	53,4,2	21,12,14	1,2,0	18,14,14	200	100	2.30839119114e-05	0.000676901228886	0.558,0.143,0.067	0.027,0.067,0.0	0.225
chr3:50402237-50402318|-|50402096|50402557	ENSG00000007402.11_3	CACNA2D2	chr3	-	50402096	50402557	50402096	50402237	50402318	50402557	chr3:50402237-50402318|-|50402096|50402557	10,37,29	2,4,0	9,11,9	6,17,20	181	100	7.40203232041e-10	8.7308394687e-08	0.734,0.836,1.0	0.453,0.263,0.199	0.552
chr1:153905795-153905955|-|153905672|153906023	ENSG00000198837.10_5	DENND4B	chr1	-	153905672	153906023	153905672	153905795	153905955	153906023	chr1:153905795-153905955|-|153905672|153906023	7,19,10	0,0,0	25,10,3	6,0,3	200	100	3.10488562457e-05	0.000863012808684	1.0,1.0,1.0	0.676,1.0,0.333	0.33
chr1:153913447-153913706|-|153913370|153913765	ENSG00000198837.10_5	DENND4B	chr1	-	153913370	153913765	153913370	153913447	153913706	153913765	chr1:153913447-153913706|-|153913370|153913765	103,99,105	0,0,0	118,123,82	12,0,0	200	100	0.000315660327249	0.00569721221338	1.0,1.0,1.0	0.831,1.0,1.0	0.056
chr1:44118984-44119333|+|44118976|44119451	ENSG00000066135.13_5	KDM4A	chr1	+	44118976	44119451	44118976	44118984	44119333	44119451	chr1:44118984-44119333|+|44118976|44119451	6,17,6	19,15,16	0,4,2	18,18,14	200	100	0.000255598310331	0.0048015688711	0.136,0.362,0.158	0.0,0.1,0.067	0.163
chr7:44112976-44113223|-|44112816|44113298	ENSG00000122678.17_4	POLM	chr7	-	44112816	44113298	44112816	44112976	44113223	44113298	chr7:44112976-44113223|-|44112816|44113298	210,194,220	240,290,201	178,106,229	361,235,385	200	100	3.65869345477e-05	0.000990754803745	0.304,0.251,0.354	0.198,0.184,0.229	0.099
chr2:219523599-219523702|-|219523423|219523803	ENSG00000115568.15_5	ZNF142	chr2	-	219523423	219523803	219523423	219523599	219523702	219523803	chr2:219523599-219523702|-|219523423|219523803	68,35,63	191,64,167	27,16,16	121,111,71	200	100	6.31133158292e-05	0.00154122968536	0.151,0.215,0.159	0.1,0.067,0.101	0.086
chr7:127229648-127230142|+|127229538|127230191	ENSG00000004059.11_5	ARF5	chr7	+	127229538	127230191	127229538	127229648	127230142	127230191	chr7:127229648-127230142|+|127229538|127230191	436,613,572	0,0,0	409,451,380	0,0,40	200	100	4.02824248402e-08	3.12091266641e-06	1.0,1.0,1.0	1.0,1.0,0.826	0.058
chr1:154523957-154524246|-|154523873|154524333	ENSG00000160714.10_3	UBE2Q1	chr1	-	154523873	154524333	154523873	154523957	154524246	154524333	chr1:154523957-154524246|-|154523873|154524333	247,277,240	0,0,0	226,212,256	0,25,0	200	100	2.64872658806e-06	0.000112299293971	1.0,1.0,1.0	1.0,0.809,1.0	0.064
chr7:100875796-100875884|-|100875685|100876000	ENSG00000106404.13_6	CLDN15	chr7	-	100875685	100876000	100875685	100875796	100875884	100876000	chr7:100875796-100875884|-|100875685|100876000	45,35,54	140,142,137	8,10,20	95,111,131	188	100	1.27173945597e-07	8.38898656104e-06	0.146,0.116,0.173	0.043,0.046,0.075	0.09
chr20:1108151-1108318|+|1108068|1108401	ENSG00000125818.18_7	PSMF1	chr20	+	1108068	1108401	1108068	1108151	1108318	1108401	chr20:1108151-1108318|+|1108068|1108401	5,22,30	0,0,0	21,15,7	1,3,8	200	100	6.53215709412e-07	3.42435773819e-05	1.0,1.0,1.0	0.913,0.714,0.304	0.356
chr12:52631173-52631292|+|52631033|52631501	ENSG00000135480.16_4	KRT7	chr12	+	52631033	52631501	52631033	52631173	52631292	52631501	chr12:52631173-52631292|+|52631033|52631501	2220,1160,1489	131,67,89	113,19,176	57,12,80	200	100	0	0.0	0.894,0.896,0.893	0.498,0.442,0.524	0.406
chr12:52639416-52639521|+|52639273|52639631	ENSG00000135480.16_4	KRT7	chr12	+	52639273	52639631	52639273	52639416	52639521	52639631	chr12:52639416-52639521|+|52639273|52639631	1861,1009,1486	50,39,42	65,19,81	9,0,13	200	100	0.000408494476089	0.0070240264617	0.949,0.928,0.946	0.783,1.0,0.757	0.094
chr1:192779397-192779485|+|192779295|192779561	ENSG00000116741.8_3	RGS2	chr1	+	192779295	192779561	192779295	192779397	192779485	192779561	chr1:192779397-192779485|+|192779295|192779561	22,55,22	0,0,0	86,95,61	5,7,3	188	100	2.4821911919e-05	0.000721541216849	1.0,1.0,1.0	0.901,0.878,0.915	0.102
chr1:156882414-156882569|+|156882285|156882760	ENSG00000187800.13_2	PEAR1	chr1	+	156882285	156882760	156882285	156882414	156882569	156882760	chr1:156882414-156882569|+|156882285|156882760	9,13,19	2,0,0	11,3,6	4,4,2	200	100	1.79387785327e-05	0.000551516281355	0.692,1.0,1.0	0.579,0.273,0.6	0.413
chr8:11702329-11702590|-|11701832|11702731	ENSG00000164733.21_4	CTSB	chr8	-	11701832	11702731	11701832	11702329	11702590	11702731	chr8:11702329-11702590|-|11701832|11702731	1328,1690,1464	158,0,177	6375,6718,7089	1117,940,939	200	100	3.9593190615e-08	3.08701060979e-06	0.808,1.0,0.805	0.741,0.781,0.791	0.1
chr19:59067593-59067682|-|59067567|59067746	ENSG00000130725.7_4	UBE2M	chr19	-	59067567	59067746	59067567	59067593	59067682	59067746	chr19:59067593-59067682|-|59067567|59067746	186,156,222	0,0,0	149,121,168	0,22,22	189	100	2.24620322342e-12	4.75071981753e-10	1.0,1.0,1.0	1.0,0.744,0.802	0.151
chr6:52957642-52958263|+|52957531|52958359	ENSG00000112146.16_3	FBXO9	chr6	+	52957531	52958359	52957531	52957642	52958263	52958359	chr6:52957642-52958263|+|52957531|52958359	122,122,127	2,0,2	89,149,126	13,4,3	200	100	9.92372656125e-05	0.00221201127305	0.968,1.0,0.969	0.774,0.949,0.955	0.086
chr8:145541266-145541333|-|145541209|145541375	ENSG00000185000.12_2	DGAT1	chr8	-	145541209	145541375	145541209	145541266	145541333	145541375	chr8:145541266-145541333|-|145541209|145541375	208,122,205	0,6,0	96,81,66	8,6,0	167	100	0.000526285345968	0.00863478690012	1.0,0.924,1.0	0.878,0.89,1.0	0.052
chrX:23803215-23803444|+|23802869|23803546	ENSG00000130066.16_2	SAT1	chrX	+	23802869	23803546	23802869	23803215	23803444	23803546	chrX:23803215-23803444|+|23802869|23803546	342,414,378	4,2,7	318,283,319	24,11,10	200	100	4.37914426943e-07	2.43439408247e-05	0.977,0.99,0.964	0.869,0.928,0.941	0.064
chr1:154184854-154185013|-|154184795|154185079	ENSG00000143612.20_3	C1orf43	chr1	-	154184795	154185079	154184795	154184854	154185013	154185079	chr1:154184854-154185013|-|154184795|154185079	477,543,450	0,0,0	276,385,361	54,0,0	200	100	1.897701706e-06	8.46512975546e-05	1.0,1.0,1.0	0.719,1.0,1.0	0.094
chr1:154975145-154975318|+|154975105|154975419	ENSG00000160685.13_2	ZBTB7B	chr1	+	154975105	154975419	154975105	154975145	154975318	154975419	chr1:154975145-154975318|+|154975105|154975419	198,175,233	8,6,14	34,45,44	15,16,15	200	100	4.4408920985e-15	1.48572063743e-12	0.925,0.936,0.893	0.531,0.584,0.595	0.348
chr1:154975162-154975318|+|154975132|154975496	ENSG00000160685.13_2	ZBTB7B	chr1	+	154975132	154975496	154975132	154975162	154975318	154975496	chr1:154975162-154975318|+|154975132|154975496	198,175,233	74,36,74	34,45,44	64,52,50	200	100	5.77315972805e-15	1.89694688529e-12	0.572,0.709,0.612	0.21,0.302,0.306	0.358
chr14:105957697-105957958|+|105957570|105957990	ENSG00000185347.17_8	TEDC1	chr14	+	105957570	105957990	105957570	105957697	105957958	105957990	chr14:105957697-105957958|+|105957570|105957990	231,177,234	18,34,16	94,73,118	48,33,55	200	100	1.10145226273e-12	2.47161858053e-10	0.865,0.722,0.88	0.495,0.525,0.518	0.31
chr1:235323962-235324226|-|235323825|235324277	ENSG00000188739.15_4	RBM34	chr1	-	235323825	235324277	235323825	235323962	235324226	235324277	chr1:235323962-235324226|-|235323825|235324277	11,16,21	0,0,0	11,18,17	4,0,3	200	100	0.000140875995968	0.00296419527022	1.0,1.0,1.0	0.579,1.0,0.739	0.227
chr22:51065468-51065593|-|51065018|51065834	ENSG00000100299.18_3	ARSA	chr22	-	51065018	51065834	51065018	51065468	51065593	51065834	chr22:51065468-51065593|-|51065018|51065834	70,70,47	1,0,0	74,76,68	0,13,0	200	100	0.000341627898803	0.00608530895636	0.972,1.0,1.0	1.0,0.745,1.0	0.076
chr6:33261301-33261571|-|33261189|33261683	ENSG00000237441.10_3	RGL2	chr6	-	33261189	33261683	33261189	33261301	33261571	33261683	chr6:33261301-33261571|-|33261189|33261683	129,156,128	4,8,3	131,181,108	14,15,16	200	100	0.000109615204001	0.00240822566711	0.942,0.907,0.955	0.824,0.858,0.771	0.117
chr17:17164839-17164913|-|17164509|17165006	ENSG00000141030.13_4	COPS3	chr17	-	17164509	17165006	17164509	17164839	17164913	17165006	chr17:17164839-17164913|-|17164509|17165006	19,7,18	5,1,2	22,10,15	22,10,17	174	100	6.99529779657e-06	0.00025115507728	0.686,0.801,0.838	0.365,0.365,0.336	0.42
chr1:6692555-6692973|+|6692450|6693111	ENSG00000041988.15_5	THAP3	chr1	+	6692450	6693111	6692450	6692555	6692973	6693111	chr1:6692555-6692973|+|6692450|6693111	46,31,54	17,19,18	31,30,23	26,36,44	200	100	4.80361712351e-05	0.00123620918715	0.575,0.449,0.6	0.373,0.294,0.207	0.25
chr1:155028476-155028861|+|155028431|155028883	ENSG00000143537.13_3	ADAM15	chr1	+	155028431	155028883	155028431	155028476	155028861	155028883	chr1:155028476-155028861|+|155028431|155028883	263,185,302	5,3,1	354,315,300	18,22,12	200	100	5.09765449075e-07	2.750715292e-05	0.963,0.969,0.993	0.908,0.877,0.926	0.071
chr1:150939334-150939549|-|150939231|150939678	ENSG00000143418.19_4	CERS2	chr1	-	150939231	150939678	150939231	150939334	150939549	150939678	chr1:150939334-150939549|-|150939231|150939678	46,21,21	0,0,82	8,24,18	49,90,75	200	100	8.12616641821e-06	0.000283999098154	1.0,1.0,0.114	0.075,0.118,0.107	0.605
chr3:183900656-183901070|+|183900544|183901086	ENSG00000161203.13_4	AP2M1	chr3	+	183900544	183901086	183900544	183900656	183901070	183901086	chr3:183900656-183901070|+|183900544|183901086	204,254,275	0,0,0	370,305,516	10,14,17	200	100	3.42078076976e-09	3.43019490757e-07	1.0,1.0,1.0	0.949,0.916,0.938	0.066
chr5:40834143-40834282|-|40833980|40834367	ENSG00000145592.14_4	RPL37	chr5	-	40833980	40834367	40833980	40834143	40834282	40834367	chr5:40834143-40834282|-|40833980|40834367	424,578,360	0,0,0	230,251,325	22,0,0	200	100	4.42844255355e-06	0.000172456205728	1.0,1.0,1.0	0.839,1.0,1.0	0.054
chr1:22150690-22150798|-|22150529|22150869	ENSG00000142798.20_6	HSPG2	chr1	-	22150529	22150869	22150529	22150690	22150798	22150869	chr1:22150690-22150798|-|22150529|22150869	36,26,43	0,0,0	211,380,171	0,103,0	200	100	0.000277223117992	0.00512221481925	1.0,1.0,1.0	1.0,0.648,1.0	0.117
chr21:47410198-47410306|+|47410171|47410335	ENSG00000142156.14_2	COL6A1	chr21	+	47410171	47410335	47410171	47410198	47410306	47410335	chr21:47410198-47410306|+|47410171|47410335	233,188,252	0,0,0	653,1829,1117	123,0,0	200	100	0.00016005768915	0.00328332386756	1.0,1.0,1.0	0.726,1.0,1.0	0.091
chr21:47411986-47412083|+|47411923|47412130	ENSG00000142156.14_2	COL6A1	chr21	+	47411923	47412130	47411923	47411986	47412083	47412130	chr21:47411986-47412083|+|47411923|47412130	142,140,132	0,0,0	641,708,641	0,186,0	197	100	0.000411228526939	0.00706188568357	1.0,1.0,1.0	1.0,0.659,1.0	0.114
chr10:75673139-75673273|+|75673047|75673411	ENSG00000122861.16_4	PLAU	chr10	+	75673047	75673411	75673047	75673139	75673273	75673411	chr10:75673139-75673273|+|75673047|75673411	140,268,144	0,0,0	135,82,87	6,5,0	200	100	0.000294858157293	0.00539021369675	1.0,1.0,1.0	0.918,0.891,1.0	0.064
chr2:220246143-220246266|-|220246086|220246501	ENSG00000123992.19_5	DNPEP	chr2	-	220246086	220246501	220246086	220246143	220246266	220246501	chr2:220246143-220246266|-|220246086|220246501	81,127,121	0,0,0	29,34,34	0,15,0	200	100	0.00020039526112	0.00393950107077	1.0,1.0,1.0	1.0,0.531,1.0	0.156
chr12:49959990-49960504|-|49959859|49960624	ENSG00000187778.14_3	MCRS1	chr12	-	49959859	49960624	49959859	49959990	49960504	49960624	chr12:49959990-49960504|-|49959859|49960624	60,97,73	5,0,0	41,41,53	3,10,4	200	100	0.0001408420472	0.00296419527022	0.857,1.0,1.0	0.872,0.672,0.869	0.148
chr1:43212518-43212942|-|43212045|43213083	ENSG00000117385.15_3	P3H1	chr1	-	43212045	43213083	43212045	43212518	43212942	43213083	chr1:43212518-43212942|-|43212045|43213083	30,29,34	1,0,0	53,65,58	2,4,11	200	100	1.90280728872e-05	0.000575509982924	0.938,1.0,1.0	0.93,0.89,0.725	0.131
chr1:155295281-155295364|+|155295106|155295467	ENSG00000160753.16_4	RUSC1	chr1	+	155295106	155295467	155295106	155295281	155295364	155295467	chr1:155295281-155295364|+|155295106|155295467	207,100,171	0,0,0	93,107,95	0,48,38	183	100	1.26239019238e-11	2.23352026297e-09	1.0,1.0,1.0	1.0,0.549,0.577	0.291
chr1:155295281-155295654|+|155295205|155295701	ENSG00000160753.16_4	RUSC1	chr1	+	155295205	155295701	155295205	155295281	155295654	155295701	chr1:155295281-155295654|+|155295205|155295701	64,29,49	17,4,11	45,41,40	24,32,20	200	100	0.000186339042455	0.00371476874398	0.653,0.784,0.69	0.484,0.39,0.5	0.251
chr3:52443616-52443729|-|52443576|52443799	ENSG00000163930.10_3	BAP1	chr3	-	52443576	52443799	52443576	52443616	52443729	52443799	chr3:52443616-52443729|-|52443576|52443799	43,31,35	0,0,0	39,42,24	5,0,9	200	100	2.28501673594e-06	9.98704286215e-05	1.0,1.0,1.0	0.796,1.0,0.571	0.211
chr3:49743112-49743332|+|49742966|49743498	ENSG00000164068.16_3	RNF123	chr3	+	49742966	49743498	49742966	49743112	49743332	49743498	chr3:49743112-49743332|+|49742966|49743498	23,39,32	0,0,0	20,39,22	6,5,3	200	100	4.55447481951e-08	3.4701703485e-06	1.0,1.0,1.0	0.625,0.796,0.786	0.264
chr1:156106227-156106717|+|156106004|156107058	ENSG00000160789.20_4	LMNA	chr1	+	156106004	156107058	156106004	156106227	156106717	156107058	chr1:156106227-156106717|+|156106004|156107058	26,13,19	0,0,0	27,45,36	0,174,169	200	100	4.68505306772e-08	3.56228590796e-06	1.0,1.0,1.0	1.0,0.115,0.096	0.596
chr3:49053747-49053861|-|49053518|49053944	ENSG00000178149.17_5	DALRD3	chr3	-	49053518	49053944	49053518	49053747	49053861	49053944	chr3:49053747-49053861|-|49053518|49053944	38,28,25	0,0,0	51,59,35	0,15,8	200	100	3.60137838773e-07	2.06439760198e-05	1.0,1.0,1.0	1.0,0.663,0.686	0.217
chr5:14487839-14488147|+|14487572|14488369	ENSG00000038382.20_4	TRIO	chr5	+	14487572	14488369	14487572	14487839	14488147	14488369	chr5:14487839-14488147|+|14487572|14488369	261,213,310	0,0,0	162,192,202	19,0,0	200	100	1.09127658122e-05	0.000362455500591	1.0,1.0,1.0	0.81,1.0,1.0	0.063
chr19:52205905-52206273|+|52205886|52206351	ENSG00000182310.14_4	SPACA6	chr19	+	52205886	52206351	52205886	52205905	52206273	52206351	chr19:52205905-52206273|+|52205886|52206351	77,99,118	34,80,55	54,81,33	64,81,52	200	100	0.000164419839835	0.0033578327002	0.531,0.382,0.518	0.297,0.333,0.241	0.187
chr3:9801259-9801355|-|9801171|9801428	ENSG00000134072.11_3	CAMK1	chr3	-	9801171	9801428	9801171	9801259	9801355	9801428	chr3:9801259-9801355|-|9801171|9801428	89,55,68	260,207,325	114,121,84	710,684,791	196	100	2.86299021646e-06	0.000119592398361	0.149,0.119,0.096	0.076,0.083,0.051	0.051
chr3:9803220-9803314|-|9803144|9803437	ENSG00000134072.11_3	CAMK1	chr3	-	9803144	9803437	9803144	9803220	9803314	9803437	chr3:9803220-9803314|-|9803144|9803437	78,50,50	251,184,215	89,104,77	594,673,799	194	100	1.01100680494e-07	6.91562480085e-06	0.138,0.123,0.107	0.072,0.074,0.047	0.058
chr1:12058935-12059050|+|12058826|12059065	ENSG00000116688.16_6	MFN2	chr1	+	12058826	12059065	12058826	12058935	12059050	12059065	chr1:12058935-12059050|+|12058826|12059065	37,20,42	0,0,0	28,32,35	0,15,0	200	100	0.000497382660974	0.00824512581374	1.0,1.0,1.0	1.0,0.516,1.0	0.161
chr11:67817721-67817953|+|67817633|67818131	ENSG00000110719.10_5	TCIRG1	chr11	+	67817633	67818131	67817633	67817721	67817953	67818131	chr11:67817721-67817953|+|67817633|67818131	238,189,206	275,279,281	220,152,220	492,600,799	200	100	5.55111512313e-16	2.12798528798e-13	0.302,0.253,0.268	0.183,0.112,0.121	0.136
chr11:67818131-67818207|+|67817869|67818335	ENSG00000110719.10_5	TCIRG1	chr11	+	67817869	67818335	67817869	67818131	67818207	67818335	chr11:67818131-67818207|+|67817869|67818335	140,140,124	189,210,199	75,102,64	334,450,495	176	100	0	0.0	0.296,0.275,0.261	0.113,0.114,0.068	0.179
chr11:64564836-64564972|-|64564746|64565006	ENSG00000168067.12_7	MAP4K2	chr11	-	64564746	64565006	64564746	64564836	64564972	64565006	chr11:64564836-64564972|-|64564746|64565006	198,166,222	0,0,0	117,152,116	24,0,0	200	100	6.13768476687e-06	0.000224080294748	1.0,1.0,1.0	0.709,1.0,1.0	0.097
chr11:64564849-64564972|-|64564746|64565006	ENSG00000168067.12_7	MAP4K2	chr11	-	64564746	64565006	64564746	64564849	64564972	64565006	chr11:64564849-64564972|-|64564746|64565006	159,118,159	0,0,0	86,117,83	0,12,0	200	100	0.000140570818211	0.00296116009215	1.0,1.0,1.0	1.0,0.83,1.0	0.057
