ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
35669	102,111,83	0,7,0	59,82,72	0,9,0	200	100
35670	488,621,576	0,0,0	411,492,515	0,1,0	200	100
35671	14,24,41	2,0,0	33,36,40	0,0,0	175	100
35672	24,31,48	110,164,133	33,46,44	93,134,83	170	100
35673	39,29,35	57,110,91	11,36,24	67,80,91	192	100
35674	26,45,75	0,1,0	46,46,33	0,0,2	200	100
35675	26,45,75	1,0,0	46,46,33	0,0,0	200	100
35676	4,1,7	302,268,345	0,2,1	167,133,114	200	100
35677	5,4,17	300,242,329	2,3,3	149,126,120	200	100
35678	59,46,80	10,0,11	24,20,17	0,0,3	200	100
35679	46,16,45	0,11,0	11,12,8	0,0,0	200	100
35680	94,36,82	268,200,242	15,15,14	74,108,85	200	100
35681	11,3,8	263,249,302	2,1,5	95,110,107	184	100
35682	90,39,100	173,184,266	25,25,20	53,68,71	185	100
35683	64,25,59	0,2,0	23,19,13	0,0,0	192	100
35684	3,2,0	0,0,0	0,2,1	0,0,5	200	100
35685	3,4,5	204,192,322	0,5,2	58,66,39	200	100
35686	0,0,2	6,6,9	0,0,0	10,2,4	200	100
35687	0,0,2	203,187,272	1,1,0	76,72,50	200	100
35688	0,0,1	0,0,2	18,4,2	1,0,0	177	100
35689	8,1,8	16,9,10	18,23,11	14,13,10	200	100
35690	42,9,12	325,125,250	53,37,71	861,447,1284	177	100
35691	51,13,15	0,5,0	100,48,124	0,8,27	198	100
35692	39,5,16	318,130,215	91,41,100	889,466,1342	200	100
35693	93,37,117	536,498,656	83,67,58	470,508,420	196	100
35694	50,19,58	0,0,0	39,34,27	0,1,0	200	100
35695	6,3,13	534,427,712	6,9,2	513,622,407	188	100
35696	5,7,10	341,254,422	1,4,3	284,351,254	200	100
35697	4,2,0	0,0,2	0,1,2	0,0,0	200	100
35698	33,23,30	0,1,0	32,29,21	0,0,0	200	100
35699	0,0,2	152,138,123	1,4,0	129,150,130	200	100
35700	0,0,1	0,0,2	1,1,0	0,2,1	200	100
35701	0,0,1	1,4,4	1,1,0	1,5,3	200	100
35702	530,602,566	0,0,0	579,619,608	0,1,0	200	100
35703	65,50,12	16,12,11	6,13,6	13,15,5	200	100
35704	4888,4310,6755	0,0,0	4888,5496,4114	14,0,0	200	100
35705	58,48,11	18,17,22	9,8,7	8,22,10	200	100
35706	29,35,66	0,0,0	49,55,30	0,2,0	200	100
35707	14,26,34	3471,4002,5550	14,19,14	4307,4657,3912	200	100
35708	63,63,84	0,0,0	61,54,48	0,27,28	200	100
35709	1,4,0	0,0,2	0,0,3	0,0,0	200	100
35712	0,0,0	50,50,49	4,0,3	177,178,153	193	100
35713	26,16,27	0,1,3	9,21,18	1,0,0	200	100
35714	26,16,27	0,2,0	9,21,18	0,0,0	200	100
35715	19,40,24	1,1,3	18,25,9	0,0,1	200	100
35716	5,6,0	0,0,0	0,0,0	0,1,0	191	100
35717	7,6,1	7,2,5	0,0,1	0,2,1	200	100
35718	632,913,906	3,2,11	328,433,342	0,5,6	200	100
35719	464,587,644	0,0,1	258,272,215	1,0,0	200	100
35720	54,51,46	14,8,15	33,46,33	25,17,24	200	100
35721	4,10,11	0,0,2	2,6,2	0,0,0	200	100
35722	187,112,143	0,1,0	146,117,92	0,0,0	200	100
35723	5,10,16	28,22,26	9,17,9	29,39,26	200	100
35724	24,31,24	2,0,0	17,4,14	0,0,0	200	100
35725	152,18,22	2706,2767,3128	10,9,6	1573,1418,1814	196	100
35726	545,463,827	321,257,360	7,22,64	8,10,38	156	100
35727	683,548,1007	186,321,506	10,30,83	27,31,75	138	100
35728	630,503,920	5,0,0	10,30,83	0,0,0	158	100
35729	630,503,920	1,0,0	10,30,83	0,0,0	198	100
35730	7,2,4	0,1,1	1,5,3	0,0,0	200	100
35731	12,5,7	2339,2986,2709	8,4,3	1577,1573,1575	200	100
35732	13,9,9	0,0,0	10,17,5	0,2,0	200	100
35733	136,94,141	0,0,0	207,166,96	0,7,0	200	100
35734	136,94,141	9,9,10	207,166,97	0,10,4	200	100
35735	136,94,141	0,0,18	207,166,97	7,14,0	200	100
35736	39,19,36	3,3,5	19,31,37	4,5,0	200	100
35737	42,7,42	90,99,156	36,29,32	144,185,153	200	100
35738	42,6,43	0,3,1	34,32,37	0,2,1	200	100
35739	13,8,6	307,560,457	2,6,4	179,307,273	200	100
35740	267,356,315	0,0,0	155,198,191	4,0,0	200	100
35741	267,356,315	54,72,83	155,198,191	26,36,34	200	100
35742	287,369,290	1,0,0	153,233,201	0,0,0	200	100
35743	0,0,0	4,0,1	0,0,2	0,0,0	200	100
35744	1,5,5	270,199,273	0,3,0	158,165,196	200	100
35745	16,4,12	184,147,251	6,10,4	159,105,149	183	100
35746	16,6,18	160,123,178	9,11,8	96,100,111	200	100
35747	67,45,73	6,8,7	33,30,37	0,3,4	200	100
35748	10,0,12	173,163,218	9,2,5	109,129,129	200	100
35749	2,0,8	0,1,0	5,1,4	0,0,0	200	100
35750	31,10,36	0,0,1	15,11,25	1,0,0	200	100
35751	4,1,8	3,0,4	6,4,3	0,0,0	180	100
35752	135,117,134	117,135,107	116,122,88	85,85,113	200	100
35753	130,110,128	3,3,3	107,111,82	1,6,5	184	100
35754	9,3,8	234,238,268	9,9,4	213,212,189	200	100
35755	14,8,18	163,150,200	13,13,5	143,154,170	200	100
35756	170,106,147	4,0,6	31,40,61	0,0,1	200	100
35757	7,8,2	19,10,22	8,3,4	0,2,6	200	100
35758	2,2,5	10,2,6	7,1,1	0,0,5	200	100
35759	181,68,142	0,0,0	161,138,103	1,0,0	200	100
35760	520,1252,865	0,0,1	659,866,769	2,1,0	182	100
35761	131,221,143	13,20,0	279,300,238	4,12,10	200	100
35762	136,259,196	152,368,217	276,398,262	224,319,258	200	100
35763	50,50,45	0,3,0	60,123,115	0,0,0	189	100
35764	76,94,98	2,0,4	120,139,98	0,0,0	174	100
35765	76,94,98	0,2,1	120,139,98	0,0,0	200	100
35766	76,94,98	1,0,0	120,139,98	0,3,0	200	100
35767	76,94,98	1,0,0	120,139,98	0,0,0	200	100
35768	81,99,102	61,100,80	120,148,108	74,93,94	200	100
35769	79,99,101	3,2,1	120,147,102	0,2,2	200	100
35770	35,32,26	4924,4049,5460	29,26,30	3685,3135,4012	200	100
35771	88,75,108	110,106,150	56,55,62	84,89,98	200	100
35772	7,9,7	0,0,0	11,6,12	1,0,0	200	100
35773	52,59,52	3,20,6	51,49,59	2,5,5	200	100
35774	57,62,60	30,43,43	55,55,63	14,25,23	200	100
35775	15,22,15	1,1,0	17,27,16	0,0,0	200	100
35776	16,9,6	0,0,0	6,3,2	0,0,2	200	100
35777	2,3,5	0,0,0	15,10,10	1,2,0	200	100
35778	2,3,1	0,1,0	1,2,2	0,0,0	182	100
35779	17,9,26	0,1,3	1,10,11	0,1,0	200	100
35780	56,41,77	200,260,233	52,29,43	160,157,244	200	100
35781	105,106,142	0,0,0	61,66,74	1,0,0	176	100
35782	4,5,7	310,435,356	9,17,10	206,248,268	200	100
35783	79,33,52	2119,1795,2216	53,46,43	1368,1533,1673	200	100
35784	109,50,73	362,354,346	66,53,51	232,300,300	200	100
35785	33,27,22	0,0,0	22,24,15	0,0,7	200	100
35786	78,51,51	2153,1802,2051	47,45,33	1303,1603,1668	200	100
35787	882,703,920	0,2,0	586,688,642	0,0,0	200	100
35788	81,68,66	1741,1502,1789	57,59,37	1231,1368,1474	200	100
35789	969,969,953	0,0,0	603,730,804	42,0,0	200	100
35790	1289,1280,1308	0,2,0	857,1016,1093	2,0,0	200	100
35791	39,40,46	2423,2281,2384	49,47,56	1611,1797,2033	178	100
35792	53,68,81	4,0,0	75,63,64	0,1,1	200	100
35794	158,115,156	0,0,0	61,55,81	0,53,43	189	100
35795	150,147,201	2250,2992,4133	125,111,103	2257,2969,2859	200	100
35796	44,52,70	14,22,31	41,40,28	4,9,9	200	100
35797	27,120,33	0,3,7	45,66,35	0,0,3	200	100
35798	85,162,138	6,23,6	63,106,72	0,4,3	200	100
35799	54,112,59	0,0,1	78,107,116	0,0,0	200	100
35800	59,125,62	0,0,0	85,112,120	0,2,0	200	100
35801	39,64,48	0,0,0	31,59,44	0,1,0	181	100
35802	12,356,11	0,5,0	6,9,22	0,0,0	200	100
35803	12,356,11	1,0,0	6,9,22	0,0,0	200	100
35804	27,7,22	6,15,29	5,13,9	9,5,13	200	100
35805	3,3,7	2,2,0	3,1,1	0,0,0	200	100
35806	27,28,59	0,0,2	38,67,59	1,5,1	200	100
35807	76,95,134	1,0,0	112,148,133	0,0,0	200	100
35808	129,48,116	0,2,0	39,38,55	0,0,0	196	100
35809	129,48,116	1,0,0	39,38,55	0,0,0	200	100
35810	129,48,116	22,11,24	39,38,55	8,5,1	200	100
35811	81,93,91	9,27,2	66,96,76	5,15,11	200	100
35812	44,56,43	4,0,6	30,53,40	0,1,0	200	100
35813	40,33,46	8,18,14	56,79,31	12,30,13	200	100
35814	21,12,25	0,9,0	24,16,34	0,3,0	200	100
35815	84,81,65	3,5,0	105,102,86	2,8,0	196	100
35816	209,168,183	0,0,0	300,234,234	0,0,1	200	100
35817	4,0,0	229,171,229	3,3,1	304,310,247	193	100
35819	42,87,64	2,8,0	38,63,49	4,3,2	200	100
35820	36,80,47	33,93,81	34,48,30	34,53,54	200	100
35821	37,62,38	5,16,8	49,61,32	0,1,2	184	100
35822	40,37,66	228,271,260	42,31,36	176,168,191	200	100
35823	47,46,64	3,0,0	61,60,30	2,1,0	200	100
35824	47,46,64	0,0,0	61,60,30	0,2,2	200	100
35825	47,46,64	1,0,0	61,60,30	0,1,3	200	100
35826	47,46,64	2,0,0	61,60,30	0,0,0	200	100
35827	47,46,64	4,3,3	61,60,30	0,3,0	200	100
35828	126,86,161	2,3,0	132,95,96	0,0,0	200	100
35829	115,67,150	307,322,337	125,77,74	287,257,232	197	100
35830	78,39,87	0,0,0	74,39,46	0,2,0	169	100
35831	2,7,5	0,0,3	8,7,5	0,0,0	200	100
35833	6,4,7	0,0,0	5,15,8	0,0,3	200	100
35835	67,48,52	0,0,2	59,70,30	0,0,0	200	100
35836	55,33,50	280,164,181	78,72,48	314,296,209	200	100
35837	9,12,5	0,4,4	21,22,3	0,1,2	200	100
35838	10,9,8	256,202,310	19,20,11	347,339,202	200	100
35839	11,6,6	0,0,3	16,27,1	0,0,0	200	100
35840	11,8,3	402,324,450	18,18,7	586,535,348	200	100
35841	7,8,1	399,306,372	15,17,3	453,371,286	200	100
35842	9,6,1	355,236,345	13,19,1	426,404,242	187	100
35843	56,40,57	0,0,0	54,95,23	0,0,7	200	100
35844	7,6,2	394,320,398	10,18,3	543,518,302	200	100
35845	8,7,1	3,2,0	15,22,3	0,4,0	200	100
35846	5,5,0	214,114,264	11,17,1	322,255,182	200	100
35847	5,4,1	0,0,0	11,16,5	0,0,1	200	100
35848	11,4,2	247,195,271	11,22,7	337,292,147	200	100
35849	6,4,1	2,2,0	13,15,0	1,5,1	200	100
35850	2,2,0	3,0,1	1,1,0	0,5,0	193	100
35851	1,0,0	0,0,1	0,1,0	2,1,0	200	100
35852	0,0,0	4,1,1	1,2,0	0,2,1	186	100
35853	1,0,0	202,111,195	2,7,2	312,325,150	175	100
35854	0,0,2	0,0,0	2,2,0	1,3,0	200	100
35855	0,0,5	156,84,183	2,4,8	255,224,109	200	100
35856	0,0,1	1,0,0	3,2,0	0,0,0	200	100
35857	0,1,2	349,186,245	2,5,0	526,572,307	200	100
35858	6,1,2	1,10,8	6,9,6	19,21,21	200	100
35859	0,3,0	0,0,0	1,12,1	1,0,0	200	100
35860	70,67,53	0,2,0	106,70,98	3,0,2	186	100
35861	132,136,127	20,23,20	206,157,176	18,10,11	200	100
35862	68,67,52	3,0,0	103,64,96	0,0,0	200	100
35863	9,2,7	8,4,7	5,8,11	8,2,0	200	100
35864	339,326,312	5,9,4	295,309,247	4,5,4	200	100
35865	5,10,10	20,49,31	33,43,22	42,78,46	200	100
35866	37,13,13	1475,1434,1765	23,32,24	2432,3085,2850	200	100
35867	13,10,8	1,1,0	16,24,9	0,0,0	183	100
35868	13,10,8	0,0,0	16,24,9	0,1,0	187	100
35869	22,11,7	5,4,10	13,21,17	7,5,0	200	100
35870	25,11,25	0,0,0	126,74,71	0,1,0	200	100
35871	24,10,23	4,0,0	115,68,67	17,6,5	200	100
35872	24,10,23	2,0,0	115,68,67	0,0,0	200	100
35873	24,10,23	0,0,0	115,68,67	0,2,0	200	100
35875	0,1,0	0,0,0	70,41,84	3,0,0	200	100
35876	0,1,0	0,0,0	84,47,101	0,1,0	200	100
35877	1,1,0	9,15,10	177,98,166	1779,1024,1613	200	100
35879	58,85,67	0,0,1	70,79,64	0,1,0	200	100
35880	45,80,61	0,0,0	59,67,53	0,2,0	200	100
35881	0,0,0	4,1,2	0,2,0	0,0,2	200	100
35882	17,2,10	1212,1197,1377	11,10,2	1541,1402,1244	200	100
35883	11,21,4	0,0,0	15,8,31	0,1,0	200	100
35884	1,3,6	105,79,123	4,10,9	245,341,180	170	100
35885	1,3,3	16,4,11	1,7,6	17,20,21	181	100
35886	1,3,3	0,0,0	1,7,6	0,0,2	174	100
35887	6,4,33	0,0,0	12,18,11	7,5,0	179	100
35888	71,49,81	0,0,2	86,111,69	0,0,0	200	100
35889	102,54,110	57,57,88	87,96,84	125,204,104	200	100
35890	47,23,30	80,72,122	72,70,46	150,228,118	188	100
35891	27,23,32	12,4,9	51,28,27	3,6,5	200	100
35892	27,23,32	3,1,0	52,28,27	3,3,1	200	100
35893	72,43,63	88,95,147	78,65,61	163,280,186	200	100
35894	111,114,152	1,0,3	176,296,187	1,0,0	200	100
35895	114,90,134	69,78,71	154,192,127	147,217,127	200	100
35896	4,2,4	181,164,250	6,6,7	342,476,267	187	100
35897	87,59,70	217,182,277	123,90,70	297,422,255	200	100
35898	30,11,17	107,153,144	42,28,24	282,358,168	200	100
35899	30,32,41	231,271,288	42,48,38	463,606,342	200	100
35900	63,40,62	212,198,266	62,71,59	414,588,282	181	100
35901	40,26,31	0,0,0	36,42,32	0,1,0	191	100
35902	41,29,34	0,0,0	43,55,35	0,0,1	200	100
35903	145,127,167	3,0,0	257,341,182	0,6,0	200	100
35904	72,49,80	5,5,9	101,128,66	9,28,7	200	100
35905	11,4,22	0,0,3	13,13,14	5,0,2	182	100
35906	15,6,31	219,199,279	17,18,15	363,437,281	173	100
35907	36,42,27	316,256,339	51,58,45	334,542,381	180	100
35908	23,21,12	0,0,0	25,29,29	0,5,0	189	100
35909	176,142,141	5,1,0	170,289,199	3,12,6	200	100
35910	15,8,5	176,139,202	25,26,28	237,367,233	178	100
35911	61,45,70	159,186,202	80,88,63	269,412,249	200	100
35912	57,42,51	0,0,5	79,81,61	0,0,0	200	100
35913	192,166,191	0,0,0	287,371,262	0,1,3	200	100
35914	17,6,10	207,212,221	11,9,8	333,454,309	193	100
35915	9,1,8	1,3,1	9,7,5	7,7,2	184	100
35916	2,0,3	307,326,386	1,10,4	575,768,522	186	100
35917	61,32,25	267,300,354	43,43,39	497,575,430	200	100
35918	59,35,48	286,330,415	50,57,50	561,709,541	200	100
35919	23,21,26	13,25,15	50,42,30	8,15,11	195	100
35920	59,37,44	332,393,315	28,36,31	185,209,232	200	100
35921	41,15,27	431,402,406	44,14,27	308,339,302	175	100
35922	53,23,34	3,0,6	51,26,31	0,1,0	179	100
35923	33,20,43	0,0,6	48,15,23	0,6,1	200	100
35924	19,9,20	0,5,0	25,8,12	1,0,0	154	100
35925	41,15,27	2,3,2	44,14,27	0,2,0	178	100
35926	9,2,2	473,386,485	3,2,5	301,343,316	188	100
35927	181,156,113	11,28,17	131,129,115	4,7,7	200	100
35928	1,4,3	4,7,24	6,8,4	0,0,0	200	100
35929	32,17,28	1,0,0	32,17,24	0,0,0	200	100
35930	87,49,79	9,0,5	91,70,58	5,6,3	200	100
35931	0,0,1	170,127,216	0,2,0	219,223,145	200	100
35932	2,0,0	1,0,0	0,2,0	0,2,0	200	100
35933	2,1,1	201,127,204	1,4,1	327,289,197	197	100
35934	1,4,1	17,27,29	1,6,2	33,33,32	200	100
35935	954,382,847	34,0,0	853,772,661	0,0,0	200	100
35936	9,3,6	2,0,0	7,8,7	0,3,0	200	100
35937	5,5,9	0,0,0	12,5,2	0,5,0	189	100
35938	10,3,8	1684,897,1744	6,5,5	1466,1269,1041	185	100
35939	6,1,7	8,0,0	4,3,2	0,0,0	194	100
35940	10,6,5	17,15,25	12,8,6	20,18,22	200	100
35941	19,8,6	1924,964,1786	17,11,7	1688,1343,1135	200	100
35942	18,8,10	1,0,3	16,17,5	0,1,1	200	100
35943	2,2,3	0,0,0	2,3,1	3,0,0	200	100
35944	5,3,2	444,319,362	4,1,1	537,490,326	200	100
35945	1,0,2	1,0,0	5,0,4	0,0,0	200	100
35946	373,350,525	0,0,0	343,428,250	0,0,2	200	100
35948	1,2,3	422,379,414	3,2,3	835,713,685	200	100
35949	1,0,1	324,304,353	5,1,1	777,628,519	200	100
35950	3,0,0	3,0,3	1,1,3	0,8,0	200	100
35951	0,1,0	0,2,1	1,4,3	0,0,0	200	100
35952	2,0,2	4,6,7	0,2,1	6,11,5	200	100
35953	10,7,15	332,282,306	25,31,10	495,502,487	193	100
35954	7,8,14	544,473,629	6,24,8	854,869,719	200	100
35955	29,14,33	6,0,7	40,51,35	0,6,0	170	100
35956	124,106,134	3,0,0	193,221,175	0,0,0	200	100
35957	183,194,263	5,0,0	326,364,289	0,0,0	200	100
35958	5,4,1	0,0,0	10,10,7	2,0,0	200	100
35959	5,4,1	0,0,0	10,10,7	0,4,0	200	100
35960	1,1,5	0,0,2	2,5,0	2,1,2	200	100
35961	9,12,6	311,323,388	17,27,6	369,395,355	189	100
35963	52,79,72	0,1,0	78,90,91	0,0,0	200	100
35964	62,86,76	295,296,320	79,100,98	333,343,282	200	100
35965	81,93,83	0,2,0	101,113,97	0,0,0	200	100
35966	78,93,99	312,389,290	226,250,202	319,279,377	200	100
35967	57,65,107	354,419,376	242,309,189	394,387,506	196	100
35968	56,59,57	0,0,0	154,171,105	10,0,9	200	100
35969	213,212,233	12,1,0	329,353,276	0,0,0	200	100
35970	11,13,12	0,2,6	36,47,38	0,3,2	200	100
35971	11,13,12	0,0,0	36,47,38	1,0,1	200	100
35972	11,13,12	0,0,2	36,47,38	6,6,0	200	100
35973	251,463,378	13,0,21	681,1125,840	56,64,50	200	100
35974	4,14,14	3,5,0	28,29,13	6,4,1	200	100
35975	16,13,17	280,496,426	49,96,44	922,1421,946	197	100
35976	26,34,38	0,0,0	90,145,69	0,0,2	200	100
35977	0,3,1	0,1,0	5,5,2	0,1,0	200	100
35978	4,0,3	3,0,0	3,11,1	0,0,4	180	100
35979	6,0,2	15,11,16	4,9,10	40,33,28	200	100
35980	2,1,3	111,161,209	13,20,9	709,998,351	200	100
35981	1,0,1	1,0,0	0,8,0	1,5,2	186	100
35982	1,1,0	8,4,7	6,14,9	20,22,24	200	100
35983	1,1,0	0,0,0	4,10,0	1,0,0	200	100
35984	37,14,47	0,0,0	34,36,23	0,0,2	200	100
35985	2,1,0	1035,628,1013	1,5,0	1108,1299,813	200	100
35986	7,6,5	1233,828,1536	6,9,4	1449,1637,1087	189	100
35987	13,4,7	1131,795,1201	12,18,16	1221,1366,1081	200	100
35988	1,0,4	0,0,0	5,10,7	1,0,0	200	100
35989	1,0,4	0,1,0	5,10,7	0,0,0	200	100
35990	1,0,4	0,0,1	5,10,7	0,0,0	193	100
35991	9,5,11	2,5,0	7,9,5	0,2,7	200	100
35992	10,13,15	4,11,4	11,18,7	3,18,9	200	100
35993	6,20,26	4,0,0	14,27,11	0,0,0	200	100
35994	11,10,10	7,5,9	15,21,6	8,12,3	200	100
35995	9,10,12	0,1,0	7,18,6	2,0,0	200	100
35996	44,29,25	1501,1328,1545	64,34,35	1629,2004,1915	200	100
35997	8,11,9	2,1,1	7,10,14	3,3,8	168	100
35998	0,0,6	7,2,6	2,9,1	9,2,10	200	100
35999	1,1,8	315,224,386	4,10,1	284,329,303	200	100
36000	44,51,34	12,31,12	17,27,15	6,15,8	186	100
36001	44,51,34	0,0,0	17,27,15	2,2,0	200	100
36002	39,59,51	1,2,0	37,35,32	0,1,0	200	100
36003	39,59,50	5,0,0	36,35,31	0,0,0	200	100
36004	39,59,50	1,0,0	36,35,31	0,0,0	200	100
36005	39,59,50	0,2,2	36,35,31	0,2,0	200	100
36006	39,59,50	4,4,3	36,35,31	5,2,0	200	100
36007	1,3,1	98,73,66	1,4,0	83,61,59	200	100
36008	5,3,5	1,3,0	8,10,4	1,0,1	200	100
36009	1,1,3	0,0,0	0,3,3	0,6,0	200	100
36010	195,211,174	2,3,3	269,236,235	9,7,1	200	100
36011	137,104,81	6,0,5	202,179,145	8,4,4	200	100
36012	67,50,56	0,0,2	91,98,65	0,0,1	200	100
36013	81,110,100	0,2,0	5,5,1	0,0,0	200	100
36014	5,4,6	484,301,568	1,2,0	526,519,318	200	100
36015	0,0,1	0,1,1	3,2,0	0,0,3	200	100
36016	5,5,27	12,5,15	19,11,10	22,21,5	200	100
36017	4,3,26	0,0,0	19,11,9	0,0,1	200	100
36018	5,5,30	1,1,0	19,11,10	0,2,0	200	100
36019	41,24,53	851,667,1067	54,42,33	880,813,721	200	100
36020	40,22,52	17,11,13	59,44,33	17,12,14	200	100
36021	261,213,353	11,13,10	313,313,292	21,15,21	200	100
36022	260,211,352	2,0,0	313,313,291	0,0,0	200	100
36023	292,256,412	1,2,0	349,335,330	3,1,4	200	100
36024	498,414,711	13,2,17	565,534,454	12,11,20	200	100
36025	26,14,51	904,692,1025	37,35,17	922,907,894	188	100
36026	225,293,253	18,21,0	176,181,222	13,12,0	199	100
36027	502,715,548	0,56,0	447,481,558	0,0,0	200	100
36028	22,23,27	2702,3912,2963	15,39,32	2343,2680,2991	200	100
36029	10,15,16	1,0,0	9,28,13	0,0,0	200	100
36030	34,55,38	1779,2514,2224	47,32,42	1393,1820,1911	200	100
36031	18,25,23	0,0,1	24,14,21	0,0,0	200	100
36032	18,25,23	0,0,0	24,14,21	0,1,0	182	100
36033	2,0,6	2,0,2	2,0,1	3,1,13	200	100
36034	65,84,65	690,676,759	83,116,57	445,637,669	200	100
36035	44,71,52	0,1,0	54,85,35	0,0,1	200	100
36036	2,0,3	0,0,0	2,4,0	0,1,0	200	100
36037	2,0,2	213,136,149	0,1,0	291,288,179	190	100
36038	2,0,1	63,48,62	5,4,1	86,77,72	200	100
36039	1,3,2	0,0,0	2,2,8	0,4,0	200	100
36040	3,2,1	477,500,532	5,2,1	720,772,563	200	100
36041	7,4,1	0,2,0	7,0,2	0,1,0	200	100
36042	4,6,5	226,400,272	2,0,8	171,203,203	200	100
36043	25,8,15	0,2,0	6,13,11	0,3,0	190	100
36044	25,8,15	2,0,0	6,13,11	0,0,0	200	100
36045	3,10,5	0,0,0	5,6,6	0,0,2	200	100
36046	60,65,48	0,0,0	46,32,55	1,0,0	200	100
36047	0,1,1	163,144,181	0,0,0	182,205,138	182	100
36048	1,3,0	1,0,0	0,2,1	1,1,0	200	100
36049	1,4,6	258,283,274	4,5,3	313,317,264	200	100
36050	1,4,6	18,21,33	0,0,0	19,11,7	200	100
36051	17,44,29	1,11,0	8,9,12	0,0,0	181	100
36052	123,129,131	9922,13356,12422	81,73,95	6941,6884,8429	200	100
36053	98,113,93	0,0,9	60,60,72	0,0,0	200	100
36054	32,48,50	0,118,0	27,28,34	0,0,0	200	100
36055	42,54,49	5,1,7	42,46,42	2,0,4	171	100
36056	1286,1928,1592	1,0,0	989,1029,1158	4,0,0	199	100
36057	90,72,93	14188,21450,14395	86,58,62	10212,10628,12030	186	100
36058	76,74,65	0,0,0	68,47,43	0,0,2	179	100
36059	39,53,45	14,6,12	39,46,41	4,2,5	200	100
36060	39,53,45	78,60,86	39,46,41	65,55,76	200	100
36061	725,1188,921	1,0,0	646,563,719	0,0,0	200	100
36062	903,1509,1089	0,2,0	789,700,874	0,0,0	200	100
36063	923,1524,1112	10,21,11	803,705,890	3,6,4	200	100
36064	83,72,89	0,0,0	74,54,70	3,0,0	200	100
36065	1740,2479,1888	0,14,0	1305,1331,1426	0,0,0	200	100
36066	145,126,161	47,40,54	127,107,149	29,29,20	200	100
36067	56,59,75	292,263,303	57,67,75	336,366,442	200	100
36068	170,128,158	4,2,8	194,194,205	5,9,6	200	100
36069	60,42,59	245,195,226	69,61,61	223,207,252	200	100
36070	84,91,84	310,242,302	133,100,112	307,291,333	200	100
36071	65,64,80	0,10,0	92,86,79	0,0,0	195	100
36072	15,19,14	0,0,5	15,7,18	2,1,0	151	100
36073	4,1,3	5,1,5	5,9,8	10,0,14	184	100
36074	14,3,8	286,213,335	17,27,19	414,400,459	200	100
36075	80,66,93	0,0,0	74,70,76	0,0,8	187	100
36076	75,67,91	381,261,359	71,67,67	402,459,407	177	100
36077	93,42,90	6,6,1	47,32,36	1,0,2	200	100
36078	83,39,74	6,0,0	35,24,28	0,0,2	200	100
36079	3,1,3	6,6,11	3,3,2	16,5,9	200	100
36080	4,8,1	0,0,2	2,2,1	0,1,0	200	100
36081	1,4,1	17,14,4	3,0,1	11,3,3	200	100
36082	320,248,373	0,0,0	228,251,289	0,0,2	200	100
36084	16,6,11	340,268,379	12,13,8	239,276,306	200	100
36085	11,27,19	0,2,0	6,3,4	0,0,0	200	100
36086	68,50,94	0,0,3	174,163,127	0,0,0	171	100
36087	68,50,94	9,18,14	174,163,127	22,31,30	200	100
36088	97,72,125	0,1,0	204,213,166	0,0,0	200	100
36089	7,5,15	856,858,1047	25,25,21	2384,2569,2272	200	100
36090	7,1,3	0,0,0	14,30,3	0,0,1	200	100
36091	7,1,3	0,0,0	14,30,3	1,0,0	200	100
36092	7,1,3	0,2,0	14,30,3	0,0,0	200	100
36093	7,1,3	0,0,0	14,30,3	5,3,1	200	100
36094	1,4,5	1,0,0	20,20,16	2,1,0	200	100
36095	6,6,16	1143,977,1030	43,50,31	3202,3566,2663	200	100
36096	1,4,6	641,564,693	14,16,13	2228,2152,1656	178	100
36097	45,34,35	0,9,17	120,122,91	44,44,23	182	100
36098	0,1,3	0,0,0	10,9,8	0,1,0	157	100
36099	0,2,0	0,3,0	4,8,4	0,0,0	200	100
36100	27,26,17	3,0,8	18,12,5	0,0,0	200	100
36101	35,22,59	14,8,8	39,22,23	7,5,11	177	100
36102	20,13,44	0,1,0	27,14,14	0,2,0	200	100
36103	5,1,7	0,0,0	17,12,11	0,4,2	200	100
36104	2,2,3	0,1,0	5,2,6	0,0,2	200	100
36105	1,1,2	1319,1089,1641	4,4,2	1169,1133,1230	200	100
36106	2,4,10	1366,1252,1645	10,11,6	1251,1093,1262	200	100
36107	7,3,8	1,0,0	1,7,13	0,0,0	192	100
36108	4,2,5	938,883,1197	0,4,6	953,753,864	191	100
36110	109,41,94	0,1,2	157,150,90	2,0,1	200	100
36111	62,16,40	7,2,1	92,71,45	8,9,3	200	100
36112	6,4,4	0,0,0	9,15,12	0,0,1	200	100
36113	0,2,0	172,143,194	2,3,2	397,424,288	200	100
36114	1,4,0	2,0,0	10,1,3	1,2,0	200	100
36115	1,1,0	0,0,0	1,4,1	1,0,0	200	100
36116	0,0,0	0,0,1	3,1,2	0,0,0	200	100
36117	3,0,0	1,0,0	0,0,1	0,0,0	200	100
36118	1144,1194,1489	0,12,18	477,590,529	0,0,0	200	100
36119	2291,2633,2835	0,0,105	909,1113,1026	0,0,0	199	100
36120	258,222,229	3,6,0	124,99,66	0,0,0	200	100
36121	190,157,211	3,5,2	38,43,69	0,3,0	152	100
36122	190,157,211	0,3,8	38,43,69	2,4,3	178	100
36123	88,45,68	0,0,2	22,16,22	0,0,0	153	100
