ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
6405	"ENSG00000131844.16_3"	"MCCC2"	chr5	+	70939597	70939722	70939645	70939722	70936829	70936902
6406	"ENSG00000267179.1_6"	"AC008770.2"	chr19	+	12087843	12087979	12087852	12087979	12072475	12072573
6408	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50385189	50385672	50385189	50385332	50385747	50385841
6409	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50386115	50386441	50386115	50386213	50386816	50386921
6412	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50386115	50386441	50386115	50386213	50387095	50387264
6413	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50386816	50386925	50386816	50386921	50387343	50387453
6414	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50387095	50387264	50387095	50387259	50387343	50387453
6415	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50386816	50386925	50386816	50386921	50387361	50387453
6416	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50386816	50387259	50386816	50386921	50387361	50387453
6419	"ENSG00000114388.13_3"	"NPRL2"	chr3	-	50387095	50387264	50387095	50387259	50387363	50388197
6423	"ENSG00000205639.11_7"	"MFSD2B"	chr2	+	24245999	24246596	24246452	24246596	24245691	24245772
6425	"ENSG00000173137.12_3"	"ADCK5"	chr8	+	145616779	145617066	145616982	145617066	145616560	145616674
6426	"ENSG00000067955.15_5"	"CBFB"	chr16	+	67127300	67127532	67127316	67127532	67116115	67116242
6428	"ENSG00000139436.21_5"	"GIT2"	chr12	-	110376969	110377052	110376969	110377044	110377558	110378306
6431	"ENSG00000136631.15_7"	"VPS45"	chr1	+	150040666	150040821	150040686	150040821	150039438	150039663
6442	"ENSG00000099957.16_3"	"P2RX6"	chr22	+	21380299	21380618	21380540	21380618	21380093	21380187
6444	"ENSG00000132330.17_4"	"SCLY"	chr2	+	238999858	239003163	239003060	239003163	238991888	238991995
6450	"ENSG00000130414.12_5"	"NDUFA10"	chr2	-	240951033	240951113	240951033	240951077	240954155	240954277
6452	"ENSG00000248508.8_6"	"SRP14-AS1"	chr15	+	40356496	40356802	40356661	40356802	40352297	40352464
6458	"ENSG00000114859.16_4"	"CLCN2"	chr3	-	184072335	184072502	184072335	184072440	184073161	184073317
6459	"ENSG00000114859.16_4"	"CLCN2"	chr3	-	184072335	184072502	184072335	184072446	184073161	184073317
6460	"ENSG00000114859.16_4"	"CLCN2"	chr3	-	184072691	184073317	184072691	184072761	184073481	184073566
6471	"ENSG00000121957.14_6"	"GPSM2"	chr1	+	109427896	109428200	109428128	109428200	109419877	109420396
6474	"ENSG00000110844.13_4"	"PRPF40B"	chr12	+	50025642	50026663	50026637	50026663	50025183	50025327
6475	"ENSG00000110844.13_4"	"PRPF40B"	chr12	+	50026796	50027330	50027209	50027330	50026637	50026663
6490	"ENSG00000170248.15_4"	"PDCD6IP"	chr3	+	33870329	33870461	33870344	33870461	33869071	33869451
6491	"ENSG00000170248.15_4"	"PDCD6IP"	chr3	+	33870329	33870461	33870344	33870461	33869113	33869231
6493	"ENSG00000113851.14_4"	"CRBN"	chr3	-	3195107	3197965	3195107	3195172	3209317	3209477
6504	"ENSG00000228065.11_6"	"LINC01515"	chr10	+	67345242	67345560	67345422	67345560	67332692	67332814
6510	"ENSG00000206573.9_8"	"THUMPD3-AS1"	chr3	-	9431973	9433510	9431973	9432181	9439107	9439136
6513	"ENSG00000168137.16_5"	"SETD5"	chr3	+	9475960	9476169	9476017	9476169	9470506	9470693
6515	"ENSG00000168137.16_5"	"SETD5"	chr3	+	9475960	9476169	9476017	9476169	9475728	9475865
6519	"ENSG00000165916.8_6"	"PSMC3"	chr11	-	47447417	47447501	47447417	47447497	47447683	47447809
6521	"ENSG00000103197.18_5"	"TSC2"	chr16	+	2105980	2106245	2106196	2106245	2100400	2100487
6523	"ENSG00000103197.18_5"	"TSC2"	chr16	+	2105980	2106245	2106196	2106245	2104296	2104441
6527	"ENSG00000103197.18_5"	"TSC2"	chr16	+	2110670	2112009	2111871	2112009	2108747	2108874
6533	"ENSG00000103197.18_5"	"TSC2"	chr16	+	2138048	2138326	2138227	2138326	2137863	2137942
6536	"ENSG00000223959.8_2"	"AFG3L1P"	chr16	+	90055089	90055359	90055259	90055359	90051853	90051978
6544	"ENSG00000149532.15_6"	"CPSF7"	chr11	-	61183576	61183991	61183576	61183634	61187420	61187566
6545	"ENSG00000149532.15_6"	"CPSF7"	chr11	-	61187941	61188045	61187941	61188002	61188525	61188602
6546	"ENSG00000149532.15_6"	"CPSF7"	chr11	-	61187941	61188045	61187941	61188002	61188663	61188729
6549	"ENSG00000149532.15_6"	"CPSF7"	chr11	-	61183137	61183991	61183137	61183256	61196653	61196762
6551	"ENSG00000236144.8_7"	"TMEM147-AS1"	chr19	-	36033812	36034175	36033812	36033999	36036838	36036931
6556	"ENSG00000198858.10_4"	"R3HDM4"	chr19	-	901975	902130	901975	902067	902241	902410
6566	"ENSG00000131378.14_7"	"RFTN1"	chr3	-	16535231	16535387	16535231	16535384	16554948	16555206
6581	"ENSG00000144566.11_4"	"RAB5A"	chr3	+	20017078	20017244	20017092	20017244	20012039	20012209
6590	"ENSG00000131979.19_4"	"GCH1"	chr14	-	55308725	55310861	55308725	55309772	55313816	55313848
6595	"ENSG00000151208.17_4"	"DLG5"	chr10	-	79579078	79581859	79579078	79579223	79584141	79584234
6599	"ENSG00000181090.21_6"	"EHMT1"	chr9	+	140637822	140637980	140637843	140637980	140622800	140623045
6608	"ENSG00000285517.1_3"	"AC010198.2"	chr12	+	30951078	30951249	30951244	30951249	30948654	30948779
6609	"ENSG00000285517.1_3"	"AC010198.2"	chr12	+	30952846	30952955	30952849	30952955	30949243	30949485
6610	"ENSG00000285517.1_3"	"AC010198.2"	chr12	+	30952846	30952955	30952849	30952955	30949916	30950144
6611	"ENSG00000285517.1_3"	"AC010198.2"	chr12	+	30952846	30952955	30952849	30952955	30951244	30951249
6623	"ENSG00000116127.18_5"	"ALMS1"	chr2	+	73826527	73826648	73826577	73826648	73799388	73800551
6635	"ENSG00000197467.14_4"	"COL13A1"	chr10	+	71647211	71647247	71647212	71647247	71582124	71582194
6636	"ENSG00000157036.13_4"	"EXOG"	chr3	+	38542845	38542985	38542906	38542985	38539119	38539180
6643	"ENSG00000100767.16_4"	"PAPLN"	chr14	+	73730918	73731043	73730964	73731043	73730717	73730752
6645	"ENSG00000131778.19_4"	"CHD1L"	chr1	+	146736080	146736243	146736087	146736243	146724277	146724390
6646	"ENSG00000131778.19_4"	"CHD1L"	chr1	+	146736080	146736243	146736087	146736243	146728184	146728216
6648	"ENSG00000131778.19_4"	"CHD1L"	chr1	+	146747016	146747131	146747068	146747131	146743831	146743942
6655	"ENSG00000162032.16_4"	"SPSB3"	chr16	-	1827946	1828613	1827946	1828049	1831358	1831496
6657	"ENSG00000213672.8_6"	"NCKIPSD"	chr3	-	48716309	48716616	48716309	48716402	48716809	48716890
6665	"ENSG00000163882.9_2"	"POLR2H"	chr3	+	184080660	184081353	184081013	184081353	184080402	184080512
6666	"ENSG00000093183.14_5"	"SEC22C"	chr3	-	42589460	42594940	42589460	42590149	42599069	42599188
6669	"ENSG00000178038.17_3"	"ALS2CL"	chr3	-	46712977	46713523	46712977	46713074	46714828	46714871
6670	"ENSG00000178038.17_3"	"ALS2CL"	chr3	-	46716055	46717466	46716055	46716229	46717734	46717892
6673	"ENSG00000114857.18_3"	"NKTR"	chr3	+	42661155	42663008	42662920	42663008	42660511	42660619
6674	"ENSG00000124357.13_5"	"NAGK"	chr2	+	71299770	71300724	71300611	71300724	71297631	71297716
6675	"ENSG00000124357.13_5"	"NAGK"	chr2	+	71299770	71300724	71300611	71300724	71298815	71298957
6677	"ENSG00000124357.13_5"	"NAGK"	chr2	+	71302684	71303831	71303733	71303831	71299770	71300724
6686	"ENSG00000011198.9_6"	"ABHD5"	chr3	+	43759162	43759349	43759257	43759349	43753200	43753355
6689	"ENSG00000237765.7_4"	"FAM200B"	chr4	+	15686472	15686582	15686508	15686582	15683483	15683644
6693	"ENSG00000102886.15_3"	"GDPD3"	chr16	-	30123978	30124385	30123978	30124114	30124660	30124858
6694	"ENSG00000178467.18_4"	"P4HTM"	chr3	+	49042293	49043300	49043150	49043300	49039932	49040029
6695	"ENSG00000178467.18_4"	"P4HTM"	chr3	+	49042293	49043300	49043150	49043300	49041530	49041693
6696	"ENSG00000178467.18_4"	"P4HTM"	chr3	+	49042293	49043300	49043209	49043300	49041530	49041693
6697	"ENSG00000178467.18_4"	"P4HTM"	chr3	+	49043150	49043300	49043209	49043300	49041530	49041693
6698	"ENSG00000178467.18_4"	"P4HTM"	chr3	+	49043150	49043300	49043209	49043300	49042293	49042479
6699	"ENSG00000178467.18_4"	"P4HTM"	chr3	+	49043150	49043300	49043209	49043300	49042293	49042603
6700	"ENSG00000068650.18_4"	"ATP11A"	chr13	+	113536126	113541482	113536129	113541482	113530089	113530255
6701	"ENSG00000068650.18_4"	"ATP11A"	chr13	+	113536126	113541482	113536189	113541482	113530089	113530255
6702	"ENSG00000068650.18_4"	"ATP11A"	chr13	+	113536129	113541482	113536189	113541482	113530089	113530255
6703	"ENSG00000068650.18_4"	"ATP11A"	chr13	+	113536126	113541482	113536129	113541482	113532530	113532617
6705	"ENSG00000068650.18_4"	"ATP11A"	chr13	+	113536129	113541482	113536189	113541482	113532530	113532617
6706	"ENSG00000068650.18_4"	"ATP11A"	chr13	+	113536126	113541482	113536129	113541482	113534859	113534963
6708	"ENSG00000012232.8_2"	"EXTL3"	chr8	+	28494818	28494946	28494853	28494946	28480277	28480327
6713	"ENSG00000160799.11_5"	"CCDC12"	chr3	-	47018126	47018333	47018126	47018270	47020963	47021051
6714	"ENSG00000253554.7_7"	"LINC01414"	chr8	-	65143112	65143176	65143112	65143173	65152996	65153063
6716	"ENSG00000076201.15_4"	"PTPN23"	chr3	+	47447404	47447536	47447434	47447536	47446494	47446571
6719	"ENSG00000136811.16_5"	"ODF2"	chr9	+	131222791	131222945	131222828	131222945	131222436	131222578
6720	"ENSG00000164048.14_3"	"ZNF589"	chr3	+	48309404	48312480	48309407	48312480	48289114	48289167
6722	"ENSG00000131652.14_3"	"THOC6"	chr16	+	3076063	3076289	3076251	3076289	3075924	3075989
6724	"ENSG00000164053.21_5"	"ATRIP"	chr3	+	48501508	48502198	48502107	48502198	48500757	48500853
6725	"ENSG00000092531.10_4"	"SNAP23"	chr15	+	42805152	42805645	42805596	42805645	42804030	42804101
6733	"ENSG00000051825.14_5"	"MPHOSPH9"	chr12	-	123646661	123646765	123646661	123646739	123648496	123648637
6736	"ENSG00000095059.16_5"	"DHPS"	chr19	-	12786830	12786919	12786830	12786892	12787921	12788025
6737	"ENSG00000095059.16_5"	"DHPS"	chr19	-	12786830	12786953	12786830	12786892	12787921	12788025
6739	"ENSG00000095059.16_5"	"DHPS"	chr19	-	12786830	12786953	12786830	12786919	12787921	12788025
6740	"ENSG00000095059.16_5"	"DHPS"	chr19	-	12786830	12786956	12786830	12786919	12787921	12788025
6741	"ENSG00000095059.16_5"	"DHPS"	chr19	-	12786830	12786956	12786830	12786953	12787921	12788025
6746	"ENSG00000173402.11_6"	"DAG1"	chr3	+	49524660	49524848	49524686	49524848	49508397	49508482
6747	"ENSG00000173402.11_6"	"DAG1"	chr3	+	49524660	49524848	49524686	49524848	49514281	49514333
6748	"ENSG00000173402.11_6"	"DAG1"	chr3	+	49526058	49526178	49526130	49526178	49514281	49514333
6749	"ENSG00000173402.11_6"	"DAG1"	chr3	+	49524660	49524848	49524686	49524848	49514281	49514338
6750	"ENSG00000173402.11_6"	"DAG1"	chr3	+	49530255	49530406	49530259	49530406	49514281	49514338
6752	"ENSG00000173402.11_6"	"DAG1"	chr3	+	49530255	49530406	49530259	49530406	49526130	49526178
6758	"ENSG00000004534.15_4"	"RBM6"	chr3	+	50098894	50099541	50099394	50099541	50098572	50098654
6762	"ENSG00000100029.18_5"	"PES1"	chr22	-	30976557	30976688	30976557	30976673	30977320	30977395
6765	"ENSG00000006704.10_4"	"GTF2IRD1"	chr7	+	74015370	74016918	74016691	74016918	74009340	74009378
6767	"ENSG00000214706.10_3"	"IFRD2"	chr3	-	50326685	50326791	50326685	50326787	50327359	50327517
6768	"ENSG00000214706.10_3"	"IFRD2"	chr3	-	50326877	50327193	50326877	50327059	50327359	50327517
6769	"ENSG00000214706.10_3"	"IFRD2"	chr3	-	50326877	50327193	50326877	50327059	50327600	50327725
6773	"ENSG00000041880.14_4"	"PARP3"	chr3	+	51977364	51977554	51977369	51977554	51976952	51977062
6776	"ENSG00000107372.13_3"	"ZFAND5"	chr9	-	74975543	74975703	74975543	74975700	74979611	74980151
6780	"ENSG00000163939.18_6"	"PBRM1"	chr3	-	52623085	52623271	52623085	52623268	52643328	52643971
6782	"ENSG00000198721.12_6"	"ECI2"	chr6	-	4117541	4119509	4117541	4117685	4125483	4126471
6783	"ENSG00000198721.12_6"	"ECI2"	chr6	-	4125483	4126471	4125483	4125604	4127995	4128065
6785	"ENSG00000198721.12_6"	"ECI2"	chr6	-	4133782	4133945	4133782	4133935	4135348	4135693
6786	"ENSG00000198721.12_6"	"ECI2"	chr6	-	4133782	4133945	4133782	4133935	4135603	4135702
6788	"ENSG00000163938.17_4"	"GNL3"	chr3	+	52724607	52725087	52724960	52725087	52723089	52723222
6791	"ENSG00000163931.16_3"	"TKT"	chr3	-	53268998	53269190	53268998	53269080	53271812	53271937
6794	"ENSG00000214432.9_7"	"VPS33B-DT"	chr15	+	91573110	91573471	91573360	91573471	91566542	91566824
6796	"ENSG00000106714.17_3"	"CNTNAP3"	chr9	-	39132928	39133132	39132928	39133129	39144236	39144343
6797	"ENSG00000106714.17_3"	"CNTNAP3"	chr9	-	39132928	39133132	39132928	39133129	39149802	39149974
6798	"ENSG00000106714.17_3"	"CNTNAP3"	chr9	-	39132928	39133132	39132928	39133129	39165929	39166073
6804	"ENSG00000197956.10_3"	"S100A6"	chr1	-	153507677	153507851	153507677	153507836	153508264	153508467
6806	"ENSG00000147454.14_3"	"SLC25A37"	chr8	+	23425771	23425891	23425834	23425891	23423620	23424326
6807	"ENSG00000147454.14_3"	"SLC25A37"	chr8	+	23425771	23425891	23425834	23425891	23424288	23424478
6809	"ENSG00000136068.14_4"	"FLNB"	chr3	+	58154166	58155520	58155316	58155520	58129199	58129340
6810	"ENSG00000136068.14_4"	"FLNB"	chr3	+	58154166	58155520	58155316	58155520	58148880	58149057
6818	"ENSG00000241472.7_6"	"PTPRG-AS1"	chr3	-	62303482	62303578	62303482	62303575	62304326	62304453
6821	"ENSG00000184584.13_5"	"TMEM173"	chr5	-	138860374	138861289	138860374	138860483	138861794	138861887
6825	"ENSG00000131899.11_3"	"LLGL1"	chr17	+	18143891	18145313	18145198	18145313	18141380	18141528
6826	"ENSG00000131899.11_3"	"LLGL1"	chr17	+	18143891	18145313	18145198	18145313	18141769	18141923
6829	"ENSG00000104980.8_4"	"TIMM44"	chr19	-	7998973	7999126	7998973	7999123	8002911	8003082
6837	"ENSG00000104517.13_5"	"UBR5"	chr8	-	103277327	103277506	103277327	103277503	103281205	103281336
6854	"ENSG00000244026.6_3"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75476577	75476843
6855	"ENSG00000244026.6_3"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75478286	75478388
6857	"ENSG00000244026.6_3"	"FAM86DP"	chr3	-	75475600	75475772	75475600	75475750	75481958	75482021
6860	"ENSG00000168487.19_5"	"BMP1"	chr8	+	22058630	22059441	22059315	22059441	22052974	22053100
6861	"ENSG00000168487.19_5"	"BMP1"	chr8	+	22058630	22059441	22059315	22059441	22054192	22054353
6863	"ENSG00000272690.6_6"	"LINC02018"	chr3	+	75492658	75492797	75492662	75492797	75484484	75484564
6874	"ENSG00000064115.11_5"	"TM7SF3"	chr12	-	27152458	27152699	27152458	27152581	27167010	27167331
6886	"ENSG00000042429.12_4"	"MED17"	chr11	+	93528073	93529706	93529575	93529706	93523739	93523959
6887	"ENSG00000042429.12_4"	"MED17"	chr11	+	93540666	93540801	93540683	93540801	93530700	93530885
6892	"ENSG00000144136.11_5"	"SLC20A1"	chr2	+	113416401	113416671	113416527	113416671	113410278	113410375
6896	"ENSG00000174373.16_4"	"RALGAPA1"	chr14	-	36155747	36155872	36155747	36155829	36159041	36159209
6900	"ENSG00000213658.11_4"	"LAT"	chr16	+	28997860	28998035	28997977	28998035	28997702	28997767
6903	"ENSG00000131269.18_6"	"ABCB7"	chrX	-	74334588	74334669	74334588	74334666	74375814	74375899
6905	"ENSG00000018408.14_3"	"WWTR1"	chr3	-	149374662	149375096	149374662	149375093	149375551	149375888
6909	"ENSG00000169379.15_2"	"ARL13B"	chr3	+	93714717	93714788	93714721	93714788	93707515	93707555
6913	"ENSG00000150433.9_4"	"TMEM218"	chr11	-	124971096	124971199	124971096	124971152	124972629	124972705
6918	"ENSG00000137575.12_4"	"SDCBP"	chr8	+	59477577	59477643	59477580	59477643	59474306	59474354
6921	"ENSG00000106133.18_3"	"NSUN5P2"	chr7	-	72419430	72419641	72419430	72419519	72419851	72420030
6922	"ENSG00000106133.18_3"	"NSUN5P2"	chr7	-	72419430	72419641	72419430	72419519	72420384	72420500
6923	"ENSG00000106133.18_3"	"NSUN5P2"	chr7	-	72419430	72419641	72419430	72419519	72420596	72420735
6926	"ENSG00000147274.14_4"	"RBMX"	chrX	-	135961175	135961612	135961175	135961282	135962755	135962881
6927	"ENSG00000147274.14_4"	"RBMX"	chrX	-	135961175	135961317	135961175	135961282	135962755	135962884
6931	"ENSG00000172716.16_3"	"SLFN11"	chr17	-	33693965	33694082	33693965	33694062	33694559	33694719
6935	"ENSG00000147535.17_6"	"PLPP5"	chr8	-	38125888	38125979	38125888	38125925	38126340	38126508
6947	"ENSG00000058404.20_5"	"CAMK2B"	chr7	-	44274237	44274278	44274237	44274275	44279187	44279262
6952	"ENSG00000104805.16_6"	"NUCB1"	chr19	+	49422286	49422543	49422450	49422543	49421982	49422041
6956	"ENSG00000133816.15_6"	"MICAL2"	chr11	+	12297529	12297713	12297532	12297713	12281341	12281444
6957	"ENSG00000133816.15_6"	"MICAL2"	chr11	+	12297805	12298262	12298166	12298262	12297626	12297713
6961	"ENSG00000163507.14_5"	"CIP2A"	chr3	-	108285343	108285486	108285343	108285485	108287001	108287161
6964	"ENSG00000138092.11_4"	"CENPO"	chr2	+	25039514	25039686	25039599	25039686	25037244	25037362
6965	"ENSG00000267374.2_8"	"MIR924HG"	chr18	-	36786880	36788753	36786880	36788003	36968392	36968491
6966	"ENSG00000267374.2_8"	"MIR924HG"	chr18	-	36873149	36873370	36873149	36873268	36968392	36968491
6968	"ENSG00000142188.17_4"	"TMEM50B"	chr21	-	34821088	34823170	34821088	34821186	34828033	34828091
6969	"ENSG00000142188.17_4"	"TMEM50B"	chr21	-	34821088	34823170	34821088	34821186	34832719	34832812
6977	"ENSG00000125447.17_6"	"GGA3"	chr17	-	73236422	73237138	73236422	73236493	73237480	73237597
6978	"ENSG00000125447.17_6"	"GGA3"	chr17	-	73236422	73237138	73236422	73236493	73237695	73237777
6983	"ENSG00000137522.18_4"	"RNF121"	chr11	+	71693806	71693961	71693852	71693961	71668272	71668310
6985	"ENSG00000137522.18_4"	"RNF121"	chr11	+	71693806	71693961	71693852	71693961	71673197	71673335
6986	"ENSG00000137522.18_4"	"RNF121"	chr11	+	71693806	71693961	71693852	71693961	71689131	71689281
6987	"ENSG00000137522.18_4"	"RNF121"	chr11	+	71706485	71706597	71706495	71706597	71701642	71701763
6989	"ENSG00000163389.12_4"	"POGLUT1"	chr3	+	119198754	119199019	119198897	119199019	119197180	119197321
6990	"ENSG00000085978.22_4"	"ATG16L1"	chr2	+	234198499	234198999	234198893	234198999	234191327	234191399
6992	"ENSG00000169718.17_4"	"DUS1L"	chr17	-	80018576	80018659	80018576	80018656	80018736	80018837
6997	"ENSG00000132541.11_4"	"RIDA"	chr8	-	99120873	99120979	99120873	99120941	99125865	99126053
6998	"ENSG00000132541.11_4"	"RIDA"	chr8	-	99120873	99120996	99120873	99120941	99125865	99126053
6999	"ENSG00000132541.11_4"	"RIDA"	chr8	-	99120873	99120996	99120873	99120979	99125865	99126053
7001	"ENSG00000180879.13_3"	"SSR4"	chrX	+	153061888	153062007	153061893	153062007	153061117	153061316
7002	"ENSG00000113810.16_3"	"SMC4"	chr3	+	160122115	160122292	160122165	160122292	160117456	160117537
7004	"ENSG00000113810.16_3"	"SMC4"	chr3	+	160122115	160122292	160122165	160122292	160119777	160119881
7008	"ENSG00000239523.6_7"	"MYLK-AS1"	chr3	+	123348337	123348528	123348340	123348528	123304493	123304641
7014	"ENSG00000087085.15_6"	"ACHE"	chr7	-	100490785	100491873	100490785	100491525	100493422	100493541
7021	"ENSG00000248787.2_6"	"AC092903.2"	chr3	-	125627279	125627408	125627279	125627403	125627624	125627717
7025	"ENSG00000184634.16_5"	"MED12"	chrX	+	70357407	70357485	70357410	70357485	70357036	70357242
7029	"ENSG00000248592.7_4"	"STIMATE-MUSTN1"	chr3	-	52868955	52869318	52868955	52869019	52869804	52874278
7031	"ENSG00000159685.10_4"	"CHCHD6"	chr3	+	126571486	126571573	126571489	126571573	126499182	126499273
7033	"ENSG00000159685.10_4"	"CHCHD6"	chr3	+	126676258	126676394	126676267	126676394	126671867	126672027
7047	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140048475	140048833	140048663	140048833	140048196	140048376
7051	"ENSG00000175110.11_5"	"MRPS22"	chr3	+	139065719	139065886	139065722	139065886	139063406	139063560
7060	"ENSG00000172765.17_6"	"TMCC1"	chr3	-	129599151	129599405	129599151	129599402	129607824	129607947
7061	"ENSG00000172765.17_6"	"TMCC1"	chr3	-	129599151	129599405	129599151	129599402	129611415	129611588
7062	"ENSG00000172765.17_6"	"TMCC1"	chr3	-	129599151	129599405	129599151	129599402	129612024	129612262
7064	"ENSG00000253540.5_2"	"FAM86HP"	chr3	-	129821606	129821778	129821606	129821756	129823008	129823140
7066	"ENSG00000253540.5_2"	"FAM86HP"	chr3	-	129821606	129821778	129821606	129821756	129828015	129828076
7067	"ENSG00000253540.5_2"	"FAM86HP"	chr3	-	129821606	129821778	129821606	129821756	129830121	129830276
7068	"ENSG00000136521.13_8"	"NDUFB5"	chr3	+	179333770	179333837	179333772	179333837	179325545	179325600
7069	"ENSG00000136521.13_8"	"NDUFB5"	chr3	+	179333770	179333837	179333772	179333837	179332758	179332847
7074	"ENSG00000125703.15_3"	"ATG4C"	chr1	+	63269389	63269533	63269448	63269533	63249805	63249896
7080	"ENSG00000114054.14_4"	"PCCB"	chr3	+	136045644	136046097	136045996	136046097	136035782	136035906
7084	"ENSG00000025423.11_4"	"HSD17B6"	chr12	+	57156981	57157198	57156987	57157198	57145944	57146102
7085	"ENSG00000025423.11_4"	"HSD17B6"	chr12	+	57156981	57157198	57157001	57157198	57145944	57146102
7086	"ENSG00000025423.11_4"	"HSD17B6"	chr12	+	57156987	57157198	57157001	57157198	57145944	57146102
7093	"ENSG00000113812.14_5"	"ACTR8"	chr3	-	53907058	53907173	53907058	53907154	53908237	53908391
7094	"ENSG00000113812.14_5"	"ACTR8"	chr3	-	53907058	53907173	53907058	53907154	53909974	53910107
7095	"ENSG00000113812.14_5"	"ACTR8"	chr3	-	53913965	53914136	53913965	53914099	53916005	53916179
7099	"ENSG00000090863.11_3"	"GLG1"	chr16	-	74514138	74514292	74514138	74514172	74516920	74517022
7121	"ENSG00000169908.12_4"	"TM4SF1"	chr3	-	149093229	149093556	149093229	149093375	149095157	149095436
7122	"ENSG00000176715.16_6"	"ACSF3"	chr16	+	89211568	89211809	89211621	89211809	89199543	89199670
7123	"ENSG00000176715.16_6"	"ACSF3"	chr16	+	89211568	89211809	89211674	89211809	89199543	89199670
7130	"ENSG00000050405.13_5"	"LIMA1"	chr12	-	50575686	50575820	50575686	50575817	50589612	50589670
7133	"ENSG00000136527.18_4"	"TRA2B"	chr3	-	185636152	185636226	185636152	185636223	185638891	185638975
7135	"ENSG00000172954.13_4"	"LCLAT1"	chr2	+	30699267	30699501	30699442	30699501	30682417	30682588
7137	"ENSG00000152601.17_5"	"MBNL1"	chr3	+	152165408	152165562	152165513	152165562	152164492	152164546
7143	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95422162	95422300	95422162	95422285	95442843	95443009
7145	"ENSG00000196182.10_3"	"STK40"	chr1	-	36824337	36824438	36824337	36824423	36833452	36833685
7146	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130679	99131923	99130679	99130838	99132802	99132957
7147	"ENSG00000168827.14_4"	"GFM1"	chr3	+	158371098	158371256	158371102	158371256	158369986	158370035
7148	"ENSG00000181666.18_6"	"ZNF875"	chr19	+	37838091	37838218	37838133	37838218	37815109	37815167
7149	"ENSG00000181666.18_6"	"ZNF875"	chr19	+	37838091	37838218	37838133	37838218	37815697	37815838
7164	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160807731	160807854	160807731	160807850	160820900	160820993
7169	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145648999	145649515	145648999	145649305	145649597	145649651
7170	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145649597	145650202	145649597	145649651	145650328	145651155
7172	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145650328	145651591	145650328	145651155	145652291	145652366
7180	"ENSG00000180900.19_4"	"SCRIB"	chr8	-	144874654	144875037	144874654	144874805	144875145	144875253
7181	"ENSG00000180900.19_4"	"SCRIB"	chr8	-	144874654	144875037	144874654	144874805	144876069	144876132
7184	"ENSG00000096384.20_3"	"HSP90AB1"	chr6	+	44216353	44216513	44216366	44216513	44215602	44215816
7185	"ENSG00000110330.8_4"	"BIRC2"	chr11	+	102220608	102221480	102220731	102221480	102219328	102219450
7187	"ENSG00000005801.18_6"	"ZNF195"	chr11	-	3394806	3394905	3394806	3394886	3398846	3399130
7191	"ENSG00000105227.14_3"	"PRX"	chr19	-	40899674	40904723	40899674	40903877	40909612	40909769
7195	"ENSG00000075711.21_6"	"DLG1"	chr3	-	196803456	196803556	196803456	196803553	196812450	196812627
7196	"ENSG00000018510.15_5"	"AGPS"	chr2	+	178385996	178386096	178386056	178386096	178284996	178285086
7213	"ENSG00000174628.16_4"	"IQCK"	chr16	+	19775169	19775434	19775356	19775434	19745019	19745149
7219	"ENSG00000231160.10_6"	"KLF3-AS1"	chr4	-	38626042	38626904	38626042	38626200	38627083	38627124
7224	"ENSG00000197249.13_5"	"SERPINA1"	chr14	-	94854896	94855000	94854896	94854997	94856756	94857029
7232	"ENSG00000073792.15_3"	"IGF2BP2"	chr3	-	185410486	185410568	185410486	185410550	185410964	185411016
7234	"ENSG00000073792.15_3"	"IGF2BP2"	chr3	-	185410486	185410568	185410486	185410550	185416086	185416135
7238	"ENSG00000156976.17_6"	"EIF4A2"	chr3	+	186502352	186503840	186503671	186503840	186502220	186502266
7240	"ENSG00000099942.13_3"	"CRKL"	chr22	+	21303998	21308035	21307493	21308035	21288066	21288532
7241	"ENSG00000186364.12_3"	"NUDT17"	chr1	-	145588377	145588635	145588377	145588470	145588871	145589055
7249	"ENSG00000119953.12_2"	"SMNDC1"	chr10	-	112058405	112058568	112058405	112058548	112063225	112063345
7259	"ENSG00000278259.4_4"	"MYO19"	chr17	-	34854109	34854403	34854109	34854398	34854918	34855188
7267	"ENSG00000169714.16_4"	"CNBP"	chr3	-	128889921	128890381	128889921	128890120	128890476	128890614
7269	"ENSG00000169714.16_4"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890494	128890614
