ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24297	"ENSG00000176978.14_4"	"DPP7"	chr9	-	140008096	140008480	140008096	140008167	140008316	140008480
24298	"ENSG00000176978.14_4"	"DPP7"	chr9	-	140008690	140009143	140008690	140008830	140009098	140009143
24299	"ENSG00000176978.14_4"	"DPP7"	chr9	-	140008690	140009143	140008690	140009028	140009098	140009143
24300	"ENSG00000011376.12_7"	"LARS2"	chr3	+	45458684	45459065	45458684	45458874	45458973	45459065
24301	"ENSG00000239523.6_7"	"MYLK-AS1"	chr3	+	123304388	123304648	123304388	123304404	123304493	123304648
24302	"ENSG00000261126.7_7"	"RBFADN"	chr18	+	77829601	77829906	77829601	77829696	77829797	77829906
24303	"ENSG00000065534.18_3"	"MYLK"	chr3	-	123550242	123550517	123550242	123550302	123550394	123550517
24304	"ENSG00000266472.5_2"	"MRPS21"	chr1	+	150266339	150266869	150266339	150266372	150266754	150266869
24305	"ENSG00000266472.5_2"	"MRPS21"	chr1	+	150266339	150266869	150266339	150266526	150266754	150266869
24306	"ENSG00000084693.16_4"	"AGBL5"	chr2	+	27276007	27276441	27276007	27276041	27276269	27276441
24307	"ENSG00000084693.16_4"	"AGBL5"	chr2	+	27277942	27278375	27277942	27278121	27278196	27278375
24308	"ENSG00000084693.16_4"	"AGBL5"	chr2	+	27277942	27278375	27277942	27278121	27278219	27278375
24309	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39406480	39406790	39406480	39406546	39406676	39406790
24310	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39406676	39407103	39406676	39406769	39406860	39407103
24311	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39408556	39408779	39408556	39408648	39408733	39408779
24312	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39408733	39409166	39408733	39408779	39409061	39409166
24313	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39408733	39409166	39408733	39408779	39409065	39409166
24314	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39409065	39409453	39409065	39409166	39409405	39409453
24315	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39409065	39409453	39409065	39409170	39409405	39409453
24316	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39412031	39412236	39412031	39412086	39412166	39412236
24317	"ENSG00000269547.1_6"	"AC011455.2"	chr19	-	39412641	39412907	39412641	39412718	39412877	39412907
24318	"ENSG00000105402.8_5"	"NAPA"	chr19	-	47995842	47996431	47995842	47996297	47996375	47996431
24319	"ENSG00000105402.8_5"	"NAPA"	chr19	-	47996207	47996431	47996207	47996302	47996375	47996431
24320	"ENSG00000105402.8_5"	"NAPA"	chr19	-	47996274	47996772	47996274	47996431	47996672	47996772
24321	"ENSG00000105402.8_5"	"NAPA"	chr19	-	47998806	48000353	47998806	47998853	47999933	48000353
24322	"ENSG00000258780.1_4"	"BMS1P15"	chr15	+	20362669	20363082	20362669	20362858	20362942	20363082
24323	"ENSG00000248787.2_6"	"AC092903.2"	chr3	-	125633262	125633610	125633262	125633288	125633555	125633610
24324	"ENSG00000112992.18_5"	"NNT"	chr5	+	43648025	43649410	43648025	43648080	43649248	43649410
24325	"ENSG00000112992.18_5"	"NNT"	chr5	+	43648025	43649410	43648025	43648280	43649248	43649410
24326	"ENSG00000117983.17_5"	"MUC5B"	chr11	+	1253666	1254000	1253666	1253774	1253873	1254000
24327	"ENSG00000117983.17_5"	"MUC5B"	chr11	+	1256314	1256735	1256314	1256453	1256532	1256735
24328	"ENSG00000117983.17_5"	"MUC5B"	chr11	+	1261053	1261318	1261053	1261173	1261274	1261318
24329	"ENSG00000117983.17_5"	"MUC5B"	chr11	+	1261244	1261605	1261244	1261318	1261407	1261605
24330	"ENSG00000117983.17_5"	"MUC5B"	chr11	+	1280171	1280423	1280171	1280291	1280396	1280423
24331	"ENSG00000117983.17_5"	"MUC5B"	chr11	+	1280985	1281317	1280985	1281072	1281192	1281317
24332	"ENSG00000184634.16_5"	"MED12"	chrX	+	70342000	70342457	70342000	70342196	70342357	70342457
24333	"ENSG00000184634.16_5"	"MED12"	chrX	+	70344613	70344897	70344613	70344694	70344825	70344897
24334	"ENSG00000184634.16_5"	"MED12"	chrX	+	70345512	70345992	70345512	70345563	70345885	70345992
24335	"ENSG00000184634.16_5"	"MED12"	chrX	+	70351925	70352388	70351925	70352056	70352226	70352388
24336	"ENSG00000184634.16_5"	"MED12"	chrX	+	70352589	70353062	70352589	70352806	70352972	70353062
24337	"ENSG00000184634.16_5"	"MED12"	chrX	+	70357083	70357485	70357083	70357233	70357407	70357485
24338	"ENSG00000184634.16_5"	"MED12"	chrX	+	70357083	70357485	70357083	70357242	70357407	70357485
24339	"ENSG00000184634.16_5"	"MED12"	chrX	+	70357083	70357485	70357083	70357233	70357410	70357485
24340	"ENSG00000184634.16_5"	"MED12"	chrX	+	70357083	70357485	70357083	70357242	70357410	70357485
24341	"ENSG00000287232.1_1"	"AC079848.2"	chr3	+	125965873	125966537	125965873	125965924	125966525	125966537
24342	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126723661	126724086	126723661	126723851	126723932	126724086
24343	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126733320	126733611	126733320	126733472	126733553	126733611
24344	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126733553	126734044	126733553	126733674	126734026	126734044
24345	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126735359	126735855	126735359	126735527	126735786	126735855
24346	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126746830	126747183	126746830	126746929	126747023	126747183
24347	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126747873	126748372	126747873	126747939	126748282	126748372
24348	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126751229	126751666	126751229	126751442	126751528	126751666
24349	"ENSG00000114554.11_3"	"PLXNA1"	chr3	+	126751229	126751666	126751229	126751442	126751539	126751666
24350	"ENSG00000150764.13_5"	"DIXDC1"	chr11	+	111855685	111856045	111855685	111855797	111855955	111856045
24351	"ENSG00000150764.13_5"	"DIXDC1"	chr11	+	111865800	111866288	111865800	111865832	111866126	111866288
24352	"ENSG00000150764.13_5"	"DIXDC1"	chr11	+	111865800	111866288	111865800	111865965	111866126	111866288
24353	"ENSG00000078319.9_5"	"PMS2P1"	chr7	-	99927857	99928172	99927857	99927907	99928085	99928172
24354	"ENSG00000078319.9_5"	"PMS2P1"	chr7	-	99927857	99928172	99927857	99927931	99928085	99928172
24355	"ENSG00000078319.9_5"	"PMS2P1"	chr7	-	99928085	99928584	99928085	99928172	99928531	99928584
24356	"ENSG00000167525.13_4"	"PROCA1"	chr17	-	27031324	27031634	27031324	27031453	27031562	27031634
24357	"ENSG00000167525.13_4"	"PROCA1"	chr17	-	27031562	27031861	27031562	27031634	27031725	27031861
24358	"ENSG00000167525.13_4"	"PROCA1"	chr17	-	27031725	27034467	27031725	27031861	27034064	27034467
24359	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140047818	140048087	140047818	140047919	140048019	140048087
24360	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140047818	140048087	140047818	140047919	140048041	140048087
24361	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140048019	140048376	140048019	140048087	140048196	140048376
24362	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140048196	140048571	140048196	140048376	140048453	140048571
24363	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140048196	140048571	140048196	140048376	140048475	140048571
24364	"ENSG00000120314.18_2"	"WDR55"	chr5	+	140048453	140048833	140048453	140048571	140048663	140048833
24365	"ENSG00000147689.16_4"	"FAM83A"	chr8	+	124192376	124192855	124192376	124192469	124192581	124192855
24366	"ENSG00000198700.10_3"	"IPO9"	chr1	+	201843956	201844356	201843956	201844055	201844279	201844356
24367	"ENSG00000198700.10_3"	"IPO9"	chr1	+	201843956	201844356	201843956	201844064	201844279	201844356
24368	"ENSG00000250312.8_5"	"ZNF718"	chr4	+	124704	124930	124704	124905	124905	124930
24369	"ENSG00000250312.8_5"	"ZNF718"	chr4	+	124704	125178	124704	124930	124931	125178
24370	"ENSG00000118939.17_5"	"UCHL3"	chr13	+	76123926	76124122	76123926	76123998	76124111	76124122
24371	"ENSG00000100890.15_4"	"KIAA0391"	chr14	+	35591882	35592315	35591882	35592012	35592157	35592315
24372	"ENSG00000100890.15_4"	"KIAA0391"	chr14	+	35592157	35593437	35592157	35592315	35592710	35593437
24373	"ENSG00000122026.10_2"	"RPL21"	chr13	+	27827901	27828396	27827901	27827980	27828356	27828396
24374	"ENSG00000122026.10_2"	"RPL21"	chr13	+	27827901	27828396	27827901	27827980	27828359	27828396
24375	"ENSG00000122026.10_2"	"RPL21"	chr13	+	27827901	27828396	27827901	27827980	27828394	27828396
24376	"ENSG00000122026.10_2"	"RPL21"	chr13	+	27828356	27828604	27828356	27828418	27828552	27828604
24377	"ENSG00000122026.10_2"	"RPL21"	chr13	+	27830260	27830682	27830260	27830471	27830572	27830682
24378	"ENSG00000136522.13_2"	"MRPL47"	chr3	-	179322012	179322442	179322012	179322093	179322314	179322442
24379	"ENSG00000284934.1_2"	"DIABLO"	chr12	-	122708744	122709191	122708744	122708870	122709058	122709191
24380	"ENSG00000148481.14_5"	"MINDY3"	chr10	-	15828390	15828647	15828390	15828458	15828559	15828647
24381	"ENSG00000148481.14_5"	"MINDY3"	chr10	-	15879202	15879629	15879202	15879317	15879540	15879629
24382	"ENSG00000261796.1_3"	"ISY1-RAB43"	chr3	-	128848984	128849479	128848984	128849031	128849392	128849479
24383	"ENSG00000124422.12_5"	"USP22"	chr17	-	20915765	20916248	20915765	20915853	20916142	20916248
24384	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129289432	129289778	129289432	129289514	129289628	129289778
24385	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129289721	129290047	129289721	129289778	129289882	129290047
24386	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129291451	129291767	129291451	129291591	129291684	129291767
24387	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129291684	129291933	129291684	129291784	129291907	129291933
24388	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129302967	129303285	129302967	129303076	129303227	129303285
24389	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129304622	129305115	129304622	129304891	129305014	129305115
24390	"ENSG00000004399.12_5"	"PLXND1"	chr3	-	129304622	129305115	129304622	129304924	129305014	129305115
24391	"ENSG00000172765.17_6"	"TMCC1"	chr3	-	129579782	129580114	129579782	129579855	129579998	129580114
24392	"ENSG00000253540.5_2"	"FAM86HP"	chr3	-	129824372	129824723	129824372	129824474	129824611	129824723
24393	"ENSG00000136521.13_8"	"NDUFB5"	chr3	+	179325545	179325904	179325545	179325600	179325833	179325904
24394	"ENSG00000136521.13_8"	"NDUFB5"	chr3	+	179332758	179333196	179332758	179332847	179333026	179333196
24395	"ENSG00000081307.12_4"	"UBA5"	chr3	+	132384582	132384869	132384582	132384712	132384827	132384869
24396	"ENSG00000081307.12_4"	"UBA5"	chr3	+	132384666	132384869	132384666	132384712	132384829	132384869
24397	"ENSG00000081307.12_4"	"UBA5"	chr3	+	132390598	132391021	132390598	132390659	132390893	132391021
24398	"ENSG00000081307.12_4"	"UBA5"	chr3	+	132394450	132394767	132394450	132394524	132394660	132394767
24399	"ENSG00000167971.15_2"	"CASKIN1"	chr16	-	2233261	2233748	2233261	2233467	2233646	2233748
24400	"ENSG00000182809.10_2"	"CRIP2"	chr14	+	105944602	105944844	105944602	105944697	105944759	105944844
24401	"ENSG00000182809.10_2"	"CRIP2"	chr14	+	105945315	105945630	105945315	105945384	105945469	105945630
24402	"ENSG00000182809.10_2"	"CRIP2"	chr14	+	105945461	105945830	105945461	105945556	105945733	105945830
24403	"ENSG00000182809.10_2"	"CRIP2"	chr14	+	105945461	105945830	105945461	105945556	105945753	105945830
24404	"ENSG00000182809.10_2"	"CRIP2"	chr14	+	105945733	105946031	105945733	105945830	105945922	105946031
24405	"ENSG00000131876.17_4"	"SNRPA1"	chr15	-	101825930	101827215	101825930	101826037	101827112	101827215
24406	"ENSG00000131876.17_4"	"SNRPA1"	chr15	-	101826814	101827215	101826814	101826939	101827112	101827215
24407	"ENSG00000131876.17_4"	"SNRPA1"	chr15	-	101825930	101827215	101825930	101826006	101827173	101827215
24408	"ENSG00000163785.12_3"	"RYK"	chr3	-	133894455	133894883	133894455	133894612	133894773	133894883
24409	"ENSG00000182612.10_2"	"TSPAN10"	chr17	+	79614513	79614932	79614513	79614750	79614926	79614932
24410	"ENSG00000143363.17_6"	"PRUNE1"	chr1	+	150999348	150999803	150999348	150999497	150999708	150999803
24411	"ENSG00000114054.14_4"	"PCCB"	chr3	+	135979104	135979375	135979104	135979197	135979320	135979375
24412	"ENSG00000114054.14_4"	"PCCB"	chr3	+	136045644	136046097	136045644	136045752	136046002	136046097
24413	"ENSG00000118007.13_4"	"STAG1"	chr3	-	136218607	136219138	136218607	136218910	136219064	136219138
24414	"ENSG00000158092.7_4"	"NCK1"	chr3	+	136664424	136665137	136664424	136664594	136664951	136665137
24415	"ENSG00000176101.12_3"	"SSNA1"	chr9	+	140083111	140083717	140083111	140083228	140083517	140083717
24416	"ENSG00000286268.1_1"	"AF196969.1"	chrX	+	48380193	48380640	48380193	48380295	48380580	48380640
24417	"ENSG00000114098.17_3"	"ARMC8"	chr3	+	137906617	137907372	137906617	137907020	137907296	137907372
24418	"ENSG00000114098.17_3"	"ARMC8"	chr3	+	137942249	137942575	137942249	137942373	137942477	137942575
24419	"ENSG00000114098.17_3"	"ARMC8"	chr3	+	137956120	137956414	137956120	137956204	137956323	137956414
24420	"ENSG00000114098.17_3"	"ARMC8"	chr3	+	137956120	137956414	137956120	137956219	137956323	137956414
24421	"ENSG00000114098.17_3"	"ARMC8"	chr3	+	137982352	137983054	137982352	137982643	137982972	137983054
24422	"ENSG00000102978.13_4"	"POLR2C"	chr16	+	57503076	57503815	57503076	57503205	57503532	57503815
24423	"ENSG00000102978.13_4"	"POLR2C"	chr16	+	57503621	57504320	57503621	57503673	57503874	57504320
24424	"ENSG00000102978.13_4"	"POLR2C"	chr16	+	57503874	57504183	57503874	57504041	57504122	57504183
24425	"ENSG00000102978.13_4"	"POLR2C"	chr16	+	57503874	57504266	57503874	57504041	57504191	57504266
24426	"ENSG00000214765.8_5"	"SEPT7P2"	chr7	-	45768430	45768794	45768430	45768625	45768720	45768794
24427	"ENSG00000152291.14_3"	"TGOLN2"	chr2	-	85551507	85552121	85551507	85551540	85552037	85552121
24428	"ENSG00000152291.14_3"	"TGOLN2"	chr2	-	85553630	85554808	85553630	85553927	85554484	85554808
24429	"ENSG00000152291.14_3"	"TGOLN2"	chr2	-	85553630	85554808	85553630	85553927	85554559	85554808
24430	"ENSG00000152291.14_3"	"TGOLN2"	chr2	-	85553630	85554808	85553630	85553927	85554601	85554808
24431	"ENSG00000142856.16_2"	"ITGB3BP"	chr1	-	63919446	63919636	63919446	63919502	63919588	63919636
24432	"ENSG00000142856.16_2"	"ITGB3BP"	chr1	-	63919285	63919645	63919285	63919482	63919588	63919645
24433	"ENSG00000113812.14_5"	"ACTR8"	chr3	-	53911359	53911778	53911359	53911414	53911673	53911778
24434	"ENSG00000155903.11_3"	"RASA2"	chr3	+	141328339	141328816	141328339	141328365	141328718	141328816
24435	"ENSG00000102030.16_6"	"NAA10"	chrX	-	153197406	153197594	153197406	153197434	153197523	153197594
24436	"ENSG00000102030.16_6"	"NAA10"	chrX	-	153197223	153197884	153197223	153197594	153197768	153197884
24437	"ENSG00000102030.16_6"	"NAA10"	chrX	-	153197523	153197884	153197523	153197568	153197779	153197884
24438	"ENSG00000102030.16_6"	"NAA10"	chrX	-	153197523	153197884	153197523	153197568	153197783	153197884
24439	"ENSG00000102030.16_6"	"NAA10"	chrX	-	153197523	153197884	153197523	153197568	153197856	153197884
24440	"ENSG00000102030.16_6"	"NAA10"	chrX	-	153197779	153198037	153197779	153197884	153197991	153198037
24441	"ENSG00000075651.16_4"	"PLD1"	chr3	-	171507129	171507491	171507129	171507325	171507435	171507491
24442	"ENSG00000090863.11_3"	"GLG1"	chr16	-	74486687	74487232	74486687	74486783	74487068	74487232
24443	"ENSG00000090863.11_3"	"GLG1"	chr16	-	74640563	74640995	74640563	74640725	74640836	74640995
24444	"ENSG00000114127.10_5"	"XRN1"	chr3	-	142051808	142052199	142051808	142051931	142052088	142052199
24445	"ENSG00000114127.10_5"	"XRN1"	chr3	-	142095320	142095637	142095320	142095436	142095538	142095637
24446	"ENSG00000114127.10_5"	"XRN1"	chr3	-	142136682	142137451	142136682	142137016	142137345	142137451
24447	"ENSG00000101343.14_3"	"CRNKL1"	chr20	-	20020252	20020723	20020252	20020492	20020613	20020723
24448	"ENSG00000265843.3_7"	"LINC01029"	chr18	-	75701704	75702130	75701704	75701870	75702048	75702130
24449	"ENSG00000160293.17_5"	"VAV2"	chr9	-	136633329	136633718	136633329	136633464	136633563	136633718
24450	"ENSG00000160293.17_5"	"VAV2"	chr9	-	136790964	136791449	136790964	136791070	136791337	136791449
24451	"ENSG00000144935.15_4"	"TRPC1"	chr3	+	142443276	142443737	142443276	142443313	142443383	142443737
24452	"ENSG00000241679.2_7"	"AC018450.1"	chr3	+	142850398	142850733	142850398	142850470	142850559	142850733
24453	"ENSG00000008083.14_3"	"JARID2"	chr6	+	15513145	15513616	15513145	15513276	15513469	15513616
24454	"ENSG00000123737.12_4"	"EXOSC9"	chr4	+	122737544	122737995	122737544	122737602	122737926	122737995
24455	"ENSG00000103496.15_5"	"STX4"	chr16	+	31045546	31045857	31045546	31045646	31045761	31045857
24456	"ENSG00000103496.15_5"	"STX4"	chr16	+	31045546	31045857	31045546	31045646	31045793	31045857
24457	"ENSG00000103496.15_5"	"STX4"	chr16	+	31045782	31046174	31045782	31045857	31046003	31046174
24458	"ENSG00000103496.15_5"	"STX4"	chr16	+	31049939	31050210	31049939	31049968	31050070	31050210
24459	"ENSG00000103496.15_5"	"STX4"	chr16	+	31049939	31050210	31049939	31049968	31050112	31050210
24460	"ENSG00000103496.15_5"	"STX4"	chr16	+	31050640	31050963	31050640	31050758	31050861	31050963
24461	"ENSG00000103496.15_5"	"STX4"	chr16	+	31050861	31051135	31050861	31050972	31051046	31051135
24462	"ENSG00000103496.15_5"	"STX4"	chr16	+	31050861	31051135	31050861	31050972	31051095	31051135
24463	"ENSG00000103496.15_5"	"STX4"	chr16	+	31051046	31051450	31051046	31051139	31051232	31051450
24464	"ENSG00000103496.15_5"	"STX4"	chr16	+	31051043	31051489	31051043	31051135	31051232	31051489
24465	"ENSG00000242086.8_6"	"MUC20-OT1"	chr3	+	195435299	195435712	195435299	195435306	195435625	195435712
24466	"ENSG00000071794.16_4"	"HLTF"	chr3	-	148778429	148778642	148778429	148778474	148778565	148778642
24467	"ENSG00000282034.1_8"	"AC106886.5"	chr16	+	30724576	30725032	30724576	30724698	30724839	30725032
24468	"ENSG00000282034.1_8"	"AC106886.5"	chr16	+	30727419	30727800	30727419	30727523	30727613	30727800
24469	"ENSG00000282034.1_8"	"AC106886.5"	chr16	+	30745038	30745329	30745038	30745119	30745214	30745329
24470	"ENSG00000282034.1_8"	"AC106886.5"	chr16	+	30747520	30747915	30747520	30747715	30747861	30747915
24471	"ENSG00000169908.12_4"	"TM4SF1"	chr3	-	149093229	149093499	149093229	149093375	149093471	149093499
24472	"ENSG00000176715.16_6"	"ACSF3"	chr16	+	89183400	89183741	89183400	89183494	89183628	89183741
24473	"ENSG00000184787.19_3"	"UBE2G2"	chr21	-	46207834	46207986	46207834	46207880	46207974	46207986
24474	"ENSG00000050405.13_5"	"LIMA1"	chr12	-	50589613	50589830	50589613	50589670	50589760	50589830
24475	"ENSG00000198517.10_4"	"MAFK"	chr7	+	1579576	1582679	1579576	1580910	1582322	1582679
24476	"ENSG00000136527.18_4"	"TRA2B"	chr3	-	185644514	185644726	185644514	185644522	185644664	185644726
24477	"ENSG00000197122.11_3"	"SRC"	chr20	+	36012323	36012806	36012323	36012418	36012552	36012806
24478	"ENSG00000197122.11_3"	"SRC"	chr20	+	36022335	36022680	36022335	36022396	36022576	36022680
24479	"ENSG00000138772.13_5"	"ANXA3"	chr4	+	79499797	79500275	79499797	79499870	79500180	79500275
24480	"ENSG00000138772.13_5"	"ANXA3"	chr4	+	79516534	79516963	79516534	79516591	79516947	79516963
24481	"ENSG00000138772.13_5"	"ANXA3"	chr4	+	79516947	79517256	79516947	79517041	79517237	79517256
24482	"ENSG00000138772.13_5"	"ANXA3"	chr4	+	79518472	79518710	79518472	79518568	79518683	79518710
24483	"ENSG00000138641.18_6"	"HERC3"	chr4	+	89597371	89597574	89597371	89597392	89597484	89597574
24484	"ENSG00000055163.20_5"	"CYFIP2"	chr5	+	156787289	156787630	156787289	156787380	156787562	156787630
24485	"ENSG00000055163.20_5"	"CYFIP2"	chr5	+	156787289	156787630	156787289	156787380	156787567	156787630
24486	"ENSG00000134375.11_3"	"TIMM17A"	chr1	+	201926638	201927156	201926638	201926702	201926952	201927156
24487	"ENSG00000175697.10_4"	"GPR156"	chr3	-	119911409	119911896	119911409	119911461	119911785	119911896
24488	"ENSG00000175697.10_4"	"GPR156"	chr3	-	119962148	119962623	119962148	119962387	119962486	119962623
24489	"ENSG00000114850.6_2"	"SSR3"	chr3	-	156271439	156271914	156271439	156271570	156271781	156271914
24490	"ENSG00000197980.13_4"	"LEKR1"	chr3	+	156570622	156571114	156570622	156570772	156571108	156571114
24491	"ENSG00000204444.11_3"	"APOM"	chr6	+	31625190	31625500	31625190	31625255	31625401	31625500
24492	"ENSG00000163660.11_2"	"CCNL1"	chr3	-	156867071	156867385	156867071	156867174	156867273	156867385
24493	"ENSG00000163660.11_2"	"CCNL1"	chr3	-	156867468	156867909	156867468	156867766	156867853	156867909
24494	"ENSG00000163660.11_2"	"CCNL1"	chr3	-	156867735	156868084	156867735	156867958	156868070	156868084
24495	"ENSG00000163660.11_2"	"CCNL1"	chr3	-	156869550	156870030	156869550	156869719	156869965	156870030
24496	"ENSG00000163660.11_2"	"CCNL1"	chr3	-	156876654	156877044	156876654	156876764	156876964	156877044
24497	"ENSG00000108395.14_6"	"TRIM37"	chr17	-	57076741	57076980	57076741	57076820	57076909	57076980
24498	"ENSG00000108395.14_6"	"TRIM37"	chr17	-	57167139	57167453	57167139	57167293	57167377	57167453
24499	"ENSG00000108395.14_6"	"TRIM37"	chr17	-	57181364	57181755	57181364	57181552	57181653	57181755
24500	"ENSG00000108395.14_6"	"TRIM37"	chr17	-	57181653	57181963	57181653	57181755	57181841	57181963
24501	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95445251	95445719	95445251	95445274	95445537	95445719
24502	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95445251	95445719	95445251	95445374	95445537	95445719
24503	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95445251	95445719	95445251	95445408	95445537	95445719
24504	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95450972	95451419	95450972	95451188	95451328	95451419
24505	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95451062	95451533	95451062	95451419	95451506	95451533
24506	"ENSG00000120798.17_5"	"NR2C1"	chr12	-	95456336	95456663	95456336	95456514	95456625	95456663
24507	"ENSG00000163636.10_3"	"PSMD6"	chr3	-	63996224	63996634	63996224	63996440	63996553	63996634
24508	"ENSG00000163636.10_3"	"PSMD6"	chr3	-	63999114	63999594	63999114	63999283	63999563	63999594
24509	"ENSG00000163636.10_3"	"PSMD6"	chr3	-	64004274	64004530	64004274	64004383	64004493	64004530
24510	"ENSG00000163636.10_3"	"PSMD6"	chr3	-	64004574	64005031	64004574	64004713	64004971	64005031
24511	"ENSG00000163636.10_3"	"PSMD6"	chr3	-	64007993	64009113	64007993	64008199	64008755	64009113
24512	"ENSG00000163636.10_3"	"PSMD6"	chr3	-	64007993	64009113	64007993	64008199	64008807	64009113
24513	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99118293	99118767	99118293	99118375	99118699	99118767
24514	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99118293	99118767	99118293	99118402	99118699	99118767
24515	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99123610	99124088	99123610	99123660	99124027	99124088
24516	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99125873	99126317	99125873	99125990	99126202	99126317
24517	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130231	99130553	99130231	99130317	99130472	99130553
24518	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130472	99130832	99130472	99130553	99130679	99130832
24519	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130679	99131923	99130679	99130832	99131829	99131923
24520	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130679	99131923	99130679	99130836	99131829	99131923
24521	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130679	99131923	99130679	99130999	99131829	99131923
24522	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99130679	99131923	99130679	99130838	99131864	99131923
24523	"ENSG00000052749.13_6"	"RRP12"	chr10	-	99132492	99132955	99132492	99132560	99132802	99132955
24524	"ENSG00000181666.18_6"	"ZNF875"	chr19	+	37813086	37813381	37813086	37813134	37813339	37813381
24525	"ENSG00000256448.5_6"	"AP000763.3"	chr11	+	73116341	73116798	73116341	73116429	73116698	73116798
24526	"ENSG00000057019.16_5"	"DCBLD2"	chr3	-	98541120	98541585	98541120	98541171	98541512	98541585
24527	"ENSG00000057019.16_5"	"DCBLD2"	chr3	-	98541120	98541585	98541120	98541205	98541512	98541585
24528	"ENSG00000214530.9_6"	"STARD10"	chr11	-	72491133	72491495	72491133	72491279	72491410	72491495
24529	"ENSG00000214530.9_6"	"STARD10"	chr11	-	72491710	72492339	72491710	72491892	72492019	72492339
24530	"ENSG00000214530.9_6"	"STARD10"	chr11	-	72491710	72492339	72491710	72492055	72492157	72492339
24531	"ENSG00000214530.9_6"	"STARD10"	chr11	-	72491710	72492339	72491710	72492080	72492157	72492339
24532	"ENSG00000214530.9_6"	"STARD10"	chr11	-	72491710	72492339	72491710	72492083	72492157	72492339
24533	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160803788	160804576	160803788	160804187	160804441	160804576
24534	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160803788	160804576	160803788	160804209	160804441	160804576
24535	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160818926	160819284	160818926	160819021	160819232	160819284
24536	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160820634	160820993	160820634	160820671	160820900	160820993
24537	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160822566	160823012	160822566	160822683	160822790	160823012
24538	"ENSG00000169255.15_5"	"B3GALNT1"	chr3	-	160822566	160823049	160822566	160822683	160823022	160823049
24539	"ENSG00000240567.1_6"	"LINC02067"	chr3	+	161147132	161147418	161147132	161147251	161147342	161147418
24540	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145648983	145649515	145648983	145649244	145649423	145649515
24541	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145648983	145649515	145648983	145649253	145649423	145649515
24542	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145648983	145649515	145648983	145649298	145649423	145649515
24543	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145649246	145649509	145649246	145649305	145649434	145649509
24544	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145649246	145649607	145649246	145649305	145649597	145649607
24545	"ENSG00000160948.14_4"	"VPS28"	chr8	-	145649423	145649607	145649423	145649515	145649597	145649607
